"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
485858,19920508,1829469,56562
80060,19920925,2077000,11019
80060,19920925,3177463,20664
679558,19920525,2823704,52680
62329,19921108,3442410,24590
51974,19920910,2626525,11757
51974,19920910,1611071,4380
620105,19920114,4182245,11422
620105,19920114,2258010,54513
831817,19920717,2444196,454
316760,19920101,2589282,20640
361025,19920521,3764496,53574
631871,19920716,1924346,41866
249772,19920207,2844368,38286
139843,19920331,4307379,36443
139843,19920331,3283182,38377
139843,19920331,2886853,57768
61156,19921119,2396834,35053
61156,19921119,3062647,54505
881344,19920701,3534926,30428
260378,19920303,3010176,12548
260378,19920303,4179773,48369
279391,19921018,3291057,3067
725224,19920928,2771208,28979
725224,19920928,2896352,17499
725224,19920928,2975418,40162
725224,19920928,3123675,54124
478087,19921006,3244026,20334
478087,19921006,1751355,24861
489005,19920609,3433730,47553
249823,19920727,1934649,27751
879053,19920828,2245933,52255
879053,19920828,2767544,9326
879053,19920828,3519883,31753
728849,19920212,2692763,8325
617497,19920213,3343209,42575
617497,19920213,2725668,44300
617497,19920213,2262189,39255
354979,19921115,2469530,43006
441517,19921015,3215401,19434
707476,19921229,3454712,9769
707476,19921229,2951702,27316
707476,19921229,3313617,1072
511064,19920215,3729817,19887
837616,19920606,3090766,53803
574264,19920528,3949720,22400
272374,19921014,2751225,30368
232537,19920715,2596624,27103
445864,19920718,3496216,16381
445864,19920718,3569654,35012
415876,19920922,2896721,48976
155492,19920901,2655274,35450
421477,19921101,2552004,21222
421477,19921101,3507591,58257
476174,19920213,3273116,57676
245050,19921129,2418064,55363
375955,19921012,1769096,26743
375955,19921012,4575321,11148
167494,19920615,3906133,11172
572375,19920423,2580076,56867
787942,19920514,2581412,4671
787942,19920514,2117464,8937
787942,19920514,3223188,20021
787942,19920514,3579858,40458
829861,19920221,2659214,266
829861,19920221,4343405,14847
457318,19921016,3747486,55997
242621,19921120,1771986,1595
725200,19920202,3946166,50385
725200,19920202,2935051,38581
367117,19920228,2472750,44712
488764,19920212,2989599,17860
488764,19920212,3052118,3165
429829,19920424,4453493,17227
898633,19920605,3618367,50313
762892,19921017,1882800,41174
686017,19921224,2320678,35430
266953,19921219,3011008,21904
688924,19920120,4127061,23395
892129,19920414,4747105,18250
5065,19920303,2035638,12028
198121,19921211,3417792,3188
198121,19921211,2838113,31350
198121,19921211,3539332,29428
719453,19920424,2470868,28364
719453,19920424,3369125,7035
92491,19920927,2563695,47159
293104,19920222,2054185,31109
402883,19920415,1812988,21970
509791,19921230,2997700,52079
40099,19920423,3779145,23772
553999,19921003,2710837,24323
801169,19920407,2616898,44598
678565,19920322,2562987,37002
667328,19921210,4490089,42675
236881,19920110,2146357,3060
511058,19920229,4487924,57355
511058,19920229,3587580,51682
799949,19921201,4288281,38211
829904,19920802,4701840,14610
374377,19920128,3380503,51922
374377,19920128,3024018,46702
571297,19920206,2713841,48273
371869,19920215,2014733,3713
237718,19920826,3816921,1291
707273,19920903,1779354,17502
707273,19920903,3151906,35793
234505,19920420,1722833,6155
269023,19920517,3402783,31457
285271,19920904,3535197,46182
409187,19921020,4028550,1744
409187,19921020,2939231,15219
86501,19920407,1992433,48413
86501,19920407,3035715,16939
799913,19920425,3403638,42452
799913,19920425,1726745,51261
27409,19921209,2992760,59794
246002,19920603,2828550,44266
686662,19921209,3095343,43234
686662,19921209,3339364,28648
555382,19920831,2624157,9615
372235,19920131,3935271,40545
581564,19920314,3034880,8326
545923,19920701,4729605,36844
799333,19920425,1704368,8004
799333,19920425,1834912,44883
171289,19921221,2432908,21046
627989,19920922,2099406,58963
627989,19920922,3785922,16009
294817,19921230,4007700,39647
294817,19921230,2465998,31979
308401,19920828,1891520,45632
61048,19921012,2488376,2168
166360,19920421,4349185,30619
789799,19920504,2834564,23899
789799,19920504,2564942,29441
145078,19921225,2716144,1505
145078,19921225,2139845,13149
145078,19921225,2892505,8364
194269,19921225,4106572,44516
224857,19920914,2651001,14784
383599,19920526,3202479,5028
491053,19920906,2852296,5882
130456,19920514,3733226,5410
27169,19920925,2270176,7881
27169,19920925,3542260,26496
382148,19920718,4309618,3855
244643,19920707,2392123,53638
244643,19920707,4804525,32510
225238,19920920,2366346,32270
225238,19920920,2771558,22244
167615,19920810,3238333,47368
302299,19920623,2656558,44957
185102,19920623,2804867,28526
278092,19920430,2444846,43827
312844,19920110,1886958,5649
312844,19920110,2518915,30853
402056,19920830,3994879,43491
195460,19921027,3204492,27744
195460,19921027,2504911,24454
83378,19920117,3387196,46080
83378,19920117,4331188,15152
83378,19920117,2445770,11967
118060,19920302,3674802,31908
600863,19920511,3078962,6933
573227,19920517,2413137,6887
18130,19920731,3190716,52698
417211,19920610,3319074,48337
310075,19920721,2165137,22808
310075,19920721,2352991,48858
310075,19920721,2228461,43799
541067,19920119,3438939,48397
892954,19921004,2825167,2034
318031,19920920,2634408,5867
193003,19920806,2535012,59045
193003,19920806,3869506,14580
193003,19920806,3387082,3877
103418,19920317,2871159,19313
103418,19920317,2660058,41142
239876,19920603,2098621,20436
239876,19920603,3152984,13835
239876,19920603,1906844,55071
239876,19920603,4412093,7874
13082,19920105,3517711,52730
538153,19921029,4398024,59399
422161,19921113,3392083,32476
422161,19921113,3628045,39786
68830,19920229,3249375,50128
84248,19920906,1579873,17894
84248,19920906,4640407,15402
84248,19920906,3147730,12785
352729,19920712,2667867,37076
657346,19921221,3113858,35817
656533,19920106,3089508,14416
804637,19921118,4041585,54308
117383,19920811,4325303,20838
543115,19920806,3191544,22233
543115,19920806,2312775,56335
543115,19920806,3419193,43193
561556,19920426,2286237,33520
736019,19920201,2614680,19315
772201,19920307,2183488,38651
655223,19921022,1780132,17650
39316,19920307,3214200,57785
274760,19920829,2590188,25771
383722,19921126,2072933,12296
383722,19921126,1917886,13025
383722,19921126,2742053,22952
51203,19920409,2891265,34230
51203,19920409,3123952,57685
828998,19920717,2380043,23752
828998,19920717,4170445,2116
828998,19920717,2012150,28365
275248,19920706,4636139,34515
895297,19920802,2684359,41769
146425,19921227,3139361,49511
798790,19920524,1732807,10162
585923,19921221,4338697,15295
697906,19920414,2208940,9952
722002,19920421,2267131,15831
504286,19921218,1774563,31781
504286,19921218,4369789,11848
604591,19920102,2857337,38844
358597,19920222,3103758,14316
358597,19920222,2756872,23515
358597,19920222,2084257,43241
840902,19921020,2343719,1711
840902,19921020,2581530,7003
840902,19921020,3033782,37019
608662,19921228,3721273,26791
432412,19920209,2274413,45636
725236,19920804,4057040,41792
313459,19921121,4245471,57875
861664,19920529,3837626,53799
861664,19920529,2225110,17968
129865,19920323,2630655,33049
120913,19920120,2251099,16140
302,19921231,2516256,43360
279722,19920101,2939643,11358
430120,19920615,3433600,36183
430120,19920615,3411422,34553
29732,19921020,2621586,39995
622222,19921113,2510626,59498
622222,19921113,2249782,14464
769093,19921105,3539221,5631
486560,19920808,2846705,17810
254144,19920516,1799546,5931
28774,19920910,3858130,47819
593957,19921108,2153729,3369
686726,19921212,1709678,41592
39983,19920408,2014832,4974
39983,19920408,1925120,5127
319066,19920307,3397399,32280
729848,19920122,3560202,45866
729848,19920122,3368907,38770
837418,19920424,2329596,28092
756403,19921115,4043982,52745
756403,19921115,3249701,45093
756403,19921115,3484218,57257
707297,19920620,2429418,45687
76288,19920309,3069475,30557
76288,19920309,2169137,27848
290405,19920706,3481933,43989
454378,19920822,2858366,40714
214795,19920924,2896608,13034
214795,19920924,2984216,52969
136841,19920918,3567712,4722
136841,19920918,1998136,15918
175013,19920119,3075751,22621
175013,19920119,4280052,3406
103864,19920622,3277040,50659
103864,19920622,2206399,24642
373075,19920811,2203729,52040
197515,19920503,1672529,1574
177355,19920601,2025824,27
810292,19920725,3037475,26071
610238,19921129,2428086,58310
432478,19920805,3021323,30910
432478,19920805,1841471,8173
432478,19920805,1690221,18805
398008,19920430,4076737,59326
398008,19920430,2679204,55898
333421,19921005,1726843,39587
276019,19920519,4448829,37742
276019,19920519,1705205,54342
555322,19920916,2621826,10150
555322,19920916,3637667,6652
546458,19921004,3993566,54099
707341,19920616,2306028,51214
162508,19920118,3267206,35619
162508,19920118,3494901,24520
162508,19920118,3308749,53394
804277,19920409,2168624,4287
366413,19920824,3709088,30070
171106,19920318,2750246,42857
524530,19920801,3086514,21346
524530,19920801,4179976,7368
75098,19920223,2533402,17794
370639,19920302,2861528,42705
370639,19920302,2119961,36642
222070,19921121,3788131,26438
222070,19921121,3759328,8547
897988,19920217,2801723,36547
897988,19920217,2402921,11269
90301,19920104,4997325,31848
90301,19920104,2992656,4544
706423,19921119,2692744,12788
342607,19920326,4071010,17405
111274,19920317,2518001,8578
111274,19920317,3651519,49757
849175,19920823,3509045,6674
796579,19920111,3070620,40250
796579,19920111,4256648,53831
193046,19921025,3177639,41577
747271,19920225,4073690,8211
836212,19920921,2670520,9422
836212,19920921,2038928,50843
705256,19920328,2848578,43388
159739,19920312,4940164,49521
159739,19920312,3680115,32781
159739,19920312,3117398,8312
457381,19920116,2535761,7580
316897,19921008,2644969,53250
316897,19921008,2246032,1525
380698,19920115,2229142,29884
196933,19920911,2494667,55574
331415,19920901,2215858,24933
331415,19920901,4106891,55452
129958,19920512,1702997,20268
105710,19921115,2254301,40680
519367,19920329,3114317,8446
519367,19920329,1926555,7861
38974,19920212,2748026,59090
222046,19921129,2974917,53242
501352,19920604,2895800,59905
501352,19920604,2224804,51659
531214,19921213,3573561,18114
531214,19921213,2029542,50958
531214,19921213,1908378,57167
115801,19921216,2683690,18499
117511,19920414,3771622,56307
117511,19920414,2124961,15611
448108,19920330,2868271,6539
427021,19921118,3869523,18735
488044,19920424,3775051,44461
793384,19920213,1716214,50090
793384,19920213,4044019,2345
37265,19921108,3394654,34480
22444,19921227,3725940,51637
401065,19921209,2481571,29804
574384,19920331,2541757,54516
799744,19920328,2105415,45781
799744,19920328,2176421,5260
799744,19920328,2292012,16064
742660,19921101,2817450,16545
145424,19920126,2738530,28414
145424,19920126,2925651,44508
145424,19920126,4405184,13028
661736,19920704,2759643,14073
233227,19920618,2912272,2823
733690,19921204,3574632,30433
201382,19921018,2732327,19036
201382,19921018,2509735,8519
288242,19920821,3239688,31184
665792,19920111,2943916,13845
665792,19920111,1898253,28175
150820,19920525,2106234,59239
687817,19920829,2206828,57108
408364,19920704,2282419,8819
408364,19920704,3556884,14767
194647,19920111,4526354,34048
399452,19920721,4533880,50612
399452,19920721,2836452,16053
488437,19920723,4032541,30974
488437,19920723,2202934,5451
239224,19920124,3180972,51249
239224,19920124,4024345,16428
62821,19921010,4935246,2492
550844,19920310,4081350,13555
402863,19920305,1985681,15141
402863,19920305,4240208,12956
160309,19920725,2704014,431
244273,19921229,2960793,13085
244273,19921229,1729705,42617
411373,19920310,2598780,32757
475219,19921118,1749383,50692
470383,19921019,2636023,40394
470383,19921019,2830554,51386
470383,19921019,3688395,49198
3743,19921005,2450667,362
40519,19920406,3829957,44587
40519,19920406,2164798,17358
40519,19920406,2320839,34187
513947,19921114,2906410,49335
798605,19920930,2431127,51950
503707,19920520,4127328,13037
134611,19920630,2705364,45033
845356,19921225,2511216,28336
200506,19920604,2521965,19497
200506,19920604,3219976,19140
290306,19920813,4302152,14434
290306,19920813,2838904,49454
118567,19921204,2371353,51190
118567,19921204,2411947,52395
74803,19921029,3988671,57082
756059,19920710,4228977,14252
756059,19920710,3536310,21933
180940,19920404,3000085,27129
235801,19920126,4102662,49571
235801,19920126,4157758,45905
374284,19920430,4878101,29456
452719,19920112,3773305,40131
346826,19920525,2903600,28155
346826,19920525,2435098,14015
785396,19920511,2719476,30494
490801,19921018,4920245,8839
490801,19921018,2426803,50160
490801,19921018,2000312,30760
522784,19921103,3783502,33945
522784,19921103,5046828,30791
826781,19920404,3719618,26829
204163,19920106,4223567,34714
544712,19921010,3029964,1936
378856,19920921,3284927,22887
507487,19920209,2575696,37993
507487,19920209,3592425,57279
530837,19921217,3447916,58260
530837,19921217,2849232,38710
341870,19921116,1948646,2979
341870,19921116,3111781,14953
341870,19921116,2898522,27718
32116,19920117,2863947,18766
23050,19920916,3442534,51395
526048,19920307,2958722,25907
526048,19920307,3357142,50162
168067,19921108,3674096,3460
168067,19921108,2371145,10866
260533,19920716,2657256,42442
260533,19920716,3084406,23493
336895,19920317,2538681,27338
336895,19920317,4787225,25592
579856,19920114,2310868,41037
566983,19921124,3915820,7745
566983,19921124,4092199,19520
732316,19920501,4812682,17457
732316,19920501,2747492,50103
283976,19920807,3990338,21535
398575,19920729,3404382,54246
656822,19921220,2757652,10345
788605,19920506,2512438,32756
708905,19920223,3896325,33840
441893,19921017,3201654,24831
488479,19920428,2693401,50806
488479,19920428,1850218,47731
744706,19920105,3834698,43656
744706,19920105,3105299,11750
863278,19920913,3838131,14438
186469,19920914,1764321,36383
338162,19920916,2422464,27059
809533,19920809,2529743,51250
506347,19920311,2462666,36714
506347,19920311,3012594,18429
506347,19920311,3213523,26599
450677,19920711,2305644,26473
106930,19920609,2888300,43525
106930,19920609,3227978,58578
580427,19920102,2744676,12254
580427,19920102,3369736,2068
213343,19921112,2222815,1175
213343,19921112,3087023,3740
255517,19920129,2341313,8831
255517,19920129,2537776,29984
570001,19920325,3147168,12475
635744,19920223,3196162,33667
323836,19921028,2344077,12086
323836,19921028,1971303,22001
323836,19921028,2402623,28602
49210,19921201,2036754,55566
215282,19920822,4151260,39527
826919,19920420,3428854,16487
826919,19920420,2724583,8541
826919,19920420,2109388,27369
377452,19920924,3147923,14196
109805,19920315,1935548,10163
109805,19920315,3698235,34914
206090,19920224,1673195,31173
233066,19921030,3489037,31255
596861,19921011,3735534,48843
179038,19921205,2382645,18643
179038,19921205,2368847,14635
285691,19920815,2108668,52373
613601,19920501,3440172,28202
52591,19920612,3903101,19314
52591,19920612,2210080,14470
598483,19920919,2375254,26316
598483,19920919,3640248,17407
634166,19921111,2528300,691
634166,19921111,2631903,51952
25687,19920618,3414354,19956
25687,19920618,3080994,58305
609179,19920105,3816626,19528
609179,19920105,3821657,53077
601333,19921222,3361842,47717
157669,19920129,3340646,51686
157669,19920129,2426531,243
564643,19920815,2930127,19276
867187,19921024,4089218,54669
207808,19920826,2682329,11216
475645,19920413,2503111,51212
361402,19920116,1686042,34277
361402,19920116,2050841,16045
479278,19920210,4487100,34832
479278,19920210,3200939,30838
575902,19920124,2394854,4907
575902,19920124,3858285,16704
575902,19920124,2365286,37083
173914,19920713,2492832,56508
651688,19920719,3404439,43994
648643,19920101,3652554,35893
648643,19920101,2252334,15521
648643,19920101,2557270,10010
648643,19920101,2655829,47829
591010,19920709,4067496,4075
377842,19920411,2494016,58053
131657,19920701,2754936,24508
131657,19920701,3178609,38570
178507,19921213,3001940,9596
501964,19921101,3482145,59773
374207,19920327,2122572,28683
94259,19920828,4045040,58525
209905,19921020,2517523,20343
415024,19920811,3310926,31886
415024,19920811,3550833,35112
415024,19920811,3071426,23925
364330,19920716,4141144,26219
67102,19921003,2043594,31616
251128,19920809,4324525,54989
106496,19921228,2937063,56172
870436,19920906,2625651,50353
512635,19921103,2599176,46643
512635,19921103,5100900,27463
884635,19920513,4086575,23893
884635,19920513,2465113,5146
845435,19920606,4634597,9823
638710,19920711,2928486,26026
638710,19920711,3971301,40434
207859,19920120,3086688,12667
698863,19920206,3359202,43987
698863,19920206,2252993,16292
680084,19920831,3327825,36579
466711,19920916,5121692,6320
695902,19920618,4066700,36214
279154,19921029,3713637,39522
279154,19921029,2207971,42444
118534,19920213,3486013,23031
118534,19920213,3662032,14904
118534,19920213,2393424,59109
153434,19921014,1533329,38568
253798,19921129,3408860,52368
253798,19921129,3151575,16705
377038,19921101,1684201,9661
377038,19921101,2303008,29304
690604,19921119,3346803,44139
562592,19920130,3494284,33305
282475,19920426,3290950,3299
163093,19920303,2875748,35509
304282,19920223,3027382,4925
276397,19920724,2892118,29590
276397,19920724,2928110,27659
276397,19920724,2538875,38406
276397,19920724,3001163,20793
362449,19920820,4214019,43276
533684,19920107,1927201,23735
223085,19921205,2358760,10212
817189,19920118,3890710,44270
817189,19920118,3219264,18055
4003,19920305,2319089,36591
181723,19921028,2207354,6826
417973,19920707,1622880,14542
368480,19921101,3227364,59477
133148,19921209,3463072,37703
401737,19920104,2861187,49030
129277,19920206,3394458,50931
808141,19920430,2945433,43
214639,19920421,3573126,6764
214639,19920421,4463957,33034
666385,19920205,3282714,52276
601,19920126,3872811,54210
198262,19921212,3418770,8915
117347,19921015,2840845,55346
117347,19921015,4904594,53538
117347,19921015,3236468,50980
65359,19920831,2605686,18877
127387,19920822,2359305,23078
127387,19920822,1839960,21404
251347,19920708,2305750,45836
251347,19920708,2798164,4741
656863,19920619,3521149,55926
76082,19920208,3940930,29042
192748,19920503,2629580,19491
544564,19920612,2421166,29466
685501,19920107,2647844,20925
213244,19921120,3191007,46588
213244,19921120,4575010,51227
531736,19921002,3228102,7751
522967,19920417,3431892,46789
762508,19920218,4221199,56816
544583,19921025,4921024,38672
19450,19920722,2751103,42885
19450,19920722,2773149,45313
19450,19920722,2638204,184
19450,19920722,2958582,30101
111037,19920506,2924850,35663
111037,19920506,2842020,33289
778027,19920227,3005860,32083
778027,19920227,2603494,49049
603193,19921023,3263057,26246
861268,19920907,3393007,11731
416332,19920606,2578865,58908
254962,19921213,2819720,12351
293683,19920711,3977540,41741
771503,19920323,3337807,57867
528823,19920609,2127351,27310
198992,19921228,4153350,21760
72896,19921206,3059011,30256
829990,19921201,4550767,1823
829990,19921201,2244039,23955
227983,19920226,3978484,9531
773140,19920815,2333097,13191
773140,19920815,4572724,12100
804758,19920126,2729635,6569
491102,19920930,4106618,14630
491102,19920930,4034316,56274
433420,19921119,2795968,48003
433420,19921119,2912904,47736
367738,19920608,2389747,21787
367738,19920608,1618785,45039
271456,19921001,2890335,27918
271456,19921001,3446928,16137
271456,19921001,2966658,5581
2144,19921107,3772570,54606
2144,19921107,2877779,21415
623335,19921222,2602850,17021
657847,19921114,3390916,25030
190024,19920703,2920900,21169
190024,19920703,2918203,35988
190024,19920703,3288070,46006
283747,19920225,1866818,4545
12085,19920303,3729887,57251
12085,19920303,2624451,43891
195253,19920220,2639606,55103
195253,19920220,1860709,34163
195253,19920220,2909545,23576
697787,19921118,2656115,18479
493928,19921111,3464549,4402
288061,19920929,3357102,47475
288061,19920929,4448418,24015
640973,19920205,3218167,32450
466342,19921113,3022821,59769
236633,19920914,2452968,43649
774653,19921002,2201220,19766
774653,19921002,2767280,45644
472492,19920107,1762051,57475
454006,19920501,1811902,19801
454006,19920501,3872095,20017
323561,19921126,2585210,50308
323561,19921126,4032331,59353
315649,19920926,2583382,41865
458695,19921028,3188013,22079
458695,19921028,1648958,40289
713518,19920415,2490143,27668
74288,19920923,2398428,9252
74288,19920923,1497661,32324
74288,19920923,3971672,37664
322492,19920210,2920417,16065
171358,19921103,4509103,44436
183349,19920622,3873301,36044
183349,19920622,3238524,49244
160051,19920501,2301147,24491
160051,19920501,2721561,12152
160051,19920501,3100211,22985
397090,19921206,3468117,40566
397090,19921206,3705410,57999
397090,19921206,1940054,19376
397090,19921206,4204864,30681
397090,19921206,2363243,58803
141740,19920404,3651012,4420
141740,19920404,4739232,54714
199601,19920919,2683095,8731
732431,19920524,2663899,53939
732431,19920524,4333032,2538
732431,19920524,3411906,53911
853267,19920203,2589552,35364
626045,19920803,2724682,44489
626045,19920803,2481913,55175
172543,19920505,2605271,1282
556462,19920908,3138708,55477
81110,19920925,2495597,42185
847513,19920718,2876463,45292
847513,19920718,3975645,25512
861493,19920427,3611537,38694
861493,19920427,4011543,52758
861493,19920427,3025769,19652
625210,19920108,3885938,1429
830012,19921031,1715872,51518
830012,19921031,3642486,35665
830012,19921031,2301221,11267
516604,19920804,3049106,15110
306785,19920206,1942468,27896
306785,19920206,4786131,16937
306785,19920206,3289148,8054
203812,19920523,2619279,30137
633076,19920423,2807600,58927
633076,19920423,3193412,19426
305764,19921023,2293423,58849
146582,19920314,4435954,55333
715609,19920613,4528464,19935
715609,19920613,2433051,6212
715609,19920613,2421955,49128
366703,19920909,2768693,11526
270520,19921014,2720270,49797
448556,19920822,2537106,33770
743665,19920809,4134863,333
586207,19920119,3302496,36991
586207,19920119,1842116,32635
586207,19920119,3335130,26477
426889,19920910,4022657,29203
821800,19921020,2817229,18103
821800,19921020,3154878,54435
704851,19920826,3525149,6566
823310,19920607,3392289,5332
823310,19920607,2467180,29647
250165,19920102,2606061,47319
250165,19920102,2926366,41333
593462,19920501,2241467,4158
491780,19920506,3587974,2031
772480,19920529,2542735,55358
441641,19920723,3462806,57474
149981,19920220,3284275,45070
473479,19920223,2988394,2651
473479,19920223,1925984,35071
107638,19920811,3350722,8401
887813,19920513,3716528,15339
887813,19920513,4424556,42240
177214,19920804,2544216,53219
248540,19920422,3169756,58587
455293,19920624,2686193,44308
806132,19920119,1904487,42051
806132,19920119,3491205,9639
806132,19920119,3529194,47405
76582,19920923,2347297,1239
76582,19920923,1930288,25408
783275,19920811,3050586,21729
726511,19920608,3328755,37640
139219,19921215,2209320,28000
742250,19920724,3057679,28143
480016,19920924,2231056,48744
309352,19921115,2052694,22445
309352,19921115,3354831,25104
201736,19921219,3305559,23060
597062,19920301,2643192,58576
383225,19921023,3582043,5086
802910,19920422,2501116,6088
758432,19920112,4662165,20695
758432,19920112,2484645,20257
527786,19921120,3442998,39661
527786,19921120,2773818,40144
606238,19921219,3821291,11034
606238,19921219,4705737,37236
187249,19921206,1648327,38419
748592,19921019,2994194,21002
722930,19920309,3057454,59307
