"lo_orderdate","lo_partkey","lo_revenue"
19970807,16310,4625641
19970807,152882,2670134
19940414,189656,1523952
19961213,72825,4271620
19961213,75930,5723507
19930227,42888,1832710
19951215,191759,1515764
19961121,3839,2269164
19970213,188322,6163098
19980703,123805,521208
19980421,168496,1548845
19930102,162111,5182799
19930102,138984,1359442
19930102,89308,3243250
19930102,185454,1828866
19930923,145767,326296
19930923,102501,4059450
19980621,79423,3161054
19980531,43470,6045411
19950716,1206,2192256
19960820,24493,4720241
19930602,175068,4032715
19980523,53281,2993129
19950617,160505,5770433
19950617,41262,791745
19930417,179834,1760723
19930926,133007,851760
19951204,16038,257588
19951204,147809,6186857
19951204,14993,1526392
19980714,84262,2512460
19920218,94616,3213166
19920218,73144,4976858
19970429,53401,1007673
19960620,104752,168648
19931124,116568,7764344
19931124,154875,9361799
19931124,180228,5839894
19931124,149,1833896
19920419,102949,8695892
19940213,53556,144916
19961125,83534,2649607
19940615,56565,5756061
19940615,87341,2932974
19980129,28244,3006795
19950808,188315,6067912
19930504,197300,2079182
19921128,135703,799802
19931116,138798,1234322
19930620,49110,3660284
19941001,198532,7102588
19940727,117211,923613
19950707,55408,1116624
19921207,16788,1619541
19970516,43763,6927738
19970924,64553,3420557
19970924,58299,124471
19940506,56598,5540558
19920621,84402,549014
19971111,37967,6347326
19971111,47212,2288280
19971111,91050,663148
19950910,136979,6773659
19950910,4967,2555225
19940420,9177,1182839
19941126,10143,575014
19930905,198758,7003661
19971223,183259,1710026
19950505,22445,3213484
19940101,111876,6920931
19940621,136137,5015130
19950211,120970,7071925
19920220,96404,921463
19930426,88088,516518
19930221,52852,173265
19930221,120102,3675999
19960504,49934,6395942
19960504,140435,146067
19971107,45653,3200497
19970110,91176,840362
19970110,150352,1998348
19960803,100807,6663550
19980730,74888,5840128
19941027,132073,406665
19941027,97823,4963555
19980128,57176,745625
19950919,42596,5277363
19940814,99604,3848640
19960418,191834,943656
19920215,195101,5621670
19961019,86609,2225862
19960630,44218,569482
19920918,95490,956655
19960815,2457,3501943
19960815,105917,4880345
19921120,77243,4490483
19960411,114959,394790
19940409,50676,3516860
19951107,48288,3585212
19921207,41738,3023514
19940620,139055,1680460
19940620,47852,7364986
19951005,131882,1056461
19960829,168916,4466047
19920419,169470,1847364
19920419,84249,794206
19930205,158637,1871975
19920929,1035,1263640
19930126,69375,2809733
19951222,199414,6757375
19920229,29129,962889
19960830,7533,4062294
19960830,196227,2667611
19960107,5304,449859
19960107,132592,5829028
19960107,33328,1078428
19920601,21548,1763448
19930514,145926,7761477
19940705,173172,3965866
19940519,135990,5332405
19940519,172935,3505845
19980322,95509,4021528
19980322,15742,2362279
19980322,160919,3686592
19980322,158532,4580726
19931203,3390,860104
19950519,149415,5166438
19920416,140001,1405350
19921028,197110,5441651
19921028,11261,3903625
19921028,56666,4627826
19920618,53819,2074187
19920618,123555,928187
19970620,64173,1013218
19930824,53683,3299546
19980420,107227,2900417
19980424,32294,2096955
19960309,193453,4260469
19960707,140792,7184536
19980525,143074,4830210
19971226,169688,7062358
19971226,133484,6054745
19921231,98868,4250840
19941221,16321,1046772
19941221,76148,3068902
19950810,113748,7941923
19970306,143130,563102
19941206,169552,6742404
19941206,118714,977248
19941206,32266,5032692
19921015,166076,2039737
19921015,38700,1415836
19921015,21725,1198812
19921015,129435,3300825
19971112,31490,4644007
19971112,49379,1530282
19970824,124479,5935699
19970824,114850,7340049
19920828,102385,2930146
19920828,177148,1025442
19920921,113893,5320223
19920921,194708,2568847
19930708,106243,1996285
19930708,19486,1499647
19960917,181428,1195460
19961222,97166,3339432
19920215,139612,455844
19950518,25684,1158969
19930915,142665,3550225
19970220,66020,3892806
19980402,48818,6837554
19980402,69193,3416838
19921205,51371,6215139
19921205,58030,1689531
19921205,33276,2757135
19960224,92330,1269436
19921228,193749,1844582
19950913,82215,1089461
19930303,171408,2899624
19930717,174239,1910749
19930717,20091,2139466
19970417,70181,1450486
19951216,118923,6825848
19951216,75587,5047133
19960910,18568,2934469
19970213,89018,773383
19970213,76063,4114677
19970617,18378,2709413
19970617,113018,692838
19950208,21652,1542177
19950208,4005,2158875
19950208,108780,6661416
19950208,51705,3235535
19970813,30158,500549
19950820,186473,3480737
19950820,170376,5692912
19960303,117307,6102374
19960303,154273,4645445
19960303,140115,4204600
19971010,194315,262131
19971010,39956,3278097
19970609,78373,3113556
19970524,31411,5118609
19970524,121378,1301414
19960727,95111,420321
19960727,196217,5557504
19961007,123693,4356959
19970423,96537,6410155
19970423,20546,3129596
19950507,66974,3614086
19950507,88038,3453616
19950507,41506,3647700
19960522,164065,4570434
19960522,198088,3345931
19960106,52355,4353475
19960512,110444,5486147
19960512,119673,4417868
19960512,33586,3142491
19960512,65422,1173757
19940611,154883,7143025
19921227,138514,7379080
19931224,156877,6940659
19940820,49506,5108805
19961029,24137,1595939
19961029,60187,4845688
19920325,120300,2402946
19961012,86716,5012778
19961012,33969,2169374
19931109,87191,964937
19931109,8139,829326
19920712,125194,453538
19940319,136200,5004137
19921121,184834,1535064
19931205,147333,5383287
19931205,16370,864440
19920416,134617,7217535
19960622,89460,6812462
19960622,199818,7024938
19960622,5933,6638537
19940418,99555,4873514
19940508,4612,1601540
19940508,165795,1094144
19950223,24483,1203395
19931202,94173,2523421
19920320,96908,8326317
19920320,149295,2720842
19930113,118981,1583984
19970411,104305,1445467
19960404,112942,1689068
19940103,26765,4720010
19980224,29629,5751307
19930923,156951,9252633
19931031,79623,7303139
19931031,52536,6573348
19970316,151174,4520877
19961218,140281,3332268
19961218,99403,5608197
19941215,197159,1827698
19940326,112777,8419078
19971030,100605,2687774
19920330,168292,5277925
19940530,160192,4899819
19980624,17189,657070
19970707,177330,3010278
19970707,192622,7897539
19970707,183057,2565112
19960907,33179,3344295
19960907,39531,2810182
19950930,67893,558267
19950930,72462,1979554
19950930,64783,996234
19931130,13880,5901865
19920420,157697,6618690
19920920,102954,3131120
19920920,138920,7028604
19950922,16175,4417056
19980401,52054,4391408
19940902,133207,2306772
19940902,123819,7352811
19940505,62714,2253498
19951006,71007,3203928
19951006,198445,2697933
19920907,109006,3720990
19920907,137375,762679
19960816,146003,205604
19960816,62672,2353924
19921023,51852,3117052
19930621,33521,6836244
19930621,13808,4803822
19920315,48896,7969924
19920315,181336,2154341
19920506,184818,1678278
19951207,34609,4306644
19951207,66556,2603560
19951207,125275,3744777
19940602,112099,4099922
19940602,47268,2734335
19920413,95911,8245478
19930904,44447,2003673
19930904,8279,1674050
19970705,88449,3625223
19950110,104536,1700745
19930317,135354,4780753
19941019,199165,2503036
19971108,122730,6730483
19940826,183247,1419366
19940329,91477,4845951
19940329,50884,8187234
19930313,48678,7645349
19930313,128105,1917205
19940603,106769,4943715
19961111,166944,4347652
19961111,14480,4043992
19921110,190213,4853154
19970120,138448,3852852
19970120,56437,5832897
19961212,77639,451039
19940405,189760,527181
19960622,51094,2455961
19950501,29570,6254706
19950501,6106,4554450
19940630,139773,6598482
19930115,117158,2326797
19930115,59646,584452
19960616,72044,3352932
19960616,32526,4331804
19960616,56652,4488133
19930511,141592,1337910
19930428,75664,6998068
19961214,94138,905704
19961214,160895,3677073
19960429,118185,559478
19950102,136849,6951206
19930223,40972,6687743
19930223,51132,4458163
19930223,118915,5879086
19940107,47934,564579
19950726,118936,3859031
19950726,141746,7208167
19950904,168253,130803
19950904,14764,830986
19950904,136205,1117080
19950904,194880,3773995
19950904,137744,8295781
19960920,41031,4292484
19950502,11993,6035008
19950821,65555,5162267
19930820,148805,6651434
19980107,85027,3749534
19971121,42661,6196542
19940312,135214,344781
19931029,159783,4113084
19931029,309,2781390
19980725,102546,7358662
19980725,89966,187772
19970729,181615,6616779
19970313,3058,1729890
19960713,161797,1382939
19960713,12405,1844360
19940822,86794,6875630
19970427,94433,141315
19970427,126777,6401579
19930221,71676,459699
19950911,154062,5142804
19930421,115739,2042505
19930421,18571,1340613
19930715,160408,3925033
19950624,67190,2968192
19950624,31032,693381
19940306,78716,4982447
19940306,172628,2908060
19970609,20527,6224336
19961126,113359,2042056
19920827,70598,2831304
19950924,132086,3154103
19960506,190889,6557362
19960506,55891,5016153
19960506,144342,5739447
19951011,52631,446583
19951011,134223,125722
19970324,197072,526081
19970324,29341,2030003
19970324,125554,5462083
19970324,183334,2692927
19960717,115962,2326080
19930525,159290,2538014
19920905,107511,1914841
19920801,52202,3102489
19940909,111220,482638
19980228,188845,4776584
19921010,180474,6006472
19921010,41449,396275
19980227,25711,6191673
19980227,111886,8920036
19980227,51679,949049
19980227,80318,5554170
19930904,104022,3492572
19930904,89185,3024687
19930904,127040,614615
19930904,3498,407833
19921217,71490,961660
19960817,138885,7693596
19931022,105867,7663743
19980406,123076,3134547
19951017,54839,1894284
19950923,6721,7104997
19920124,17768,6979046
19960331,139065,4614970
19920430,47716,332742
19920430,165770,168890
19960904,101842,7690656
19960314,152518,4617299
19960820,57398,1995134
19960820,85282,4967737
19951006,31913,1734215
19940914,49839,3778008
19940914,148071,3083037
19940521,4819,6996944
19940521,188318,1961802
19931119,23153,3917186
19931130,49203,1939152
19940403,148092,433234
19940403,176662,3270419
19920207,23483,1500714
19920207,63720,3252947
19940418,117254,4315893
19931125,58995,1758591
19980107,53524,3296347
19980107,174715,6657721
19980107,28004,268416
19950721,99049,3278269
19950721,64524,4519146
19920322,135566,2330269
19920322,49478,5769833
19980314,162410,2285180
19940819,116975,9959850
19941010,62804,636048
19940920,141342,525669
19940920,120406,559148
19941212,39711,4859690
19940505,66461,1661563
19940505,152830,941415
19940520,125718,5293903
19930809,71159,411374
19950909,138806,8058086
19920310,137332,1018781
19920310,194197,2161452
19960430,186843,6773738
19970907,147452,1091599
19930116,40065,2291536
19930116,163403,3869829
19940505,172674,6567479
19940505,131257,2524970
19940627,169448,4849738
19940627,17762,2096340
19920315,34078,3683934
19920510,179343,2230229
19920510,139814,1219806
19950822,196935,5303337
19920312,114577,2864826
19960103,71252,3486262
19940412,69423,6613995
19970706,129486,4801040
19960206,50131,1508176
19960206,137099,1922264
19931210,133261,1682538
19950503,27039,676221
19960323,8022,744016
19960323,187872,6585163
19960914,36367,237211
19960914,9576,6845506
19960914,108666,7129027
19960126,137941,4369499
19960126,23675,4073411
19960126,91955,7028489
19970205,180929,3382695
19920927,17510,2353963
19930412,17878,1652200
19940130,82745,6401276
19940108,28574,1914274
19961113,24472,6568994
19961113,90456,3193761
19970821,148150,1821188
19970821,141690,5757869
19930805,108989,6948974
19930805,165850,4582713
19941217,88455,141458
19941217,139664,6046289
19950825,53483,1910518
19950726,2357,740497
19920409,88674,1546283
19951110,9358,4220275
19930217,182257,5196290
19920130,59901,7875328
19931221,191052,1357943
19931221,199869,3179708
19971109,89767,5509199
19971109,83873,4345075
19920603,95767,662797
19920603,131989,2548455
19960810,177060,517362
19951115,185221,752382
19940715,119225,3135434
19930702,118958,9884750
19921224,182676,4801169
19920411,69090,1849171
19941024,8532,3457272
19960405,83220,2684383
19951115,94886,7279005
19951115,177363,3312828
19920603,10711,1748203
19930221,172398,3784783
19961102,62126,626757
19920627,190046,2894629
19950317,63179,3222061
19920101,94870,2480277
19920101,63369,3593374
19941019,83475,1645154
19921103,133262,1165734
19960417,185925,5103714
19960417,28881,4072230
19931226,182485,6081822
19950715,128765,500459
19950715,148043,2459204
19930521,2546,3427245
19941105,133508,4037188
19920916,149926,5014884
19951015,139710,2771540
19980123,173707,5078556
19980123,90182,3399322
19950729,21372,1702074
19950729,1127,299182
19950729,137109,3878402
19950923,9770,7055034
19970621,80467,429895
19941109,150138,4308159
19950704,96369,3174462
19960505,154659,5259191
19941030,35345,4816639
19940521,74334,3935456
19940623,194289,1029160
19961016,66426,2433950
19960407,135307,5867193
19970106,88366,3412987
19941212,80604,4665062
19941222,49179,4878207
19951003,94647,8044036
19951003,44512,4078228
19970517,98093,198578
19950108,159080,1215398
19930729,185663,3023433
19960226,27321,2246976
19940926,3671,869217
19940926,49144,2892448
19940926,157970,3613842
19980407,49146,2444352
19980407,133109,5482080
19951222,74397,4251309
19970621,161298,6184769
19970423,160455,5237395
19940518,142076,424866
19950617,174151,3881275
19960707,42078,2320659
19920923,141443,6345981
19921109,174245,5354795
19921109,128842,6714444
19970811,159495,3575327
19941123,47911,5643650
19941123,93452,910633
19931205,98598,1162317
19950319,87759,985167
19950513,175980,1891501
19960319,136286,1338147
19971213,143397,6637317
19961120,119269,4650618
19970307,58688,6548846
19930506,92329,1563121
19961226,116203,3701491
19961226,139856,2390666
19920528,135535,4240431
19920528,1634,147420
19980427,18097,2009878
19980427,154336,3036480
19940327,180579,2567354
19940327,187794,7098111
19940327,48442,261402
19920603,92688,4532793
19921006,96652,148378
19921210,4228,4642102
19921210,55001,2870868
19970122,60637,891477
19970122,56495,3962567
19930720,45384,749770
19930720,162500,2850000
19980707,199146,4447640
19980707,116078,689264
19980507,111310,5038155
19970819,31701,1485757
19980603,152273,5546254
19980603,195221,5626840
19980603,68318,604565
19970216,173998,406110
19970216,141336,5744843
19960820,125802,5381043
19980228,164717,3934015
19950224,182309,1908863
19970105,45738,4525866
19970105,109004,471045
19960620,15001,1917188
19940424,154755,4828413
19960501,190322,2160849
19920917,183458,7175449
19920917,168724,3194627
19980416,165958,400742
19980416,1635,5163076
19960813,172434,4672945
19950222,130445,1012151
19950222,167125,4034134
19950222,106211,1771040
19950222,82129,4752260
19980717,186402,6563844
19980717,72943,8449295
19980717,172923,1271401
19920409,87373,1897716
19920409,67312,1513423
19980205,170299,3779240
19960906,139604,6114192
19930609,169193,2412045
19930609,18904,8224924
19970910,112716,8131851
19930521,147844,6401986
19971115,37424,2875319
19920528,58264,4048125
19920819,111784,6920936
19960826,138602,1640600
19960826,152611,161370
19961107,187641,3733862
19971130,114474,3898302
19971130,192002,656400
19930303,158367,5900990
19960111,159523,1228035
19960829,9693,317332
19930628,182281,777069
19930628,155497,3725976
19961009,49034,471854
19970217,155118,4691266
19920327,21600,4914768
19920327,8771,7186056
19960628,190223,252138
19970515,93081,1798009
19930127,51112,1837054
19930507,63505,6418813
19930507,113136,4033446
19950104,23176,1632267
19930618,101478,673158
19930618,137992,2892735
19930602,37321,3978807
19931114,189949,9493304
19931114,56730,7372696
19931114,53884,7112595
19920219,135094,420021
19920219,117010,99619
19920219,181284,1774864
19971116,133273,5111434
19961010,20658,1742829
19940609,96443,4750152
19970127,138329,1218282
19970127,178139,5904297
19921007,95501,1723968
19960918,109101,4534758
19920513,183483,7832400
19950612,28495,6417092
19920703,127636,3260714
19960524,73230,4981372
19920821,138940,1315995
19920821,162936,9594864
19931122,114376,2905873
19960317,9762,2785152
19960317,68535,691623
19960317,136116,790347
19951007,195824,921513
19980130,49740,963151
19980130,25254,2889162
19980130,101926,8879999
19950529,86626,2641471
19930228,140721,1409376
19930228,76379,623470
19980617,72505,143317
19980419,47037,4345476
19940109,65248,2496847
19980515,155079,3334165
19980515,3066,290718
19960813,69664,6243848
19960813,31921,4876885
19960813,120952,7080917
19960813,30658,7015478
19920213,69662,2349590
19970714,159653,7706925
19970603,48772,3957771
19970603,95002,2247238
19950224,32622,1131763
19950224,199283,270926
19980303,95318,5662992
19980303,4570,4662590
19920304,74334,3626690
19971120,120334,3904533
19950325,64416,372710
19950325,34970,942960
19961027,162806,1614643
19960804,75546,4518973
19960804,95696,828928
19960804,161033,503253
19980316,10259,4398718
19931129,7976,4286031
19920109,43509,2939860
19960820,78993,7986559
19920815,26561,2356295
19920815,118956,6941949
19961208,139168,666352
19980313,101331,1332330
19950717,50292,5192772
19950717,47117,1225854
19971212,93627,3387095
19940930,85171,3954101
19961116,194040,3266035
19930303,173759,7288846
19980206,129214,4412152
19951023,176820,8558451
19951023,1622,2285430
19960328,64943,5609343
19940505,152822,2437266
19950523,100762,7033412
19920218,186943,8495298
19960612,31638,6592446
19940618,7317,797025
19970404,55380,5897038
19980521,188627,2230306
19980521,90140,4633574
19980521,171401,1660867
19941001,163032,4248716
19940621,113429,2817046
19940202,151032,2239706
19960330,189040,2987439
19951025,161210,3546675
19960315,169018,3057759
19960315,137348,4710156
19940430,45129,1450062
19940430,80738,1392171
19940430,188706,6615264
19920317,38003,1326810
19970501,143741,1461702
19970807,50571,5518734
19970807,132280,3701941
19930117,86195,956763
19950729,132467,1364508
19930823,187798,2545816
19960628,13272,2240160
19960628,44556,5185900
19960209,197665,4759182
19920913,138667,1086505
19931115,91060,2289208
19931115,31880,1721286
19931115,177771,859678
19920904,164947,7369736
19960704,191457,2395452
19961205,184318,382830
19961205,22399,5774474
19930618,146158,3212672
19930110,70451,6686500
19930920,136371,5179121
19980305,7183,3767662
19980305,110121,3800563
19960101,87287,1112446
19960101,22346,4292062
19930120,35287,1815085
19950227,193181,1345534
19950227,179594,5462597
19950630,184931,9273278
19960618,39105,3650173
19960618,25896,3968076
19940514,138275,252147
19940514,28488,3886821
19951107,54022,4040722
19951107,71853,6865085
19950901,5043,2878249
19950901,121096,3207165
19980802,57388,4520476
19980802,116672,2948417
19980802,95355,1579909
19960816,27671,1085496
19920322,183715,3888811
19980506,132347,936571
19951120,3390,5227882
19950323,155564,4664332
19950323,99331,5687160
19930331,59402,2483193
19930331,158379,426898
19950414,62918,6011388
19950414,68431,5793640
19950620,31961,7761136
19940914,86830,163514
19940914,94751,5303588
19930420,83182,4718979
19930420,38828,692593
19950813,152242,4004378
19920106,96498,1594620
19960125,183937,6729696
19960125,25246,3862749
19960208,188148,2518017
19920128,127009,4284896
19970109,9767,6393485
19970109,158706,345881
19960912,70960,4970291
19920802,147002,203506
19940510,59762,774792
19940510,9631,3774543
19970607,161406,2183491
19970607,67618,6279015
19970607,53744,5602542
19970302,190723,8087377
19940806,126176,678023
19940806,5978,730980
19950612,176651,2249400
19920630,76356,4132949
19920630,104891,7356053
19971231,35623,6198631
19980704,195198,2845018
19960229,66430,3049803
19940506,165538,6734826
19941117,143024,1941976
19930810,50248,1495403
19970217,137089,2971725
19930525,39163,4037212
19930525,187915,6489428
19950226,17091,3592832
19950226,44360,759137
19980406,59997,180043
19980406,161177,4974967
19980406,99354,1326283
19970728,192728,3845360
19970728,172770,5159756
19960907,193834,1133564
19960907,164992,1439893
19940804,157398,4060538
19960629,41357,3084879
19980318,78040,4389788
19980318,39081,459036
19980318,21826,8039972
19961025,57578,5918086
19970203,29421,1485462
19921114,153597,2749882
19970215,47302,795804
19970215,196388,2707509
19970215,86915,2449660
19970803,36914,6892788
19931110,76305,5650533
19930814,164896,3423713
19921008,158504,7109375
19970517,173640,7073905
19970309,128542,6863259
19970309,1804,3415011
19970309,79662,4826480
19951030,44716,5420557
19951030,139286,1619492
19930903,167649,6523232
19930903,150780,5675418
19930903,114865,5301205
19930329,78510,2844542
19920422,96768,2620668
19920422,168890,7443782
19920511,79,187981
19960210,182287,3718964
19980210,25745,1998205
19970115,31122,2085177
19970104,104917,1660530
19950826,67863,4998247
19950826,135055,4578210
19940612,105449,3868810
19970121,87969,7021572
19970121,90030,3488502
19980720,152521,4829132
19970725,196408,5566280
19920426,55509,5730588
19920730,124729,5440039
19970227,134892,354547
19920730,82721,4140039
19940630,129873,7535365
19940906,157742,2138091
19950412,138965,6492830
19951102,86431,6599554
19940604,4165,2031404
19940118,192958,5849309
19970926,96223,802246
19950602,117209,1140366
19940131,135125,3596372
19940909,170294,2308378
19940909,114725,8267149
19940909,168493,4356557
19930404,60046,1177066
19930404,141228,3895236
19960121,149703,5216035
19980621,78150,4048930
19970824,113634,6035268
19970824,33600,3306441
19931226,120595,3837026
19931226,79234,4725530
19950222,123439,6735952
19950222,130711,3364983
19960901,155065,2000427
19931010,121045,1984966
19931010,53095,1131937
19980511,32041,4390356
19940704,90990,8280538
19970424,29316,1926494
19971012,181291,1729085
19920113,179706,1049991
19920113,104356,6203196
19920721,182529,1250539
19920109,140347,2193384
19920109,63902,2533892
19980728,104411,5745149
19970516,112029,957738
19980120,96319,3351409
19971017,141805,6696496
19971017,110854,6579190
19971017,30016,2845598
19930325,132077,1563788
19930325,8372,2408375
19970112,114100,327545
19940721,66124,4764914
19950318,19026,1845624
19930726,130119,1254828
19920601,89506,6672921
19931222,103906,3447369
19931108,139309,269660
19980528,44676,622337
19940408,98560,2570065
19941129,164130,3368640
19941129,127764,8340642
19980316,196848,6330454
19980316,140844,2031857
19961003,44015,911059
19961003,150896,7365084
19961012,101022,192327
19961012,63336,2444039
19930430,54713,7844907
19960812,59349,3718302
19960815,49469,280855
19920310,32304,2466418
19950724,57026,681232
19950724,62433,2232688
19920620,97812,8777578
19980414,135056,4811530
19960822,54851,8126325
19960822,69922,7378488
19920816,7781,6552466
19920816,136198,3830925
19950216,69120,2746760
19940117,167678,2052907
19930628,4924,2509278
19940202,108483,4993475
19930421,89569,3787300
19930421,6482,3032440
19980206,113340,3694618
19950504,58914,8529232
19950504,97646,3024297
19921005,54193,2477930
19921005,55460,5766584
19940521,162073,2610661
19940521,154975,8860819
19971225,122421,4330260
19941010,142388,665126
19941010,106136,4008876
19971218,150009,194856
19971012,182945,5586974
19940525,165638,991512
19980706,46273,4599086
19980706,107289,4666608
19980626,130799,5738221
19980626,189104,987886
19931003,199143,2235852
19930927,187050,102334
19920429,68555,2125352
19930404,156410,6202914
19970713,52084,1968552
19930405,157144,4742100
19960123,57971,4687397
19980330,126015,189463
19980330,145699,6420459
19950803,94586,6221162
19961203,76111,4087533
19950221,158214,2633474
19940306,157303,4982778
19970111,89153,4701089
19970111,190779,8703779
19930325,159261,3445878
19971106,67860,177302
19971106,117998,2346612
19971106,191260,1759340
19920220,50168,1073433
19970410,85611,862169
19931122,160562,6790413
19921229,84905,4157780
19950509,149926,6652922
19940813,78446,6563819
19941120,186069,5428782
19941120,116952,362286
19940407,145670,4031824
19961114,156595,6049774
19970527,58535,5018260
19920328,161015,500344
19921203,192029,4197098
19950327,61553,2090079
19950327,111196,4683897
19980518,174834,8612640
19931227,14617,5270270
19931227,5079,3631218
19920515,146297,2078069
19920515,39979,6816181
19920515,42154,5048866
19940618,321,879350
19920422,29636,145603
19960803,175290,2457522
19960803,96095,3714070
19951015,78617,6679223
19951015,112010,4022631
19940506,164968,764392
19940506,11165,2905632
19950131,156863,1693316
19920819,115389,261214
19940922,174025,3516864
19940922,26850,5982653
19971106,67787,6468119
19960413,16976,2248848
19980310,58212,117021
19931212,88158,2425253
19950909,174891,5602786
19971105,83990,1468648
19971105,17580,5175636
19960303,34556,6103802
19960716,79857,3245713
19961217,6856,655780
19961217,18546,1722299
19980209,30727,314966
19980209,19883,1427880
19950923,81190,4116732
19950923,148024,203683
19980110,189197,5865026
19940824,34142,102233
19980716,98517,2352071
19980716,65508,1474973
19980412,182081,2099359
19930912,149786,4141519
19940321,181956,366831
19940321,132100,4707271
19921222,15771,6659367
19921222,18206,310279
19970326,22240,2486031
19970326,182373,6070348
19920704,182256,3131505
19951201,166551,2355152
19951225,137596,7204131
19921002,129982,3585348
19921002,13488,892742
19940603,20,437009
19920722,153250,1212022
19920722,4984,527025
19920616,156859,4483089
19920616,161814,3492758
19961006,193067,3061398
19961106,5539,5184418
19941124,147191,3718284
19941230,43034,2022452
19971202,143550,6670600
19971202,105529,1298203
19940928,177598,308308
19971110,114036,4490978
19941022,45515,2458038
19930228,136646,2611457
19950206,51,3012926
19950715,160956,7315477
19961224,59455,6182560
19961224,121448,5304678
19950508,41016,440224
19970128,96426,6554511
19920105,163436,5583877
19920105,63962,1402098
19970116,18308,3948686
19970711,195369,3031225
19930610,175685,2641020
19930610,121647,2703196
19940504,96052,628830
19940504,184114,1984070
19930211,94177,2670267
19950901,52838,5673349
19950901,170361,911776
19920225,130371,420411
19920225,185025,4095973
19961009,24231,5375285
19960608,62482,3380083
19971125,135754,161077
19980318,135928,5783744
19941220,140669,7955047
19930402,94648,4786652
19930402,151456,3566626
19940227,129851,7335315
19950808,97451,3441517
19971113,100850,7321962
19950424,180746,6795472
19940815,174667,3309154
19951111,26065,3520245
19951111,61816,4355634
19951111,112147,2336826
19951111,47588,300973
19951123,48099,2945464
19960601,165986,3859774
19930517,87415,2967499
19930517,173232,4491296
19950813,45790,694316
19950813,184415,6125089
19950813,47533,1465724
19960309,18187,848778
19950911,156123,4824959
19950911,37448,4972344
19950911,184664,1558056
19950509,122660,1278821
19921013,63896,5535032
19950821,45978,190473
19950821,167617,6837831
19921127,102206,1076506
19930718,78686,2786674
19960218,62710,4088103
19970420,131627,995172
19920613,166592,7131937
19950105,61226,4808241
19921106,171239,1650889
19950122,165693,5620773
19950522,152220,717532
19950522,10157,1003121
19970722,149477,296135
19970722,44313,114415
19941202,199848,3211988
19941202,124440,5764035
19970516,20002,1078740
19960823,76988,5108948
19980417,160311,5622371
19980417,198834,7008441
19940507,67083,378028
19940126,94779,5333726
19940126,177034,3968599
19940516,183377,3417265
19920103,111455,1173160
19920103,20096,2828794
19980506,7582,4866457
19951123,75734,1313072
19950203,127606,2973152
19970224,161035,1753648
19970602,50969,2495948
19960626,109963,1686880
19940610,93072,4294362
19940610,57395,5544799
19960923,26861,6865382
19960923,140157,4051155
19960923,4708,4031750
19920525,13613,2543332
19920628,80624,7086001
19930910,69751,1669127
19930910,146230,4674830
19961129,10866,3304959
19961129,22011,2689867
19980602,110225,4672837
19951025,102792,7595551
19951015,80637,2911734
19940830,51191,1809228
19961018,197500,4473000
19930927,150385,5310906
19930927,113063,1829302
