"lo_discount","lo_extendedprice","lo_orderdate"
7,6639872,19931202
7,3530112,19920921
7,4817566,19930710
5,5219032,19960325
7,4207525,19930624
6,5190275,19940515
7,6170307,19961021
5,4164777,19941025
7,4890976,19971227
7,3942630,19971002
5,4421050,19971002
5,6633026,19951218
7,3747699,19931105
6,5145660,19930629
7,5645340,19940518
5,4948218,19930305
5,4304898,19950307
7,3320970,19960527
7,5262880,19960618
5,6092240,19951125
7,2792634,19960531
6,3580710,19950429
6,3170205,19980610
5,5169462,19940308
7,3937170,19941221
6,4997619,19930902
6,5339552,19941228
7,4229596,19930627
7,4729440,19960617
6,3832245,19970126
6,5040932,19960824
7,5647488,19940423
6,3651872,19940524
7,4807712,19920429
7,3989034,19951017
5,4336140,19921203
5,4183360,19960202
5,3657780,19961028
5,4315654,19951216
6,5434176,19950814
6,3696174,19940803
6,4288352,19970409
6,3934613,19920329
6,4910070,19930107
6,6170850,19930821
5,3612840,19971025
6,3635128,19940702
7,3520076,19940317
7,4560360,19920113
5,4934566,19930429
5,4936128,19960113
6,5135220,19930407
7,5790981,19930407
7,5083884,19940521
5,4055090,19930307
6,5576730,19970304
5,3740272,19970820
5,4588298,19970414
7,5605355,19941022
7,5693430,19960416
6,3778353,19960710
6,3890997,19960825
7,6687940,19970318
5,5397546,19960926
7,6280569,19921005
5,3521664,19940404
5,3066180,19961116
6,3282390,19940311
5,5507110,19941029
5,3249060,19980320
5,3648540,19930105
6,4063892,19980126
7,3939776,19940222
5,6163554,19940828
5,4174608,19930819
7,3943789,19960326
5,4826085,19971013
5,3091564,19930204
5,2818800,19970315
5,3288360,19971117
7,4161152,19961106
7,4574016,19940401
7,5131896,19940401
6,3245940,19970320
5,3508065,19930124
5,5840183,19970909
5,3040254,19930830
7,4108748,19950718
7,4567664,19920119
6,4584756,19971205
5,4952612,19931128
7,5191539,19931128
5,3366297,19970429
5,2605382,19970429
7,4989010,19930830
6,4860072,19950930
7,4772646,19950421
5,4133805,19920220
7,6131040,19960814
5,3683296,19931226
6,3702328,19980112
6,5118972,19931104
7,3484679,19940913
7,3551072,19930914
7,4287592,19930914
7,3696385,19950724
6,4195350,19930204
6,5138336,19950910
5,5307855,19960412
7,5194611,19921225
5,3601780,19960318
5,3590752,19960403
6,5346425,19930523
7,3459584,19931203
7,5007256,19960729
5,3892525,19950807
5,4370487,19920330
6,4940075,19941130
6,4016304,19931014
6,3416035,19971110
6,4009896,19940225
7,3042270,19940225
5,3375900,19971223
6,6877430,19940209
6,4821482,19940209
7,5537340,19940325
6,3656380,19961107
5,4559940,19961107
7,5741241,19960828
6,4487392,19951024
6,4203284,19940520
7,3521362,19930407
6,4043485,19951211
5,5799356,19930917
7,4799355,19970515
5,4171360,19950316
5,4266995,19970305
6,5223505,19961210
5,5702940,19950829
7,6288485,19950829
7,4151985,19930503
6,7234360,19971009
7,3443076,19961018
6,5561210,19961018
7,4055392,19940110
6,5335820,19920127
6,5047086,19940907
6,3178516,19980425
7,4205630,19980716
7,4897906,19980312
6,3573018,19980312
7,5663380,19930617
7,5468580,19950829
6,4016460,19930105
7,7017430,19980703
6,4105296,19940830
7,5745460,19921021
7,4348864,19961119
7,3415863,19920106
7,4915225,19970821
6,3494790,19940605
7,5612740,19941223
7,3078712,19960214
5,3388616,19930913
5,4937010,19980527
6,5281222,19980109
5,3959689,19950429
6,3305824,19920624
7,4006234,19920624
7,5448492,19930727
6,5168128,19920413
6,4775488,19960817
6,3462890,19970817
7,4053690,19950725
6,3491868,19940702
6,5063100,19970101
6,4059960,19960725
7,5068185,19970703
6,5437488,19950526
5,3768466,19950526
7,4003197,19970903
7,3951208,19950911
5,3416664,19980214
7,6001170,19930320
7,5840397,19970905
7,3213664,19980415
7,4350261,19980410
5,4324384,19970210
5,3013389,19930227
7,4364620,19960129
5,3303270,19980508
5,4220182,19950701
7,5371277,19960118
6,4583202,19951207
6,5930207,19960913
5,4061260,19960709
6,6499325,19941017
5,4333350,19920721
7,4578027,19920721
7,3141880,19940603
7,5834880,19970926
6,4049562,19971003
6,3621321,19920629
6,4299885,19940316
5,4154304,19960705
7,3402060,19951104
5,4521381,19971001
7,6490430,19930702
7,3918236,19941230
5,5285520,19941126
5,6103435,19950216
7,3760020,19951226
6,5220250,19950112
6,3994110,19930314
7,5093218,19951205
6,5088070,19930113
6,5075622,19980320
6,5502934,19980320
5,3435597,19980508
6,3028824,19941211
7,4110990,19970206
6,4310023,19920120
5,6159230,19950928
6,5874624,19960530
5,5796912,19980212
7,5744610,19950412
6,6986864,19970424
6,5362318,19960622
7,5752810,19980208
5,5734194,19920127
7,3847200,19930812
7,4563411,19960228
5,3102060,19930914
5,3291030,19930914
7,5470920,19940817
6,4528437,19970904
7,3858630,19920222
7,3305432,19920827
7,3942816,19970910
6,5469110,19980225
7,3063090,19930426
6,3883074,19950113
6,2958319,19950113
5,4458556,19920902
6,5708256,19920523
5,4519515,19950106
5,5334903,19970122
7,3519340,19970428
7,3345000,19931127
6,3314179,19920102
6,4356586,19920102
6,5646944,19950417
5,3192958,19940416
6,5059179,19970618
7,4088370,19960119
7,2646956,19921019
6,5120472,19980706
6,3225420,19940904
5,6095820,19920720
5,4353855,19970405
6,4775302,19921219
6,4582690,19931226
6,3619872,19950322
5,4536416,19960518
6,5588430,19930325
5,5710985,19930211
5,4495792,19980714
6,4946530,19980217
5,6060512,19950926
7,4676832,19940924
6,5022780,19920802
5,5615808,19940419
6,3012270,19980109
6,4854416,19980109
6,4739410,19980313
5,3175354,19950221
5,4020060,19950814
5,5064660,19960710
5,6395094,19931007
7,4980933,19980327
5,4273128,19961211
7,6269090,19950716
7,4637601,19951031
7,4515555,19951031
5,7013895,19960609
5,5384346,19960609
5,5356288,19920318
7,5222787,19930312
7,2821635,19980616
6,5059179,19920814
5,5132453,19930113
7,3115655,19940617
5,5975760,19960628
6,3760544,19921130
6,4643406,19980611
5,2974582,19960116
5,5364100,19940411
5,4512222,19970221
5,3706098,19920512
5,5013317,19920512
6,5009010,19921018
6,4465410,19930721
7,4930380,19950903
5,4032189,19980410
6,2830940,19950609
5,6150540,19970208
5,4272831,19951127
6,3792199,19941108
6,4624550,19960924
7,3534750,19931121
6,5338697,19940107
5,5408268,19960519
7,2626428,19970102
7,3953378,19920313
6,5767476,19941110
7,6206880,19980102
6,4077440,19980523
5,3944408,19980523
6,3571680,19920906
7,6688255,19971030
6,3679896,19960325
5,4887491,19931109
5,4880768,19980303
5,5159896,19980303
7,3872907,19920119
7,6111872,19920119
5,3674412,19960514
6,5402250,19960729
5,5020236,19960203
5,4403612,19940228
7,5549635,19930121
6,6173850,19970206
5,4126140,19970716
7,5576700,19921026
5,6315639,19930806
7,2673054,19970405
6,4282410,19920713
7,4584690,19940722
6,3307642,19940724
7,3583791,19960714
7,5741274,19930212
5,3494865,19960126
6,3965216,19950524
5,5860871,19920518
6,4232032,19921025
5,6071312,19941208
6,4277526,19950729
7,3047929,19950729
5,4960885,19960118
6,2710800,19940623
7,4876830,19960502
7,4869990,19971119
6,4047990,19971119
6,3624600,19941218
5,5951640,19921221
7,4468412,19930415
7,5346240,19930828
6,6512940,19951224
7,4790016,19951224
7,4708515,19920125
7,4052664,19940514
5,5695424,19920828
5,3377220,19940412
5,4024730,19930202
5,5787142,19941123
5,5836390,19930402
5,6077910,19940816
5,5801600,19940711
7,3626588,19950105
7,5496148,19940413
5,4400779,19950208
5,5592246,19941229
5,3441704,19950420
7,4654410,19920120
5,5081216,19920304
7,3576040,19970430
5,4036088,19970430
7,6162380,19941213
7,3692142,19941012
7,4202496,19920101
6,4436320,19970104
5,5973520,19970612
6,5136355,19941201
6,3100303,19980702
7,5153696,19931205
6,3709365,19960703
7,5232357,19960703
5,4778271,19951216
5,4179350,19951216
6,3045198,19950226
7,3495109,19960502
5,5921678,19920804
7,3279276,19950117
5,3842552,19960609
6,4979250,19960609
5,5996128,19940808
6,4780853,19960126
7,4139337,19941107
5,6887510,19980424
6,4682137,19970530
7,3811673,19920622
5,5222353,19980129
6,3930828,19960518
5,5447490,19970704
5,6385030,19970704
5,4476192,19941030
7,3059296,19970804
5,3943026,19921114
6,2716416,19950213
7,4969614,19941207
6,6211625,19961014
6,4426410,19930614
7,4799262,19920804
7,3876208,19970702
5,3929931,19980105
5,4515966,19960726
5,3441465,19960817
6,4741062,19931112
5,5825910,19931112
5,5870106,19940708
6,3833920,19941223
5,4018592,19950221
7,5113800,19950915
6,5345400,19941122
5,5307785,19941103
6,5274930,19960723
5,5444043,19920506
5,5605809,19970131
6,3612284,19921226
6,6034592,19940309
7,4598182,19980708
7,4325466,19970221
7,3904659,19980221
5,4893784,19960128
5,6246208,19931024
5,4890550,19920828
5,4881033,19970227
6,4000289,19980315
7,4502190,19921007
6,3584756,19940709
7,4576992,19951011
7,4519470,19920720
7,4918920,19950401
6,6224676,19921101
5,3514080,19961009
7,6071345,19970524
7,5321646,19930702
5,4283760,19920518
5,4923958,19920421
6,5549700,19931003
7,3773828,19980725
5,5869842,19980114
5,3700970,19930903
7,4963959,19980213
6,3832004,19950402
7,3838614,19920428
7,3805312,19951106
6,4582312,19961104
7,4103200,19980620
7,6629535,19950827
7,5538478,19980715
5,3535622,19950114
5,4654800,19920603
6,4036824,19970908
5,6474204,19950629
6,5512704,19971026
5,5438752,19930206
6,5459210,19941129
6,6289010,19950731
6,3903630,19961015
7,5163279,19941113
6,3693816,19930122
6,3175875,19931208
6,3876238,19951026
6,4739252,19970511
6,4576380,19961105
5,5280100,19980201
6,5989950,19940801
7,4726890,19940801
7,3783296,19920315
6,4179416,19931221
5,4417084,19970222
5,5580032,19961011
6,3613545,19940224
5,3120180,19970414
5,3121740,19971204
5,4386921,19950430
7,4257480,19950430
5,3525072,19971206
7,4862484,19950123
6,5445440,19971024
6,4063770,19971024
5,4005234,19940303
7,3285961,19961105
6,4806922,19930726
6,4339590,19920802
6,4580985,19950316
5,5795980,19980316
5,3770034,19960730
7,4888950,19920209
5,4908387,19930820
5,4125594,19920411
7,5094110,19941031
6,3245724,19970508
5,4220114,19950410
6,5906635,19980224
5,4532512,19931021
5,5254444,19970215
6,5197176,19970215
7,4300140,19921105
6,4852120,19941006
5,3192390,19970123
5,5551104,19940422
7,3191886,19941213
7,3072224,19920618
7,6684510,19961107
5,5150010,19941012
7,4406688,19971028
5,4450602,19961217
7,4139492,19950821
7,5036570,19960207
7,4915422,19960128
6,4511864,19970306
6,3935036,19960521
6,2716168,19960605
7,4683336,19931113
7,2503800,19931113
5,2813589,19970213
6,6478255,19950719
7,5598846,19931104
5,5316836,19940808
6,4646025,19930915
6,3922140,19940812
5,3659715,19920229
5,5393856,19940616
6,4656472,19971017
5,4048569,19971017
5,4246088,19980118
7,3318042,19950821
5,5737976,19970525
5,3790710,19971209
6,5183538,19951028
6,3764299,19961111
6,3608780,19950901
6,2777190,19960204
6,4075036,19980407
7,5498935,19920908
6,5952275,19920519
5,3049312,19960905
6,3657500,19960920
7,5280496,19970720
6,3910491,19951125
6,5064164,19921118
5,4324080,19920815
7,6191094,19931204
7,4528491,19951127
6,5520294,19920410
5,5461673,19971003
7,5328008,19920321
7,3661472,19940925
5,3682562,19950329
5,3151936,19950224
5,4963669,19950609
5,3965920,19970403
6,5890880,19960204
6,4526445,19941226
5,4819584,19961005
5,3705100,19951028
6,4474410,19960405
6,5720260,19960405
7,4820648,19980715
7,2676671,19920310
6,5260223,19951226
7,5549670,19940413
7,5184936,19920406
7,4825088,19920406
6,4654860,19930102
5,5114900,19930102
7,3120030,19930804
7,3182920,19950209
5,5225484,19960114
6,5551092,19970118
5,5630640,19930311
7,6306976,19950527
5,5156676,19950527
5,5886869,19960228
7,6029205,19921114
7,3835425,19920923
7,4652865,19941108
6,3685110,19961112
7,4897760,19951111
7,5125216,19920225
6,5973359,19960526
7,5627820,19960603
5,3857931,19941209
6,3386468,19920113
5,6109018,19960413
5,5213495,19960129
6,6672402,19960129
6,4435724,19921008
6,3951570,19921007
7,4010176,19980405
7,4703186,19921012
5,4992540,19950912
6,4772928,19921128
7,4768228,19921128
7,6004775,19940918
7,5731011,19940918
7,2627127,19920415
5,5412042,19940420
7,5191760,19930629
7,4391874,19960920
7,3053655,19930820
6,2859574,19971101
6,5828790,19971101
6,5025748,19971101
6,4905225,19950310
7,5055077,19950310
7,4067665,19950218
5,6660255,19960614
7,4660656,19961006
6,3030877,19970731
6,4038580,19971017
6,3178893,19940126
5,5394406,19940126
7,3695296,19940126
7,7017395,19941225
6,3609580,19951109
6,5080941,19971002
5,3474800,19970905
5,4119810,19970905
5,4502015,19970416
6,4576560,19970416
6,4145877,19940330
7,4862616,19940330
6,4676685,19960327
6,6521030,19980626
6,2926042,19970318
6,4246095,19920221
7,5204094,19970301
6,3683141,19970331
6,6782720,19931222
6,5176752,19971122
5,6698802,19950821
5,5861952,19970817
5,3724500,19971121
7,4195292,19930316
6,5045012,19961231
6,4813641,19930425
6,5444530,19950414
6,5312470,19950111
5,4374994,19970301
7,4559750,19960909
7,3546600,19951108
6,3680475,19931202
7,4190200,19950910
7,5211424,19950824
7,4310820,19960501
7,3795330,19950620
6,4504052,19950620
5,3029643,19970427
5,5761980,19970619
7,2675478,19921209
6,5293870,19921209
6,4475284,19931011
7,6453615,19920705
7,7136255,19960321
6,2845045,19960427
5,3430656,19980403
5,3597642,19940404
5,6068820,19950106
6,4078161,19920302
5,4655654,19970309
6,3505528,19920504
5,3621327,19920504
5,5155330,19920504
5,5291400,19920504
6,3550965,19960817
7,7094325,19920909
7,5534944,19921008
5,3600810,19970823
6,3416175,19920731
6,4627840,19950810
6,2972673,19940323
7,2934540,19941130
7,4014586,19970614
6,5329330,19971203
5,4635332,19930318
7,3779483,19960426
6,3476980,19950408
6,3702510,19921105
7,3394686,19941213
5,3984151,19941213
7,4017805,19941213
5,6303056,19920313
7,5522490,19951124
7,3555270,19970829
6,4749914,19940201
6,6821001,19960721
7,5200920,19960619
6,5232025,19920420
7,4883949,19960806
7,4330375,19930826
7,3735099,19960713
5,3970329,19960415
5,4661272,19960520
6,6378735,19940812
6,4657280,19920607
5,3378906,19970720
6,4719190,19980611
6,3354960,19930215
7,4071900,19960321
5,5922688,19920607
5,4702466,19960506
6,4533445,19941123
5,4903022,19960410
6,4503872,19940711
6,3475200,19921029
7,5945415,19940426
5,5846104,19931204
5,3895710,19971223
5,6714830,19960311
6,5513144,19920203
5,3680092,19920203
5,3130736,19970504
6,6497538,19980611
7,4510593,19950212
6,3549720,19931107
5,6272871,19920811
7,4019036,19940622
6,5880105,19940622
5,3885376,19971222
6,5346530,19960121
6,3381600,19930312
6,5448781,19930312
7,5866443,19931223
7,3001824,19921001
7,4503520,19940723
7,4172378,19940918
7,4050116,19960505
5,4491040,19950616
7,3651180,19951218
5,3717582,19940308
5,4954653,19980225
7,5321925,19950602
5,6333269,19930502
6,4142320,19930502
6,4573952,19920729
7,3281928,19920729
7,4058202,19920711
6,6568358,19950618
5,4372200,19950304
5,5744697,19980524
7,5051017,19980524
5,4730055,19970820
5,5166464,19971008
5,3261076,19920624
6,4262274,19980121
5,4934566,19960605
7,5013505,19950412
5,3666720,19970303
6,6029159,19970714
7,3846502,19980315
7,4903059,19971005
6,4861402,19960306
6,4894803,19920416
6,3541219,19960503
6,2948998,19940408
5,2745834,19961005
5,5322520,19961005
5,4099293,19920127
5,5609175,19921014
6,5973154,19960626
5,3946432,19960626
7,3717303,19930809
6,4890760,19931129
5,3515974,19920401
6,3937808,19920119
5,4554656,19930204
6,3007329,19921201
7,4413453,19940608
6,6544755,19930114
5,5957952,19980202
6,4734990,19960405
7,3997350,19940914
6,3528840,19920809
7,5216715,19940710
6,6063712,19970313
5,3878028,19961027
7,5128890,19940515
7,7059465,19980522
6,4234560,19941230
7,5592448,19971226
6,3283119,19921226
6,3567762,19920901
7,5524750,19940518
7,3431948,19980128
7,5141010,19960924
5,4132410,19970119
5,4771254,19970119
6,5812128,19930223
7,5321123,19940912
6,4621347,19931203
5,4876620,19931226
6,5150070,19971019
5,6255808,19970504
5,5630170,19960810
6,5561278,19940704
6,3605541,19940105
7,5312315,19960810
6,5343439,19920109
6,5501748,19941221
6,3811586,19930829
7,3494880,19970329
6,5749555,19971229
5,3836952,19941012
7,5014591,19960829
7,4732710,19930705
6,6019160,19970318
6,3786561,19940107
5,3463258,19940107
5,4865243,19931007
5,3056096,19960505
5,3631496,19950813
6,4401056,19920825
7,5589144,19930325
6,4214875,19931114
7,5875415,19931110
7,5619794,19940707
5,6494103,19930105
5,4113305,19980509
6,4185744,19980403
5,3576660,19970521
7,3939690,19930219
5,5801610,19920421
7,4557140,19930725
6,4073186,19930725
5,4035892,19930725
5,2738097,19950618
6,3117634,19931231
5,2886208,19940724
6,4064640,19930117
6,4630388,19940425
6,4645732,19940608
6,4447880,19960201
7,5610101,19960723
