"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
219865,19920524,2305290,9056
251726,19920310,1944602,5720
143287,19921126,2426559,7288
143287,19921126,3112065,19956
230128,19920320,3040901,16107
230128,19920320,2516157,14492
102074,19920319,3227120,13946
58507,19920914,3141929,16621
58507,19920914,1775854,19909
18400,19920208,2431031,4235
90524,19920809,4165211,3626
90524,19920809,2283760,1039
90524,19920809,2599960,12044
90524,19920809,3792648,4107
214165,19920613,3392657,16002
70810,19920814,2759042,10547
57244,19920112,1846686,9026
63235,19920122,3238120,4620
138922,19920820,3705050,19386
255871,19921026,2706208,6555
181292,19920514,2373120,16566
181292,19920514,2915202,11872
181292,19920514,3677644,19543
186329,19921129,2918324,16186
178912,19920201,4289229,3825
38644,19920308,2309083,18966
38644,19920308,2384624,8209
92039,19920521,3902960,17478
121286,19920418,1444912,12998
121286,19920418,2651206,5226
228713,19920218,3888438,16872
228713,19920218,3828288,18024
297640,19921019,2696697,4327
126908,19920531,2188887,2515
126908,19920531,3962852,5853
256781,19920228,2262625,15974
273049,19921030,2562716,12524
230459,19921230,2608223,5266
177874,19921023,2397174,17217
177874,19921023,2536759,12511
286445,19920104,2223329,12342
286445,19920104,1710512,15857
286445,19920104,3684384,997
286445,19920104,2715289,14100
286445,19920104,3235005,9970
127924,19920403,4629002,7470
149128,19921226,2106520,16921
98830,19920816,2293632,12047
98830,19920816,2128040,1905
98830,19920816,4077969,10650
136531,19920722,2333649,1035
159068,19920316,3019512,2573
155800,19920123,4235640,192
255574,19920414,2258601,16800
255574,19920414,3050688,8037
241180,19920721,3012365,7489
133984,19920519,3067306,15025
133984,19920519,2973526,10809
133984,19920519,2458600,18072
132214,19920531,3574028,4340
181252,19921104,3387001,1618
181252,19921104,2274652,17415
181252,19921104,2580091,12236
162716,19920815,2507956,7827
162716,19920815,2651288,17674
162716,19920815,2125431,19609
191785,19920322,2050493,13521
191785,19920322,2324048,5749
150544,19921127,3945039,11811
150544,19921127,2665699,11239
150544,19921127,3055364,2915
198595,19921116,2272400,10681
79184,19920708,2149529,2158
79184,19920708,3264969,18434
194050,19920522,2848776,7286
196226,19921110,2896440,1285
273169,19921024,4261802,4336
262316,19920703,2570986,12294
74500,19921004,2944347,9388
74500,19921004,2720044,19349
275045,19920820,3002178,11023
139837,19920102,2875500,12884
29893,19920308,2450866,11367
241663,19920601,3289539,2451
127690,19920617,3554442,141
43019,19921011,3143725,8112
43019,19921011,2452361,14318
245876,19920429,2605973,17319
77863,19920305,3197205,720
199655,19920716,2176196,10732
140317,19921004,2820961,13511
213905,19920623,3723800,19709
30947,19921123,4468578,17876
30947,19921123,3804892,11587
289084,19920831,2535650,14738
285166,19920514,3147893,7847
112937,19921011,4098455,18868
46174,19920130,2008815,3306
46174,19920130,2022990,9446
46174,19920130,4350737,7609
285509,19920721,2015323,13232
255413,19920523,2992896,2561
255413,19920523,3952668,9009
195661,19920508,1593269,15540
162745,19920311,4336267,14896
217942,19920914,2877990,16072
256243,19920923,2491970,12681
256243,19920923,3033973,8405
13792,19921019,2405130,767
13792,19921019,3654649,4044
13792,19921019,3671185,15855
13792,19921019,4388380,6076
13792,19921019,3248762,12489
184124,19921014,2786505,10544
184124,19921014,2748708,12671
184124,19921014,4296216,4898
182260,19921011,2201398,289
16646,19921221,3299361,16934
122089,19920507,2964026,16116
250268,19920130,3554870,19614
246992,19920201,3248917,17963
203756,19920425,2632944,11452
295756,19921027,1613364,11231
295756,19921027,3978833,6958
295756,19921027,3539747,18994
242447,19920816,4684524,11810
242447,19920816,2801018,19618
1921,19921030,2968950,14265
106895,19920227,3413817,2616
85423,19921026,3533926,15828
85423,19921026,3093284,5998
85423,19921026,2035638,16798
255773,19920731,4454467,6777
247636,19920331,3132583,13523
157174,19921123,2923780,3913
126307,19920213,3698693,13024
173096,19920914,4723008,19717
112885,19920427,3496026,9744
112885,19920427,4231234,9744
107092,19920416,2562662,8387
107092,19920416,3940605,2025
107092,19920416,1612704,5974
110302,19921003,3144158,16337
44194,19920321,3031949,13411
60421,19920323,3155268,5392
133091,19920516,1832352,9042
117074,19920715,3791507,2451
117074,19920715,3343597,16654
253646,19920325,2428355,15748
253646,19920325,2286761,16223
24286,19921128,3149118,16465
24286,19921128,3518112,6737
270622,19920630,4161982,9630
270622,19920630,3349973,1899
200065,19920715,4155200,11393
248396,19921112,2700661,17729
248396,19921112,2106216,10292
248396,19921112,2623344,1327
289634,19920721,4060755,19016
166906,19920413,2966032,7792
241321,19921028,2527627,9515
241321,19921028,2666652,8316
267631,19920702,1973649,19799
267631,19920702,3488849,15852
283963,19921110,1833242,11702
284827,19920329,2244677,4579
284827,19920329,1950674,19290
12692,19920106,2736194,6745
12692,19920106,1793568,6445
162835,19921105,3541985,1511
156656,19920710,1872076,17306
39061,19920717,3296201,18738
112723,19920503,3281572,11130
154561,19921010,2765660,9756
239933,19921016,2363104,11397
140533,19920106,4017548,5062
140533,19920106,2456833,9064
30392,19920909,2097761,5950
257980,19921008,3415519,7155
257980,19921008,3862672,19461
131501,19921005,2823045,7522
202715,19920522,3802396,6171
202715,19920522,2304082,6826
241111,19921005,2475943,5922
211213,19920513,3337320,17278
210166,19920804,2609582,3489
210166,19920804,2007817,16895
49697,19920107,2400622,7075
22424,19920101,3590896,7505
22424,19920101,2678477,7940
71740,19920516,2841720,16102
74971,19921022,3392712,2869
74971,19921022,4498455,4720
74971,19921022,4005381,1267
5428,19920120,2417903,17682
803,19920927,4453401,16761
295702,19920428,3427956,4773
295702,19920428,2471696,9527
24770,19921022,3016776,17724
178711,19920611,3096518,19752
108610,19920104,2365542,9908
107260,19920205,2841408,13665
135991,19920919,4467390,17741
135991,19920919,3339422,17934
176377,19920502,4247386,18368
264557,19920225,2628862,6743
124519,19920227,2445112,2761
73475,19921204,2262280,2193
73475,19921204,1683034,14962
280294,19920526,2709888,19772
56863,19920804,2872825,63
56863,19920804,4336248,11191
56863,19920804,3320889,3846
56863,19920804,2535321,8071
186112,19920819,1926324,3868
208114,19920422,4598965,5820
228683,19920808,3375036,3200
228683,19920808,1894678,1289
228683,19920808,3575705,5638
228683,19920808,2839288,17102
228683,19920808,4298943,12909
286955,19920818,3238876,19920
296381,19920409,2449433,14021
296381,19920409,3053553,2878
273749,19920912,3725991,15515
280882,19920620,3232800,8978
238409,19921230,2769799,6967
57811,19921011,2633610,17235
196328,19920519,2757597,9348
146167,19920327,4703510,19605
32077,19921219,2484288,12363
38485,19920609,3377400,10906
264590,19920425,2347275,5800
264590,19920425,2479105,17101
159571,19920404,2471838,12581
159571,19920404,3402165,14562
107746,19920117,3002220,16454
231382,19920403,2685384,3069
137041,19920822,3245953,12238
37999,19920330,2771193,3861
238042,19920703,3496561,1487
238042,19920703,2875501,8280
79045,19920726,2099369,17054
108316,19920424,2551731,8745
243190,19920716,2746280,19223
243190,19920716,1916659,3695
197488,19920831,4003541,16504
197488,19920831,4712859,4887
263006,19920709,3967801,10465
263006,19920709,2468495,18825
263006,19920709,4143823,9077
238288,19920509,3126195,13070
24986,19920407,2141926,10451
24986,19920407,2232667,19309
253027,19920624,2875150,10794
236939,19920211,3412456,15967
17890,19920115,3151302,19215
140825,19921008,2708711,3259
205480,19920406,3020653,7085
22196,19921122,2188325,4268
22196,19921122,2416845,10966
22196,19921122,2657462,18348
20740,19920515,2980044,17851
274570,19920316,2672392,9823
91307,19920825,2754553,2557
91307,19920825,2211262,5051
171358,19920828,2259853,5705
51326,19920802,3678924,16745
159728,19920406,2947077,17823
244928,19921101,4347272,7240
244928,19921101,3244082,9256
199240,19920602,2234139,1788
299060,19920529,3234991,4257
54047,19921102,4859775,1186
54047,19921102,2444419,19918
209335,19921015,3149616,9125
209335,19921015,3130384,11882
31667,19920121,2174796,8624
279964,19920630,1857789,16666
279964,19920630,2776483,4678
35347,19920820,3610656,4367
104200,19920324,2747442,14448
104200,19920324,2576090,14295
168491,19920807,3012082,8524
168491,19920807,4137974,6702
218275,19921031,3474540,754
277177,19920815,2905955,12941
193516,19921023,2085850,1786
19852,19920919,2547384,15292
238144,19920606,3623330,13594
148642,19921012,3380115,19985
148642,19921012,2837899,13078
140543,19920902,3060105,3839
140543,19920902,1749463,522
72125,19920522,4321336,10287
194443,19920910,2648007,16148
149789,19920302,1994039,7336
149789,19920302,2404125,3485
164992,19920523,2013778,4331
93817,19920917,1817329,8839
151966,19920706,2857559,19634
151966,19920706,2602254,7216
31517,19920415,2873925,4354
31517,19920415,2545136,8890
231740,19921107,3003598,5477
231740,19921107,3163435,10631
239542,19920721,3869867,1771
280798,19920223,2996425,11612
280798,19920223,2717341,5840
249173,19920403,1953631,7344
249173,19920403,4054752,14739
249173,19920403,4021782,10747
129916,19920118,3259193,867
129916,19920118,2405803,1733
201266,19920625,3492596,9108
201266,19920625,2546640,4237
201266,19920625,3308964,11999
59053,19921005,3031198,10346
25063,19920428,2345557,4185
59002,19920122,1633315,284
17536,19920730,2685152,6919
17536,19920730,3860550,17624
17536,19920730,2690065,10241
97228,19921008,3595003,9327
272345,19920403,2051728,1014
44470,19920406,2762615,9097
137789,19920524,3247263,6927
137789,19920524,4019206,16364
44986,19920108,2555916,17094
42652,19920307,2838250,17475
92977,19920411,3702034,1544
92977,19920411,2759883,8357
92977,19920411,2109499,7326
108028,19921105,2583740,12728
191755,19921211,2798841,16904
191755,19921211,2327711,9457
82436,19920209,2640827,19582
93320,19920109,1927152,185
75121,19920619,2316609,7525
154411,19920914,2663923,2458
157000,19921104,4058741,2064
157000,19921104,2109074,9564
157000,19921104,3439136,12354
191363,19920218,2724216,196
142991,19920914,2571328,16270
259793,19920921,4154525,10811
130057,19920228,1867767,19977
59053,19920715,3664051,3147
59053,19920715,2094079,6206
59053,19920715,3227581,8511
277553,19921010,2325981,123
131881,19921017,4019385,17601
223709,19920219,2431238,640
23309,19920222,3842056,13817
23309,19920222,2770457,18870
11323,19920524,2645825,16251
203011,19921113,3098857,9763
124363,19920605,1947792,16242
131698,19920617,4602231,6086
270214,19920807,2677623,9228
123793,19920809,3018470,112
244369,19921118,4000070,14691
244369,19921118,2524502,8399
244369,19921118,2661749,14279
67810,19920517,2823681,7746
221063,19921217,1757869,10238
167863,19920523,2565543,8529
106138,19920902,3846766,8985
185125,19920914,2160397,8943
185125,19920914,2552659,856
185125,19920914,4213627,13490
185125,19920914,3196281,18048
135134,19920117,1815730,19927
221431,19920402,3496346,1062
262126,19920912,4724625,4907
254210,19920828,1928619,711
232703,19921006,2291295,8132
272233,19920530,3766350,12880
125002,19920320,1805590,12939
13405,19921217,1883053,4823
234571,19920923,2677862,713
234571,19920923,3533129,10891
234571,19920923,3294802,9314
270553,19920503,2094859,17961
259723,19920403,4638870,10860
33637,19921217,3010126,9778
170236,19920510,3192414,7091
170236,19920510,2594853,5022
212572,19920120,3073513,1679
82021,19920420,3988080,7164
55057,19920107,4190364,12773
57088,19921209,3992664,6814
57088,19921209,3895280,4483
63998,19921231,3347309,9991
63998,19921231,3206795,11125
63998,19921231,3158901,5770
168626,19920723,2280787,19523
278269,19920420,3641456,17246
278269,19920420,2297043,7372
150661,19920215,1865798,18347
150661,19920215,2382084,13695
70909,19920816,2945834,17154
70909,19920816,4896797,4499
70909,19920816,3966948,8127
70909,19920816,2038419,6645
70909,19920816,3049170,14741
154696,19920714,3115302,14615
13519,19920309,2706091,19336
13519,19920309,3847313,13194
88540,19920303,3045855,9243
220000,19921028,2529443,8788
287755,19920808,2038226,16725
87023,19921019,2198570,5960
139882,19920414,3425633,15116
91978,19920905,1729638,2253
91978,19920905,3479557,9665
244123,19920831,1710443,15221
297637,19920827,1820291,1171
18739,19920525,2035080,15445
18739,19920525,2774699,14825
297196,19920422,3288752,7671
27980,19921129,2928814,12645
20974,19920218,3375318,11251
20974,19920218,2587244,7245
20974,19920218,2995902,18584
195361,19920803,2131353,18325
18436,19920320,3185062,13841
18436,19920320,2417778,9717
18436,19920320,2009516,16937
248206,19920427,3004672,1479
66068,19920510,3642024,15075
66068,19920510,2725252,14240
26968,19920113,2938551,5986
26968,19920113,2110442,8251
84127,19920413,2207529,14419
84127,19920413,3360082,5874
235891,19921213,4568215,18597
145669,19920215,2701795,4138
287167,19921027,3372749,1959
121921,19920712,1758199,13084
121307,19920216,2899267,1386
292678,19920628,2825797,11452
174451,19920331,4082878,12847
238070,19920926,3969432,11174
23813,19920801,1649822,8358
23813,19920801,3512064,3716
23813,19920801,2280011,13996
115186,19920215,2736950,13735
221185,19920120,2960004,9225
47006,19920715,2642907,12914
106417,19920209,2982963,17972
224638,19921128,2583676,13128
151595,19921002,3534157,17204
182614,19920905,1971242,9389
182614,19920905,3352991,19369
182614,19920905,2762487,10909
17296,19920818,2426340,736
17296,19920818,3668768,4501
219754,19920428,2857618,16223
219754,19920428,1992912,11000
219754,19920428,2014971,13065
250886,19920526,4476680,11103
101593,19920704,3403345,14721
101593,19920704,3476450,2387
151801,19920208,2049596,2080
220759,19920318,2362595,17389
220759,19920318,2404007,8963
30709,19920110,2861389,11649
235021,19921228,2451412,1378
188830,19920421,2518544,14100
188830,19920421,1656018,5613
155569,19920703,3539172,3021
155569,19920703,3389873,5374
28166,19920404,4132707,15635
71470,19920817,2143848,7777
2389,19920516,3240010,7599
33574,19921113,3450656,19121
149195,19920425,3759046,19142
149195,19920425,3045852,13618
149195,19920425,3651660,10855
115292,19920506,2378719,3628
227389,19921201,3447240,1826
95971,19921029,2900600,13982
95971,19921029,2616223,15926
182185,19921230,3902619,11066
222947,19921106,2480388,18200
222947,19921106,1809919,19116
222947,19921106,3407064,4986
61114,19920822,3521905,5232
262571,19920109,2100589,6115
22219,19920706,2313425,9458
22219,19920706,2282536,2431
283165,19920513,2414534,10320
283165,19920513,3559675,2467
283165,19920513,4303047,2536
283165,19920513,3379764,8752
270847,19920726,2990167,14682
270847,19920726,2371291,12601
218149,19921022,2690189,1108
200330,19920305,3729138,190
44608,19920520,2198322,18828
210694,19920428,3858968,11733
294976,19920607,4885202,2922
294976,19920607,3776215,14263
158377,19920124,3267563,13060
158377,19920124,3042068,13898
60292,19921112,4411661,14253
60292,19921112,1895759,2677
23395,19921228,2598611,9756
23395,19921228,2819573,12414
146362,19921017,2458318,18532
146362,19921017,3756867,19530
144275,19920901,4134925,12926
144275,19920901,3249005,11612
194644,19920521,2911128,19119
194644,19920521,4476804,316
71525,19921019,3250590,14082
14885,19920929,2623714,14974
120193,19920918,2972550,15162
166096,19920529,2848269,2466
68803,19920805,4492248,7644
60958,19921001,3256484,16905
60958,19921001,3506782,18679
60958,19921001,2380477,12692
226870,19920817,2746965,158
226870,19920817,3375250,4592
226870,19920817,3339324,7658
260455,19921118,2675800,9160
260455,19921118,2353543,4886
21284,19921208,1889276,6269
248054,19920310,3926560,11842
143995,19921106,2077380,15854
143995,19921106,2433295,14288
92095,19921104,2573989,10875
92095,19921104,3315240,6757
92095,19921104,3107710,7750
282742,19920912,2728872,12598
282742,19920912,4574403,8933
65096,19920109,2564071,15636
241163,19920716,3678620,2851
241163,19920716,3111004,14509
281503,19920804,4381445,19481
281503,19920804,2221533,11954
287944,19920711,3254308,16316
74974,19921117,2733912,7159
74974,19921117,4341486,4791
74974,19921117,3240279,15073
74974,19921117,2997049,2105
66473,19921209,2746514,17744
66473,19921209,2960469,10787
66473,19921209,2733807,17674
131593,19920222,3980518,25
78739,19920624,3647904,3984
176149,19921025,2727638,10999
156745,19920329,2625484,7635
148006,19921018,2466030,5092
148006,19921018,3556113,7261
154045,19920415,2286455,3496
154045,19920415,2528935,19501
197615,19921019,2924707,13111
197615,19921019,4750036,7033
102292,19920206,3318920,8574
184253,19921221,3830895,2011
202924,19921115,3439793,1709
202924,19921115,3297949,17047
2000,19921219,2444151,5610
37339,19920201,3193183,6471
11900,19920901,3663915,12603
135028,19920829,3027144,12180
199802,19921215,2175933,2029
199802,19921215,1488766,6175
245089,19920406,1634000,2940
245089,19920406,2330653,954
201751,19921229,3582631,14484
201751,19921229,3392137,12938
18352,19921016,2509754,16030
145387,19920204,2953859,7424
145387,19920204,2392896,5020
298111,19920519,3453967,4218
298111,19920519,1954366,3695
238784,19920930,2243518,7339
91325,19920704,1788031,11600
91325,19920704,2360484,9593
17023,19920430,2865198,4026
17023,19920430,3492237,1749
74446,19920725,2432948,9026
74446,19920725,3287992,11459
139027,19921020,2940026,4274
139027,19921020,3023723,12812
183316,19920713,1709291,11801
39610,19920417,3351727,17451
39610,19920417,3119523,1513
16339,19921106,2628672,7165
239465,19921018,2893028,5180
239465,19921018,2848722,7768
239465,19921018,2465636,5065
239465,19921018,1330560,17154
10280,19920628,3483578,5648
10280,19920628,2325408,14022
65714,19920212,3177017,4032
249946,19921110,3587247,11138
229637,19920322,2042395,10843
67861,19920708,2047047,13040
244672,19920910,3545990,16753
92696,19920905,3099578,18350
92696,19920905,4433980,505
118471,19921226,3962918,13384
20360,19921231,2787486,9732
68305,19921022,4241622,18537
8665,19921216,3367676,10225
124780,19921129,2565721,15460
118249,19920916,3096363,11863
226457,19920105,3719423,8678
257912,19920918,3006367,6773
257912,19920918,3033180,13001
223942,19920619,1922844,19880
145577,19920510,4037081,11810
145577,19920510,2706743,14828
12379,19920825,3213156,19042
104534,19921002,2497542,15705
238496,19920107,3483288,16777
238496,19920107,3075357,4206
238496,19920107,2103667,3898
238496,19920107,3821769,7596
246127,19920127,2671792,2181
66679,19921130,2791035,1754
66679,19921130,2558424,12593
141314,19920302,2596918,9119
249949,19921222,2780341,18637
99994,19921230,3407058,695
203515,19921001,3324351,2992
163775,19920922,1709791,15037
163775,19920922,1785696,18292
163775,19920922,2988560,10066
54659,19921230,2679009,1272
281150,19920305,2697885,621
281150,19920305,2141598,11722
281150,19920305,3543627,16516
129865,19920403,3293934,16813
129865,19920403,2539366,5370
283985,19920209,2205782,4422
148201,19920503,2280608,2465
148201,19920503,3337456,7266
148201,19920503,3165498,16274
198802,19920603,2099763,9105
135073,19921202,2762312,13402
136496,19921211,1308931,15199
37097,19921007,2999027,16394
37097,19921007,2241268,10265
108571,19920113,2954277,11803
33971,19920528,3355762,7258
30940,19920424,2820235,14513
31021,19921014,2242728,14511
31021,19921014,3083531,3669
31021,19921014,2518703,10168
56764,19921103,3109788,7323
56764,19921103,1776826,18570
22906,19920305,3764520,14850
282316,19921103,2529110,13181
282316,19921103,4098211,7911
134048,19920529,2058315,11671
134048,19920529,2338963,19484
279727,19921215,3478821,2274
258172,19921203,3012201,16863
258172,19921203,3175627,12539
116782,19920331,2714582,399
116782,19920331,2800428,15768
67474,19920415,3320666,4067
109967,19920626,2668398,6635
109967,19920626,4055742,12553
12331,19920120,4096456,13796
96422,19920905,2067022,19355
215281,19920321,2408316,15654
215281,19920321,2453825,14305
215281,19920321,1961990,7459
215281,19920321,2622705,2759
171110,19920515,3770512,10653
10615,19920826,1837453,9171
91291,19921110,3324650,9164
276805,19920208,1578376,17081
11141,19920914,3335789,9301
132374,19921104,1821071,9450
132374,19921104,3232265,2556
254203,19920830,2999020,16990
67336,19921119,3348587,14151
67336,19921119,3718962,7266
67336,19921119,2173676,10901
59263,19920321,3501125,19063
64078,19920617,1929636,620
238642,19920907,1935556,8020
238642,19920907,2396715,14674
238211,19920311,2512648,2569
238211,19920311,2589218,18750
226870,19921125,2271509,18227
141736,19920709,2988891,1052
141736,19920709,2112649,13674
207613,19920216,2248691,774
4117,19920129,2436594,3405
108097,19921003,3507995,19339
275929,19921029,2807511,10398
107468,19920314,4197058,5147
16969,19920304,2718304,333
16969,19920304,3417769,9221
131041,19920308,2993472,8152
16063,19921130,2866138,13912
202409,19920421,3248004,8813
202409,19920421,3743860,17205
140138,19920116,1939778,9082
56107,19920105,3734943,19827
164155,19920525,1994255,13292
164155,19920525,1922961,3358
151106,19920517,2519504,7424
272227,19920927,3046659,5659
101321,19920720,2716500,19939
91312,19920603,2864269,9378
148354,19921106,1742372,19632
99095,19920222,3133880,10322
99095,19920222,3719963,18108
148114,19920619,2157701,11821
128098,19921221,3819104,3544
9737,19920817,2825186,14576
9737,19920817,3363090,8279
9737,19920817,2175709,1415
9737,19920817,2965186,11723
20398,19920526,3989726,2189
293281,19920418,2314485,8523
293281,19920418,2665965,9088
293281,19920418,3315702,8373
273722,19920712,4162004,5556
160534,19920922,2399411,5745
160534,19920922,2339999,10677
96586,19920328,2706865,16905
261541,19920922,2911063,12531
145153,19920314,2474154,3100
234850,19920418,2866163,17087
234850,19920418,3888948,14297
234850,19920418,4104517,16708
48313,19920205,3238227,5713
191389,19920929,3095392,3856
26180,19920608,1989868,2241
292252,19920823,3490468,11095
212789,19920912,2381356,5610
212789,19920912,2951998,7008
138160,19920817,2057285,13408
47260,19920320,3104871,1113
146782,19921110,1904819,17832
146047,19920607,2641709,6032
146047,19920607,1996513,2675
35461,19921116,2924582,13888
101707,19921029,2664864,10406
258398,19920401,2184014,11617
45796,19920602,3496773,18813
45796,19920602,4082282,4592
124027,19920519,3554928,14563
124027,19920519,2600323,9526
272695,19921030,3606059,16109
272695,19921030,3324910,8202
108556,19920728,3088679,13248
108556,19920728,2420512,14052
60817,19920918,3055633,6189
29611,19920307,2215384,7850
29611,19920307,3526560,3827
70237,19920927,3030822,4058
70237,19920927,3098075,19437
68764,19920310,2675976,3243
87134,19920420,3531758,3356
87134,19920420,2465692,9526
150310,19920311,2916535,13381
223022,19921030,3200312,4956
223022,19921030,3921477,19891
223022,19921030,2805446,4706
4189,19920426,4023482,16455
118579,19920624,3937096,6549
159592,19920709,4253886,3076
159592,19920709,4747050,14226
159592,19920709,2497338,9950
108784,19920702,2715720,11327
108784,19920702,3405125,10092
76580,19920728,2307458,13261
64298,19920401,3052675,6354
246902,19920302,2327600,4894
73409,19920828,4338785,4140
73409,19920828,2398934,4917
204781,19920308,4091448,17662
291191,19921111,1927421,15225
291191,19921111,1972105,18318
291191,19921111,2618105,19948
143659,19921111,3262297,2369
173867,19921117,2225264,11215
173867,19921117,4156768,17251
173867,19921117,3025350,4992
173867,19921117,2739618,14687
62146,19920426,2441986,17021
167723,19920413,4095685,13304
167723,19920413,2284560,3717
47296,19920218,2437617,1467
72118,19921223,3638530,17621
51028,19920528,2667315,13088
250978,19920808,2848463,12984
195049,19920716,3284847,5164
47746,19920122,2936703,9044
246178,19920921,1526970,14880
229942,19921209,2975370,8921
198419,19921019,4220795,4848
28642,19920130,2767680,8309
28642,19920130,3260520,4535
153745,19920313,3560287,2112
107677,19920315,1494129,11873
127057,19920320,2949150,5174
21803,19920916,3039145,9849
298561,19921105,3914532,1815
298561,19921105,3620010,1805
136529,19921029,2544183,3966
136529,19921029,3181448,13155
231023,19920613,3875247,12854
231023,19920613,2573151,1962
231023,19920613,3145717,12440
231023,19920613,3072733,16468
247076,19920601,2859707,18731
247076,19920601,3670254,10886
293678,19920101,3930352,14419
293678,19920101,1908861,15064
9430,19920810,4016922,5491
57818,19920819,3757416,9820
88100,19920804,2966402,6101
77446,19920115,2241475,18030
141212,19920912,4325024,11846
142046,19920410,4203612,9383
82210,19921010,2030520,16821
82210,19921010,3175589,5207
82210,19921010,3064770,16358
1726,19921010,2334097,9807
26431,19920714,2932199,16208
251800,19921217,2162220,2812
251800,19921217,1924218,7331
286808,19920714,2160900,4513
212567,19920313,2708880,13952
197083,19920518,3123462,83
20338,19921029,2759258,13471
124999,19920724,2119369,9042
91190,19920813,3269121,10236
220576,19920702,3012629,1838
103891,19921014,2738292,949
103891,19921014,2516183,16140
227588,19920903,2906183,1490
109408,19921129,4670223,13529
24055,19920128,2747027,11850
14257,19920116,3965303,11491
243610,19920103,4831348,9741
