"lo_discount","lo_extendedprice","lo_orderdate"
4,4621968,19961007
6,4170393,19970611
5,5032341,19961230
4,3340791,19921111
4,4990291,19940831
5,4349176,19971215
6,5596107,19931209
6,5045101,19921112
5,4010422,19921112
6,6204485,19921112
4,4361916,19970731
5,4284578,19970731
4,4550770,19960506
6,3741536,19930331
5,4405380,19951118
4,3394300,19960530
5,5689572,19970222
4,3904626,19970222
4,4036230,19971112
5,5578146,19921023
6,5597172,19920214
5,6497469,19920214
4,4381128,19970518
4,4168692,19980508
4,5396490,19970913
6,3045250,19921206
6,5757873,19921206
4,5731373,19921206
6,4775111,19930421
4,5205519,19950406
5,2730208,19940409
5,4561865,19960727
6,3495324,19930326
6,5550310,19940623
4,3276520,19940830
5,5595808,19960815
6,6712370,19980304
4,4942680,19950926
4,6653185,19960910
5,4300785,19970720
6,5227424,19951002
4,3331406,19960224
4,5007496,19950809
6,5375610,19950219
4,4363050,19931108
5,3156076,19931108
6,4533445,19960925
5,5629041,19961128
4,3396103,19960302
5,4669458,19970316
4,3862208,19951002
5,3457058,19950518
5,3196800,19920921
4,4775674,19930310
6,3127628,19960502
4,4276128,19970508
6,3853858,19930715
6,3399061,19921007
4,3577266,19930701
5,4255866,19980621
6,3423120,19950419
5,6772562,19931202
4,3471851,19940311
6,5823104,19951031
6,4445793,19920713
6,4632394,19960630
5,2741312,19930320
4,4644136,19940413
6,3946077,19960817
5,5228925,19950210
6,5929866,19960127
6,3475818,19960127
5,2592382,19951205
4,3706248,19921202
5,3555058,19980614
6,3683754,19980614
4,3159486,19961108
4,5375310,19961108
4,6028160,19960210
6,3948561,19980619
6,3502791,19930331
5,2905254,19940510
5,5458604,19971029
6,2803216,19950203
5,3723813,19970411
5,4618944,19940830
4,4633590,19950501
6,4834830,19920815
6,5924820,19970916
6,4838158,19960919
6,3638688,19980604
4,4094442,19960517
6,4023459,19970908
6,4651209,19951110
6,6680830,19920330
5,3008178,19971216
6,5559213,19971216
6,4428452,19920110
6,6725367,19961230
5,3762402,19921222
6,5535868,19971121
6,4713612,19971121
5,3802272,19971005
6,6255614,19951229
5,3594208,19960523
6,5666252,19940108
5,5264520,19940108
4,4013230,19950507
5,3573612,19920719
5,3570502,19930109
6,5115424,19970213
5,5509614,19960102
6,6632958,19950621
5,3382896,19980715
4,5272006,19941019
4,5737144,19930917
5,3042624,19920307
6,4172630,19980628
5,4996149,19940727
4,3357420,19930204
5,3367598,19960521
4,6351968,19961014
6,5042100,19930602
5,3549748,19920615
4,2912494,19961227
5,3745092,19961227
6,5325285,19930506
5,4205223,19940307
5,6320192,19970414
4,5477280,19971226
4,3565352,19980315
6,5944864,19941214
5,4363230,19940619
4,3783640,19940711
5,5150023,19930226
4,4079724,19980106
5,4426688,19950714
6,7153965,19960307
5,4483200,19921120
6,2932470,19951004
5,5345004,19980730
4,3513375,19961217
5,4911819,19931107
5,4240566,19921221
6,3321837,19921221
5,4402701,19970421
5,4172142,19950606
4,4297499,19970430
4,2735768,19951224
5,3570952,19920107
4,5023760,19960213
4,5833859,19961021
5,4719905,19921121
5,5372310,19930827
6,2567754,19930827
5,3108887,19940829
4,3660188,19950629
4,5570592,19930106
6,3186986,19940215
4,4358256,19961107
6,6412298,19921208
6,4161560,19921208
4,3843455,19930415
4,5602548,19940415
4,4747002,19960518
6,6036485,19940628
5,6807115,19970206
5,5291775,19970406
6,5329065,19970729
4,6078336,19960930
4,5282145,19960217
4,4757792,19940625
4,5054270,19930924
5,3349528,19941103
6,3243016,19950203
5,4426290,19931103
6,3352800,19930826
4,3646188,19980511
6,3787974,19971101
6,4304800,19920810
4,3970857,19950324
5,4733680,19980611
4,4208085,19930826
4,3292022,19921024
4,3990506,19940202
5,5991160,19920315
4,5810178,19931122
6,4291731,19940730
6,5630880,19920427
4,6308407,19930217
6,5054688,19920204
4,5258406,19920204
5,4000438,19970621
5,4179630,19930903
4,4872417,19931003
4,6352434,19980723
4,4509484,19951215
6,5532787,19940228
6,4905414,19940113
5,3736099,19931008
5,3125928,19950223
4,3989034,19940620
4,4769398,19970625
5,5880105,19940903
5,4864890,19980509
4,4606446,19961107
5,3105594,19920501
5,4593764,19930426
6,5181923,19980726
4,4139604,19950814
6,4474028,19940506
4,3837889,19970626
6,3868062,19941227
4,5164291,19920209
5,3769500,19921227
5,3547570,19940606
5,5115012,19941019
5,4492422,19921020
5,3623829,19950103
5,4000480,19920303
5,4615872,19970913
5,4288270,19970913
6,4345679,19950510
4,4257664,19950510
6,5395320,19941116
4,4264785,19970326
5,4390776,19940920
6,3039030,19960404
5,4948768,19920827
6,5591740,19940516
5,6617568,19940516
4,4570586,19950608
6,5462310,19950807
4,3819095,19980326
6,4115988,19931002
5,3406624,19961216
6,5097610,19961114
6,4924390,19950711
5,6051116,19920809
4,5090064,19920602
6,4901952,19920111
6,3604034,19980128
6,4203521,19920924
5,3543156,19970314
6,6103466,19940326
4,3619026,19930417
6,7105966,19941229
4,3491796,19930503
6,5027880,19941102
5,4993824,19950304
4,4270020,19940228
4,3478468,19940228
4,6176874,19940125
6,3798140,19950404
6,3625696,19951019
6,4577318,19930108
6,3958144,19940312
5,4974970,19940429
4,5902214,19940721
6,3548384,19980209
4,5893888,19980721
6,3126390,19980412
6,5627880,19930606
6,4390320,19970925
4,4910696,19970925
4,4189247,19980427
5,4298026,19980427
6,4851340,19931123
5,5552260,19931123
5,6242880,19971002
6,5906043,19940524
4,5187756,19960708
4,3422232,19961004
6,6236703,19940617
6,5260281,19971208
6,3907936,19961104
6,5759425,19920404
5,5553123,19980330
4,5922018,19970127
5,4253568,19950311
5,4971232,19931008
5,5163329,19920714
5,5400800,19961111
5,4591800,19940129
4,3959712,19960819
5,5027435,19950303
4,4440502,19980313
4,4891520,19980529
5,4291665,19940103
6,3973596,19970601
4,4821068,19920102
6,2813508,19950905
4,4773262,19960129
4,5328114,19960904
4,4963669,19950428
6,5162968,19950428
5,3927924,19921224
6,4862620,19971124
6,6310080,19960323
5,4640301,19960323
4,3537408,19960202
5,5119270,19931122
4,4035750,19931122
6,5409180,19931122
4,3317745,19951009
6,3432198,19970605
5,5135370,19970219
6,3203564,19980126
6,4529925,19980126
4,3516270,19951107
5,2909712,19950906
6,3957162,19940808
6,4691952,19930804
4,4850569,19950917
6,6415712,19950917
6,4107850,19931227
4,5184984,19980518
4,3997632,19931012
5,4715698,19950810
6,4151028,19920621
6,4066978,19920621
4,6044078,19950918
6,4444718,19920508
5,5498811,19930807
4,4886406,19940423
6,3946560,19960122
6,6342048,19930701
4,4275856,19980116
6,3668175,19950928
5,4091048,19970210
6,2969486,19950519
6,5449211,19941219
6,3294748,19930803
6,3558360,19950326
4,5381079,19951028
5,2832462,19980608
4,4499205,19960822
6,3216668,19940928
5,5151804,19950625
4,4965610,19950625
4,4274270,19980315
5,4421872,19970110
5,5521473,19950827
4,2843100,19930616
6,2757929,19970529
6,4754798,19960313
4,2964208,19950730
5,5355872,19950730
6,6361472,19930610
6,3646080,19930817
6,4389792,19931218
5,6625185,19950316
6,5598355,19970214
4,5470784,19920831
6,4519756,19951127
5,3402240,19951127
5,5653536,19950904
6,5275424,19921110
6,3075516,19960610
5,3653364,19961104
4,4434302,19920626
6,6209269,19920626
6,3940838,19941230
4,4255779,19921010
5,4181958,19931130
4,3748653,19960308
4,5227456,19941208
4,3257824,19930416
5,6064938,19950808
5,6050800,19940714
5,4696989,19950701
6,5918584,19930817
5,4869620,19971209
5,4927419,19971209
6,4911322,19980801
6,4173600,19951031
4,4606680,19970215
4,3378270,19970215
4,5067188,19961214
5,4419142,19960120
6,5592768,19970829
5,4274270,19970425
4,5192224,19960131
4,3805664,19920112
4,4510500,19920112
4,5093140,19920112
4,3339070,19920309
6,4372364,19940806
4,5176192,19940806
5,4462192,19920718
6,4139523,19950402
4,6323800,19950118
4,5067198,19960902
5,4722911,19980628
5,5833921,19970321
4,3959341,19950113
6,4455122,19980630
6,4423188,19940202
4,4061428,19951020
5,4588024,19920610
6,5663278,19980401
4,3950175,19950306
6,4361490,19950327
4,3090948,19961205
4,3946951,19971116
5,4294050,19971116
5,3276150,19920508
6,3397302,19920508
5,5078444,19951201
5,5579648,19920720
4,6453475,19931219
4,3776641,19930601
6,4856560,19920524
5,4679712,19940121
4,2462400,19980122
5,3206398,19921129
4,4281120,19950912
5,5024403,19940417
6,4920032,19940711
4,4825500,19920713
5,4002870,19960421
5,3223234,19920922
5,3951668,19920922
5,5807328,19920908
6,3273270,19920908
6,4809448,19930102
6,6026090,19951121
6,4380288,19920606
4,4441553,19980310
5,5580032,19940618
6,5185012,19960713
6,4005232,19950813
6,6329268,19951008
4,4142432,19960829
6,4782112,19961226
4,2952345,19930320
5,5424210,19951215
5,4289274,19920820
5,4317690,19920820
4,6477835,19970331
4,3404024,19940808
5,4915484,19940808
5,7080395,19970919
5,3395000,19920628
5,6212307,19940629
6,5468715,19970817
6,3195738,19970817
4,6028473,19970424
6,6296460,19970424
4,4047990,19970901
6,4056780,19941017
4,5002614,19950902
6,5700450,19970610
5,3910714,19920606
6,5684842,19950307
4,5216280,19940203
6,2862216,19920819
6,4218079,19940316
5,2897343,19970623
4,4349968,19940331
5,4112640,19940722
4,3924126,19950827
6,3354806,19950907
5,5576340,19940801
4,3787668,19940426
6,3691156,19950128
6,3191751,19960630
6,3512770,19960630
6,5285490,19930603
5,5117108,19950909
6,4189616,19980304
6,4132557,19960414
6,5610628,19961128
4,4766560,19930113
6,3719352,19920405
4,3726294,19920405
4,3606880,19980517
6,4177440,19940617
5,5710460,19940617
5,3622564,19960514
4,4322392,19920518
4,3112524,19980311
6,4320393,19970523
4,4657950,19970523
4,4010607,19920227
5,3850210,19960531
4,4347255,19951002
4,4469322,19961008
4,3544322,19941001
4,4238630,19930512
4,3108240,19980218
5,3854796,19950608
4,3437798,19940504
4,5523111,19960425
5,3984012,19920125
5,3881752,19920905
6,3459910,19920905
6,3430624,19950501
4,5635608,19951006
4,4606628,19940817
5,2618382,19950904
4,5378862,19961028
4,5170860,19951007
6,4831319,19951007
5,4247925,19930722
4,2992064,19950605
5,4057352,19921220
5,5935720,19940413
6,6358555,19970326
5,5738520,19980627
6,4705470,19931106
5,3810352,19960512
5,4221492,19951219
5,3996861,19930221
4,5030029,19940821
4,6670580,19941228
5,3997050,19950625
5,4652704,19950621
5,4522816,19950204
5,4573986,19921214
4,5355648,19961108
4,5714940,19950930
6,3333165,19931003
5,3228928,19951124
6,6398120,19941115
4,3511299,19980522
5,5189250,19960227
4,4421165,19930401
4,4249665,19950420
6,3845988,19960521
5,4999936,19930713
4,4501590,19930417
5,2847260,19970711
4,5975442,19960917
5,5289165,19930215
4,4562880,19970221
6,4986774,19970530
5,3764276,19970530
4,3254235,19960826
6,3306348,19971227
6,5823020,19941103
4,6047160,19930114
6,5525568,19920501
4,2556008,19920501
4,5238436,19980313
5,3717630,19980313
4,4982160,19980506
4,4277744,19980725
4,2688329,19980725
5,3548552,19941221
6,3245731,19920818
4,3732741,19970615
5,6786395,19980118
4,2973024,19940331
5,6409472,19940331
4,6450010,19941119
4,5025328,19940622
5,5015190,19970917
6,3213540,19970917
5,5340463,19940626
4,3365102,19941024
4,3768600,19971002
6,3130512,19920119
6,6319985,19980214
5,4734528,19970606
6,4525820,19970606
4,5864530,19970606
6,4424446,19960815
6,5171460,19951118
5,5922528,19961027
6,3254264,19961027
4,3430206,19970109
6,5492280,19951005
4,6350656,19960407
6,3384390,19941117
6,4027688,19960227
6,6139992,19970315
6,5498760,19970315
4,4810500,19950904
6,3810520,19960315
6,6460475,19941118
5,5285470,19940616
4,4793776,19930712
4,5959173,19970710
4,5411608,19970416
4,3585270,19930108
5,4764879,19930108
6,5806944,19930201
6,4315560,19931006
6,4288470,19960808
5,6438954,19930904
4,6467125,19960211
4,3455265,19970408
5,4237623,19960908
4,3521280,19920313
4,5308119,19960805
6,4227120,19960410
4,4632764,19980515
5,4372608,19980228
6,4524093,19960121
4,5906752,19960121
6,4562298,19950717
5,5027070,19920731
6,5288070,19920731
6,3808893,19921015
4,3315956,19940326
5,3792012,19920701
6,3513432,19951110
6,3621780,19970101
5,5246160,19941117
5,3304728,19950425
5,4586574,19980604
5,4156260,19980604
6,5626530,19930405
5,5364414,19940326
5,4984384,19950222
5,4930620,19950222
5,5397952,19960118
4,3270834,19960118
4,6099940,19940814
6,5955741,19970803
4,4263116,19951226
5,4874175,19921126
5,5170900,19980705
4,5884032,19920322
5,3350400,19920521
5,3742440,19951223
4,4975857,19950922
5,5235776,19940514
4,5337684,19960407
4,6065880,19950204
6,4309165,19961028
4,3636745,19940109
5,4781172,19960807
6,5403944,19960417
6,4323957,19960416
6,4471530,19930802
5,5221312,19920926
5,5999712,19971223
6,4753440,19980218
6,5113667,19920120
5,3821472,19930517
6,3043089,19930517
4,3178806,19941025
6,5219490,19950113
4,3578510,19951114
5,5454092,19921008
5,3513614,19980330
5,4528732,19920811
6,3831204,19930101
4,5210296,19920620
6,6194475,19920521
4,4935672,19970423
6,5040750,19970827
5,5434436,19951202
5,4734482,19940214
5,5223575,19931022
6,6186915,19970514
4,3879008,19950405
5,4728958,19940928
4,3945247,19970706
6,3714668,19970119
5,3217676,19941107
5,5176640,19930615
6,4822424,19971005
5,4229604,19930907
6,4543398,19931111
6,4594650,19931016
4,3886170,19980324
5,5315550,19960602
6,4255470,19980407
5,3486840,19940917
6,3686202,19961024
4,3518883,19970221
5,4837674,19950622
5,3649212,19950622
5,4540037,19960324
6,5078040,19940615
6,5116950,19940615
5,3692483,19950616
6,2730338,19920522
4,3923906,19951231
6,4691435,19940903
5,4927830,19970122
6,4577026,19920518
6,3833984,19920518
6,4560164,19941124
6,3024030,19970316
4,3548992,19930321
4,5039552,19931128
5,4304091,19920127
5,5345824,19960229
4,3332068,19930224
6,6088516,19930224
6,5463107,19940219
4,3811948,19920508
6,6578490,19970816
5,3531814,19930917
4,5599136,19941212
5,5207406,19960618
6,4260982,19921124
4,3763520,19980415
5,3337728,19940222
5,6035235,19940222
4,5594850,19970809
5,4871619,19980130
4,5111820,19980331
5,3532302,19930619
4,5727572,19930712
6,3648336,19980504
4,4641632,19920327
5,6776132,19920102
4,5537520,19920202
6,4868130,19980728
5,3430466,19970421
5,5245482,19940323
5,3394160,19950426
4,3249510,19930119
4,4438292,19920124
5,3397329,19940428
4,5152459,19940428
6,4136821,19980322
5,5135157,19920307
5,2989089,19931122
4,3906713,19931122
4,4676945,19961225
4,6367840,19930920
4,3878442,19980101
5,4171244,19970501
6,4786650,19971222
5,5331315,19941203
5,5040765,19980101
4,5431410,19920906
5,3915380,19940330
5,4264080,19980407
4,3412006,19961101
5,5090250,19931227
6,4111592,19930218
6,5051592,19930218
5,6566272,19940417
5,4961568,19930608
4,5472740,19980721
5,3330270,19920529
6,6286170,19920205
6,5297070,19920205
6,4623526,19960222
4,5245462,19930409
6,2889768,19930409
5,4075407,19940727
5,5075100,19920107
5,3026781,19951126
6,2808568,19950701
6,6765395,19940223
4,5414640,19980428
5,4859824,19980428
5,4354466,19980428
6,3110042,19960208
5,4531989,19960208
5,4281586,19960918
6,4024290,19980730
4,4291155,19920628
6,3501210,19970507
5,2766600,19931005
4,3924630,19940711
6,4700133,19940326
5,3755596,19950621
5,3529234,19950116
4,3078972,19920618
5,4750967,19920618
6,3764961,19950215
6,4279776,19970306
5,5450346,19930430
4,5272192,19970721
5,4610760,19930105
6,4364698,19920101
4,5619910,19940223
6,2660028,19970216
6,5445832,19930714
5,4642002,19960330
6,4579596,19920922
4,4885369,19940404
4,3854137,19930919
5,4432882,19920919
5,3963795,19960707
6,4451552,19940707
4,6058503,19950628
6,6527558,19970807
4,5233984,19920402
6,5303839,19970224
5,3172624,19940403
5,3299894,19960427
4,3425565,19980513
4,5906175,19970811
6,5780907,19921028
5,4275423,19960910
6,3211056,19970510
5,4867590,19980421
6,6061341,19930821
6,5025384,19930821
4,4507500,19950417
6,5649916,19970620
6,4346368,19940917
6,5165664,19920307
6,4182057,19920307
5,5629278,19970225
4,4017990,19921122
6,6102388,19951026
5,5879940,19960126
6,5245723,19960126
4,4855950,19960602
6,5464556,19950124
6,3608803,19931024
4,2902932,19971106
5,2918700,19980223
4,5884064,19961115
6,5413815,19961109
4,3229088,19950501
6,4113423,19920713
6,3934520,19940602
6,5957952,19920403
5,6422304,19940630
4,3783672,19960228
4,2777712,19930925
6,6274870,19970912
5,5132592,19970912
6,3903551,19941005
4,5083722,19931224
6,4894890,19931224
4,5486278,19921224
5,3678710,19970427
4,3648809,19940820
5,4915019,19920824
6,3875472,19940328
5,3397437,19960925
5,5939154,19941105
6,5285774,19970825
6,4554536,19920307
6,5254632,19971017
4,4161120,19971017
5,3772032,19950826
4,3901482,19961215
5,4839201,19970508
4,4065334,19980311
5,3658208,19920509
5,4711728,19940930
4,3921120,19941031
5,4298902,19950619
5,5949422,19950306
5,4983552,19980518
4,4221840,19961231
6,4904900,19930929
6,5858938,19940805
4,5666528,19980510
6,5941984,19960626
6,3853216,19960522
5,3872804,19971106
4,3540634,19971106
5,5457144,19980328
5,5340074,19940908
4,4497344,19960523
4,3491565,19930921
5,5991990,19941208
5,5299172,19931011
6,3050450,19941124
4,5414806,19920917
4,5799913,19960910
6,4499286,19980221
6,4486260,19980628
6,5237280,19980628
6,6755562,19940202
5,6652800,19970305
5,5579339,19961225
5,3820099,19980222
5,5378804,19931006
4,5438490,19931006
6,5563460,19940719
4,4185012,19940224
5,5168492,19960618
5,4636740,19960403
4,4949700,19960226
6,4757827,19971016
6,4348916,19920702
5,3406702,19931106
6,6895166,19950131
6,2832435,19961231
4,4877046,19961213
5,5749984,19950802
5,3677284,19920924
6,4423296,19940323
6,3013200,19940706
4,4911950,19960521
4,4728926,19921216
5,5160136,19980527
6,3503925,19970416
6,3363570,19931217
4,3777928,19960528
6,2709486,19921020
4,5630170,19930324
6,3946050,19930529
5,4453380,19921013
5,5034036,19960801
4,6098970,19960318
6,4885514,19970810
5,5185184,19920108
6,3495109,19970510
6,4168024,19931204
4,5674944,19940822
5,3803352,19980628
6,4307446,19960914
4,4350176,19960409
4,4486590,19930406
4,4687287,19970604
6,5536042,19970604
6,6239695,19970915
4,3482232,19980329
5,5540470,19980329
5,6537826,19980329
5,3553136,19940119
6,4312256,19940119
4,6809894,19940119
4,4412881,19920109
6,5682592,19970925
6,3411210,19960127
5,5114008,19940816
5,4470130,19971202
4,3332475,19940201
6,4859281,19920103
5,5894640,19920418
6,3666412,19961007
6,5011248,19950821
5,5194638,19950610
5,5707380,19970128
6,4987264,19920428
5,4673002,19941209
5,5290600,19970704
6,4772544,19920902
4,3276672,19930408
4,6564958,19940414
4,4337793,19950407
5,4152171,19951224
6,5711178,19951224
5,5781314,19930801
4,5619250,19930801
6,7075366,19940301
4,4199918,19920907
4,4853940,19940215
5,4679701,19940302
5,5297320,19960807
6,4972352,19921218
5,3234364,19930602
5,5883075,19920920
4,4019895,19930302
5,4393130,19941231
5,5697304,19950218
6,5368332,19950720
6,4245016,19950509
4,3897599,19950106
4,6435625,19930603
5,3410876,19950916
6,4275799,19971009
4,5777135,19940212
5,5238849,19961011
5,4878171,19980523
6,4268108,19970919
5,3646161,19970610
4,5690550,19950530
5,5855584,19920717
6,4641504,19921017
4,3689272,19921008
5,6243040,19960215
4,3022090,19971211
6,2770524,19960521
4,5305080,19980713
4,4676020,19940227
5,4228092,19970327
4,4552770,19930819
6,5710844,19971025
6,5459380,19940122
4,4032525,19920923
4,5403860,19971109
5,5175576,19930919
5,5857740,19920217
5,4915988,19930115
4,5384576,19950720
6,5419616,19940602
6,3024336,19920316
5,5542614,19980403
6,6463870,19980403
6,4627211,19980705
6,4280920,19920820
5,6181984,19970505
4,3128320,19950107
5,5007691,19940502
5,3763370,19940318
6,3497472,19940708
5,3037008,19930211
4,5798590,19971006
6,3834438,19960625
6,5766565,19960625
6,4646187,19960723
4,5051636,19960723
4,5159814,19970216
4,6655968,19930908
5,3266172,19931231
6,3845520,19970508
4,4910752,19960228
5,6256503,19960228
4,4771526,19920429
5,3161433,19950212
5,3189536,19961206
6,2834130,19961206
5,3465600,19961206
5,5781252,19961206
6,4687485,19960124
4,5944896,19950201
4,5724096,19950201
4,6097638,19960201
5,3345540,19941013
4,2786987,19931024
4,5703635,19920530
4,3708952,19960812
6,5071304,19931107
5,4737987,19940813
6,4459740,19980310
6,4159350,19960415
4,3542292,19930517
5,4221720,19970313
6,5103812,19980615
5,5195190,19940225
4,4898751,19931105
5,3091480,19931105
4,4246452,19941113
5,5715656,19941113
4,3489264,19970318
6,5012410,19960114
6,5370645,19921129
5,3089268,19960802
4,3679844,19930508
6,4387260,19940302
5,4456650,19970801
6,3996916,19920725
6,4282200,19920403
4,5192190,19920403
4,4618221,19920403
4,5396250,19940618
5,5054348,19940422
4,4448682,19971004
4,4501680,19930917
6,4010496,19961116
4,5316920,19931024
6,3174180,19930103
4,3219377,19920110
6,5807970,19961009
5,2805651,19961009
6,5721375,19950317
6,5423550,19980711
6,5086263,19980711
5,4228352,19940128
5,4135527,19940128
5,6044970,19970409
6,6373476,19971124
5,4609579,19940907
4,4097632,19940724
4,3927595,19971231
6,4583332,19950416
5,3736399,19980602
6,3192702,19930120
5,3405864,19920913
4,5224474,19970511
6,5371344,19960211
6,3915951,19941227
6,6041790,19931111
4,5435190,19941219
5,4330689,19941208
6,5408849,19970203
5,4475856,19940721
4,6012204,19920920
5,4753616,19980417
6,3996692,19961211
6,3688983,19931101
5,4046665,19960702
4,3393754,19960106
4,4398316,19920521
5,4707021,19920128
6,3541335,19961009
5,3718786,19940109
6,3997760,19920419
6,3093800,19920419
5,5147680,19930301
6,4775904,19940608
5,4452945,19970729
4,3753634,19970523
6,3879870,19970410
4,4093116,19920521
4,5079970,19940311
5,6286038,19940730
4,4702671,19940829
6,3320379,19940829
6,6751668,19940829
4,5616100,19920604
4,3008178,19950707
6,5773845,19961208
4,4308128,19940302
4,3918672,19940710
5,3620370,19930502
4,4276109,19920502
6,4554602,19920118
4,5996790,19971213
6,3843396,19960730
6,5275980,19960112
5,4392079,19960414
5,4463445,19920917
4,5191229,19950205
6,5072130,19950413
5,4854087,19950204
6,6073248,19950624
4,4554769,19920426
6,4428445,19920905
4,5327220,19921224
6,5216750,19971226
4,4526158,19950813
6,3312972,19950417
5,6348544,19951010
6,5700772,19961211
4,5793559,19920926
5,4107415,19930328
6,3585270,19980216
6,3971540,19920301
4,6957930,19920301
6,4628726,19970906
6,5820507,19930729
5,5414160,19980217
6,2738112,19980217
6,5658675,19930216
6,4350687,19970624
6,3965148,19940409
5,2934624,19940409
4,5752949,19980722
6,4675620,19920705
4,3768480,19970118
6,4887398,19980521
6,3736668,19950317
6,6358870,19980115
6,5062260,19950208
6,6041880,19940908
6,2976031,19940208
4,5370219,19970821
6,4789495,19951011
5,3350432,19960912
6,4223099,19941019
6,4589920,19970430
5,4819228,19930728
6,3791054,19970601
6,5748288,19920923
5,4121378,19950904
4,5062820,19960725
6,2940890,19920209
6,4264246,19940709
5,4914572,19920925
6,5561823,19920626
6,5826528,19950711
5,3374560,19930508
5,5196268,19930508
