"lo_discount","lo_extendedprice","lo_orderdate"
1,1523088,19971218
3,1043268,19931219
2,1751820,19920515
2,2040391,19921026
2,650665,19921026
1,1070226,19951121
1,640830,19980606
1,1019480,19950603
2,1881542,19960312
3,2370705,19971216
2,2908343,19920428
1,826154,19940724
1,2223970,19940724
1,3098529,19961003
2,1645500,19950426
1,993672,19931011
1,1950606,19980613
3,1536276,19970516
1,1158322,19980131
1,2110935,19941111
3,4383363,19961026
3,2018120,19930414
3,331112,19960411
1,1631734,19920428
2,1861168,19930213
2,417216,19960528
2,899400,19931119
2,2008380,19950625
1,557600,19921225
3,2168023,19920322
2,2731392,19950705
2,1678755,19921214
2,572528,19980412
3,138336,19980412
3,1930332,19951019
3,2686593,19930627
1,3484372,19930627
3,2190870,19930627
3,1779246,19970127
2,2751398,19930123
3,3085262,19980619
2,3765048,19961103
1,879864,19961103
3,589812,19961103
2,1750771,19970112
1,2260728,19951022
3,2235808,19951022
1,3966994,19951022
1,1285823,19940305
2,929100,19940305
2,112914,19940623
3,744696,19930928
1,3145456,19930928
3,1653600,19940830
1,639440,19921005
1,3641928,19960715
3,4105046,19921028
1,631812,19921028
2,3889840,19960624
3,3385306,19940329
2,2274300,19940329
1,3441380,19940329
1,721912,19931128
1,3465334,19961103
2,939450,19930224
2,2777474,19930224
2,2818410,19961114
1,2582580,19961114
1,3620472,19961114
1,2345280,19960508
1,1661580,19930101
1,2823282,19940312
1,2633078,19960815
1,2436695,19960815
3,4233072,19970416
3,1186764,19940915
2,2272984,19961006
3,2694000,19950712
2,385884,19951029
1,1310310,19951029
2,397990,19941026
2,1030680,19960703
2,1905887,19960123
1,4175204,19930612
1,2142723,19930612
1,3538602,19940519
3,769588,19940519
2,1711770,19930512
2,2384160,19930512
2,3079398,19930512
3,1292074,19950709
1,125821,19960406
1,2145654,19950124
2,2704758,19961020
1,2352280,19950209
2,2243370,19951222
2,1784272,19940102
1,1985936,19960205
1,451612,19970215
1,2453831,19970322
3,3543660,19970322
3,2737008,19930114
1,1056200,19940227
2,3785540,19920516
3,230822,19920516
2,2762800,19930804
2,145452,19941109
2,925470,19920901
3,1704096,19920910
2,2519490,19930602
1,2806900,19961112
3,1165120,19930812
3,2733936,19930812
2,1813920,19980114
2,3716134,19980311
2,2042052,19980311
1,1244532,19970504
3,364164,19920928
1,745128,19941202
2,2015980,19960910
1,2380200,19960329
2,97606,19960329
2,569788,19960329
3,2290086,19920723
1,2778718,19960324
3,1397340,19970609
3,369351,19970914
3,1697038,19960502
2,2471976,19920618
1,2094060,19920618
1,209812,19950323
2,96302,19930906
3,1200120,19920901
1,1963318,19950802
2,4321217,19960301
1,2142630,19960301
1,2189312,19951127
3,2001555,19980209
3,981054,19980209
3,1034173,19980209
3,1764456,19970319
1,903618,19970319
2,1729752,19980731
2,3674370,19950426
2,1848053,19950426
3,2407020,19960219
2,231220,19960219
3,3215902,19960219
3,442065,19940504
3,1703601,19950313
2,580806,19930305
3,2710008,19950603
1,1806120,19920824
1,2976660,19950316
3,2845116,19940409
1,1370551,19960904
2,3275622,19970406
2,375562,19920409
3,327726,19980701
3,4104870,19980619
2,337148,19980619
2,1990769,19940609
3,1327767,19970514
2,614620,19920912
1,748780,19920912
1,337824,19920912
3,1886137,19980729
1,3695475,19980729
2,2431445,19920322
3,1925825,19941208
3,1582140,19940130
3,118026,19940130
2,2121660,19930126
3,2380668,19930126
1,4043424,19980613
3,2515632,19960717
2,1735704,19970713
1,426004,19970713
1,1556898,19930225
1,2331966,19930225
2,742316,19930225
3,2479899,19970824
3,1009990,19961014
3,1087674,19961014
1,1786004,19931116
2,1276560,19930430
3,1014536,19940806
2,2124396,19940806
2,1042678,19920324
2,2876512,19920324
1,4338246,19960429
3,1891344,19940923
2,1512500,19950426
2,225206,19950426
1,657175,19930527
2,2129547,19960203
2,147537,19961208
2,1414350,19940308
2,1810534,19940308
2,418828,19920405
3,383157,19920405
3,2021453,19980723
1,3581964,19971218
2,1309806,19920117
2,677080,19970625
3,1097352,19950417
2,2431232,19950417
3,1936428,19960616
2,1573600,19960616
3,1653165,19930102
2,670824,19920408
1,846804,19921212
3,2058000,19950723
3,388766,19950723
1,1117669,19920829
3,1340448,19930923
1,2123728,19930923
1,704745,19920216
1,630620,19920216
2,2756788,19971221
1,1826860,19920106
2,4157780,19920228
3,904950,19920228
1,1203558,19920711
3,702821,19920711
3,3323330,19950428
2,1889558,19920120
1,2304260,19920120
3,2482084,19970304
3,363030,19930204
3,2177045,19970806
1,3963936,19950609
2,1188588,19951128
2,1782564,19920924
1,481686,19920924
1,731205,19930202
2,3720843,19940122
1,3298058,19970828
3,3098607,19971009
2,1764624,19950704
3,2997060,19940721
2,2844216,19970110
1,1357731,19920905
2,2378220,19930401
1,1515560,19971008
3,591000,19920623
1,2572660,19920623
2,2225196,19920912
3,1771693,19950609
3,1407150,19950609
3,3935064,19920312
2,3533791,19930518
2,2342304,19970818
2,4754160,19950408
1,3655505,19970108
2,2032723,19940405
2,1300350,19941016
2,1875780,19930527
2,1276614,19980303
2,4314864,19980625
2,484860,19980625
2,1026126,19970821
2,3638052,19940628
1,1578929,19940628
2,2599392,19950520
2,319102,19980623
1,722200,19980623
2,586794,19950831
3,2088804,19950831
1,449550,19950831
2,2169297,19921102
2,2231012,19970111
2,2808918,19980228
2,108409,19920511
3,1924714,19920429
3,1950572,19970518
2,2909926,19970107
1,1250626,19980109
1,103802,19930411
1,1162161,19961028
2,510100,19961018
2,3683473,19950922
1,2349556,19950922
2,916263,19950922
1,2469131,19930501
2,1915472,19950719
1,1527831,19931209
1,3085041,19931209
2,1638450,19920114
1,2548489,19980729
2,2524080,19941109
2,946603,19941109
1,1943025,19920504
3,1694610,19920504
1,698276,19920504
2,1223505,19971224
2,1539960,19980105
2,4009440,19950611
3,2272180,19980524
2,2117010,19920426
3,3279249,19971127
3,179289,19921006
1,918282,19921006
3,2988744,19970105
1,3084750,19970105
2,3275181,19980307
2,1259584,19980307
2,1328796,19980307
3,2909862,19950510
3,1657638,19980610
3,2314378,19980610
2,2937506,19960219
3,311894,19960917
2,3212139,19920913
1,2329650,19940327
2,557058,19971219
2,314308,19920630
2,1813810,19920402
1,1625234,19920627
1,2609490,19980406
3,2477100,19930730
3,2697640,19950205
3,405408,19940221
2,2536848,19970303
3,2512140,19961102
2,1613108,19941021
2,814482,19930408
1,959384,19930408
3,1656135,19950702
1,688252,19931225
1,207496,19970516
1,3016419,19920123
2,1929653,19960927
3,2043216,19970605
2,1441422,19970605
2,431256,19970605
3,2754986,19921007
3,1109104,19931005
1,1736740,19921104
2,706200,19931109
1,1319624,19920913
2,157350,19930729
1,948930,19951013
2,2241778,19980727
1,2846775,19941216
3,515060,19920427
3,578544,19950818
3,1464386,19970909
1,2520828,19960404
3,3313512,19940907
1,3071144,19940907
2,2823105,19970121
2,3025360,19920414
1,3608892,19920414
3,3671680,19950811
3,2441964,19960203
3,1614120,19920314
3,3400734,19920314
3,3393588,19971222
2,110913,19971220
1,1020060,19950921
2,2229408,19940527
3,1776027,19940527
1,790775,19970319
3,1417185,19930402
2,1427940,19930402
3,3482282,19930314
2,318627,19930314
3,2504480,19980606
1,562806,19980606
2,1342144,19920910
2,664180,19940715
3,814863,19961215
1,3334368,19980322
1,732162,19941113
3,2683688,19940212
1,1075536,19961019
3,4258979,19931210
3,3317240,19980324
3,1446490,19960123
2,4111687,19961014
1,222424,19960820
2,137342,19970321
2,201614,19970321
1,2430036,19950917
3,2459604,19941203
2,1282806,19960806
3,576885,19930614
2,2729762,19930614
3,938980,19970924
3,2807873,19940530
2,159752,19960601
1,325934,19961211
1,3460419,19970609
1,299490,19930306
2,2592918,19950219
1,2118506,19970603
3,272480,19950425
2,1566135,19950425
1,993538,19960516
1,3645700,19960516
1,1496370,19950214
2,2614660,19950214
2,1741830,19961030
3,2563200,19920127
1,2884336,19940920
2,2309723,19930622
1,1830840,19960705
3,4698739,19960813
3,420400,19951206
1,1012985,19951206
3,417414,19930301
1,733715,19940625
2,4552392,19940528
3,204096,19980407
2,2864865,19951019
1,1447510,19951019
3,2963961,19951030
3,3241440,19941007
1,243448,19920314
3,4454016,19920314
1,262664,19930314
3,200390,19971029
3,1637229,19931229
1,4383386,19941020
2,2448765,19941020
2,1178639,19941020
2,2825328,19941020
2,3832032,19971018
2,2710860,19930426
2,332148,19950124
3,1168740,19980330
3,2925071,19940818
1,1728624,19940301
3,1779315,19940208
1,3576936,19940208
3,1003464,19960508
1,2040912,19960508
1,2888895,19940920
1,1057062,19960110
2,2384490,19960110
3,2339375,19971124
3,913920,19921025
2,1907619,19980402
2,2423089,19940923
1,2432822,19940923
2,3422139,19940105
3,3121587,19961112
3,2329171,19970508
3,1841364,19970508
1,2928456,19920915
2,1279516,19950820
3,855835,19970222
3,2389068,19940910
1,3571428,19980626
3,3387222,19951219
3,1202366,19951108
2,885906,19970215
2,1625256,19980307
1,3257559,19980307
2,1768221,19980307
1,3331988,19920916
3,4367608,19940214
2,1659232,19970811
2,1617147,19930723
1,3542328,19941004
3,606188,19920629
1,2880198,19921230
3,1934870,19970418
1,2507841,19960711
1,486068,19921029
1,4597516,19960829
2,1131534,19951122
2,360148,19940117
1,480189,19940117
1,2651286,19950508
3,819098,19960923
2,1455032,19960327
1,2122923,19921120
3,2354340,19951229
3,1814792,19951229
2,1111334,19940805
1,2926176,19980301
2,2462352,19950109
2,377968,19920110
1,2809026,19920110
3,309627,19970214
1,628090,19970214
2,496971,19950215
1,2003925,19951209
1,3059040,19930703
1,2738625,19920101
2,604779,19920101
3,857628,19970126
1,3486329,19921117
3,534096,19960728
3,142947,19930910
2,2735520,19920510
2,3531402,19950303
3,3317360,19931001
2,564570,19931001
2,2315904,19980220
3,1509469,19930718
3,917375,19950208
1,3703700,19950208
1,951010,19920223
1,2287116,19950423
2,1972872,19941009
1,405192,19980510
3,2058126,19980510
2,4336248,19980510
1,3080900,19930218
3,740586,19960811
1,1396410,19960206
3,852380,19960206
3,1452465,19930819
2,3556477,19940822
3,2179008,19970906
3,765800,19950709
2,144838,19940418
2,2240634,19940418
3,472047,19950716
3,935118,19970803
3,2631464,19920523
1,464844,19960704
3,948936,19930611
2,1477476,19930611
1,2246010,19930114
3,1686568,19980211
2,2376808,19980211
2,3766704,19931209
3,3757840,19940807
3,638248,19920908
1,2625336,19920908
3,1417356,19920924
2,2499189,19930624
1,2927808,19970617
2,765564,19970617
1,3551580,19970617
2,3041312,19960612
2,302510,19960612
2,1766215,19971119
2,1482240,19960128
1,553336,19960128
2,520555,19941216
2,351963,19930113
2,189687,19920722
2,892905,19930203
1,2367913,19920716
3,1016965,19940127
3,2148995,19980201
3,1439450,19920505
2,160953,19940116
2,1232352,19940226
1,718670,19971012
3,1074717,19930212
3,3136349,19930212
2,1748619,19941016
3,2988940,19970721
3,2812798,19940514
2,1926793,19960710
2,2738173,19950812
3,2310160,19920413
1,745270,19920413
2,1390228,19920413
3,663036,19931123
2,1315260,19931202
2,2272656,19980314
1,2610573,19980720
3,313830,19980720
2,3041496,19961214
3,876519,19960805
1,2088060,19950207
1,2346493,19930421
1,716163,19930421
1,4132758,19930421
1,120422,19960218
2,1039635,19920423
3,1554168,19920423
2,2038862,19920423
3,1570550,19980103
2,2644488,19980103
2,2210886,19960403
3,2097660,19940111
2,806432,19940224
1,1733376,19920426
3,1564640,19970919
2,2547636,19920804
2,4606693,19920804
2,735108,19921019
1,1375308,19920524
3,4331328,19920406
2,557961,19980621
2,1903681,19930709
3,1842694,19930709
2,2104496,19960723
3,3299258,19921101
3,2004557,19950107
1,721284,19950107
2,3789920,19950107
2,1397198,19960911
1,1525432,19920421
2,2641874,19980130
3,4092753,19960212
3,2465106,19950718
1,1897376,19920408
3,1351768,19940823
2,2441842,19961031
3,788315,19920413
3,1592772,19940814
3,3884716,19920729
2,612582,19920729
2,304908,19960309
2,318627,19960309
1,4542768,19940101
3,620588,19940316
1,3966627,19940617
2,773532,19940511
3,505416,19950417
3,198494,19960523
1,488880,19930802
3,285886,19941005
2,2612112,19930104
2,1942470,19930104
1,1615356,19971005
1,219832,19920227
1,2106426,19970414
3,3381520,19970414
1,670664,19920413
3,3589173,19970519
2,2585407,19970519
2,1291477,19980501
3,3771172,19951111
3,609396,19940915
2,3715316,19940307
1,1932630,19940307
1,2391870,19940307
1,1641750,19920308
1,2856480,19920723
1,548912,19940311
1,2483370,19980217
2,1473351,19980217
1,506464,19970607
3,2064780,19980416
1,1893804,19921004
3,169769,19980331
2,1875132,19980331
1,1809126,19920130
3,2211272,19920130
2,759596,19950410
2,1757810,19971120
1,1683248,19980801
2,2718840,19930608
3,3268404,19930608
3,3170992,19950315
1,124424,19960425
3,124217,19960425
1,3356528,19931013
1,1173160,19950819
2,2302066,19930506
1,1549449,19970528
2,2573445,19950722
3,3158980,19930917
1,2803570,19971020
1,889736,19980508
1,3214394,19970922
2,293102,19970330
1,1399500,19970330
3,2940608,19970330
1,531055,19960317
2,1368620,19970528
3,1926054,19970406
3,1316448,19940909
3,1824850,19960207
1,2251225,19921226
1,571060,19970714
2,1146008,19920525
2,2491320,19950324
3,3668830,19940720
2,2705822,19960524
3,2307879,19960524
1,2798884,19980126
3,3912005,19920814
1,167158,19950423
1,1320200,19920326
1,2522592,19951115
3,2585506,19930111
3,170764,19980327
2,3609312,19920618
3,2943129,19940530
2,1282981,19940530
3,154250,19940204
3,2150857,19980424
1,1149150,19940702
2,2545662,19941216
3,2351072,19940127
1,1081062,19930920
2,2874832,19920906
3,1110989,19921213
3,372764,19920717
1,967512,19920717
2,717544,19920717
1,765150,19970823
3,715175,19970823
2,1291977,19940718
1,1506219,19940718
1,700292,19971114
2,791280,19951031
2,743270,19980608
3,2170662,19980608
2,2749383,19940520
1,583384,19940520
3,2639420,19951121
2,525005,19951208
1,2677941,19950913
3,3439530,19960622
1,1644384,19930715
3,3058145,19970502
2,2230473,19980522
3,937899,19960918
3,984952,19920615
2,1746790,19950312
2,2522480,19970308
1,3677880,19950217
1,2003859,19950217
1,1231783,19931007
3,1622500,19921028
1,3500154,19970214
1,2489703,19970913
1,1662111,19920609
2,3851716,19960105
2,1606352,19961218
2,1907496,19930407
1,2240145,19930407
3,1863285,19970815
1,1118180,19920311
1,691892,19970224
2,2738592,19921107
2,514508,19961213
2,233218,19960302
1,588030,19970612
2,1484691,19970612
3,2602404,19940825
3,953748,19940414
2,2114160,19960811
3,4245934,19980519
2,324327,19980528
2,2367856,19920830
3,112316,19970929
3,474084,19940709
3,2104560,19940709
3,1444648,19950506
3,1554324,19950303
1,3448478,19970107
3,2852698,19960508
2,2163792,19940228
1,968430,19930604
1,1525004,19941022
2,3821640,19930507
1,2290915,19961129
1,2425084,19930922
3,2951669,19920115
1,411394,19920115
1,1088874,19960623
1,2978661,19970329
2,589212,19960624
3,2171947,19950930
3,2917279,19950930
1,2213748,19920816
1,2028611,19941026
1,3790443,19980330
2,2693783,19960912
2,1746360,19941011
1,2520915,19930720
2,2516292,19970106
1,1143528,19980730
1,2045532,19920414
3,488898,19931216
1,950455,19950904
1,2347226,19960715
1,1851315,19940529
2,1657747,19961225
1,572091,19920229
2,2089908,19920229
1,591018,19950928
2,3169386,19950910
2,3547934,19921210
2,1839300,19960123
1,2656065,19931023
3,1855516,19921017
3,3858338,19971204
3,1457400,19950610
2,304696,19950827
2,1130364,19970418
3,3059473,19930604
3,3300858,19930428
3,1480963,19970819
1,2074556,19930320
1,336136,19930318
3,573600,19920914
2,2617734,19980423
2,2114134,19970329
2,813972,19940620
1,950859,19940620
3,1539104,19920427
1,2147130,19970403
3,3729749,19960214
2,1319240,19960214
1,2288936,19941022
3,2876835,19941022
3,1518320,19951014
1,3505128,19950604
2,1246104,19950612
3,514143,19950809
2,1957935,19930405
2,4063502,19950208
1,714205,19980426
1,200796,19980426
3,2284716,19951114
2,2158200,19960316
1,1601873,19960717
3,877940,19970422
3,837270,19930819
2,2028660,19950326
2,2179758,19930810
2,789726,19930810
3,3798522,19920411
1,348952,19960312
2,4540320,19920802
3,987399,19960518
2,2062020,19960518
2,535158,19931229
2,583773,19940504
1,430464,19940504
2,4421868,19941121
2,569376,19960226
1,2218512,19941221
2,2481948,19941221
2,550108,19921207
1,579120,19961130
3,974008,19961130
1,102810,19960905
1,1366713,19960905
1,3948626,19921228
3,229432,19950822
3,959938,19950822
3,2328660,19930805
1,594888,19930805
3,1781248,19940223
3,2245008,19970526
1,741786,19970323
3,1119600,19980402
2,1863120,19980402
3,2788170,19950811
3,2790128,19950811
3,3653550,19950428
3,3402344,19920108
3,1278102,19931106
2,2760205,19980322
1,1931970,19920322
1,561080,19950912
2,2511431,19970308
1,3115278,19970620
2,1614150,19940915
1,2196216,19980619
2,2932419,19960913
1,1124280,19950511
3,1404680,19970818
1,180876,19950428
2,1076090,19961120
2,3124141,19931121
2,144637,19940429
1,323710,19950607
3,1218525,19950607
1,3725615,19970306
2,2942784,19970306
1,808275,19950630
3,545016,19931020
3,1899890,19931020
3,2166220,19931020
2,2387490,19960621
3,1669680,19960621
3,1193304,19970429
1,2349910,19980510
2,2740427,19970422
1,1710104,19941217
1,2671720,19930810
3,3461976,19930202
1,1172970,19920712
3,2315952,19930919
2,321309,19930330
2,3723786,19980710
2,1070616,19960929
1,677076,19970622
2,244022,19941224
3,154959,19950701
2,1190441,19950127
1,2122395,19970315
1,2806209,19961028
1,572552,19941102
3,2062463,19941102
1,1075650,19930516
3,1879262,19940705
2,1834875,19971008
2,2016342,19931004
1,2616240,19950222
3,4136856,19940530
2,1575976,19940530
1,2144159,19931006
3,3023872,19971123
1,240240,19970722
1,1854860,19940226
3,546861,19940226
2,3087264,19960117
1,577055,19920113
1,2700546,19950319
2,1046078,19950319
1,1467603,19940304
2,3102814,19961213
2,3915318,19961213
2,375764,19921001
2,771532,19950301
3,2002855,19950301
1,1983276,19970324
3,1193936,19970731
2,213812,19970731
1,1993667,19920917
1,488868,19950711
2,2730608,19930514
3,1231770,19970309
1,959010,19970309
2,3904648,19960807
3,927890,19951115
2,147837,19971109
3,2338112,19940903
2,1590030,19980423
1,3999936,19960102
3,1716710,19960102
2,1011843,19940313
1,1512168,19940313
3,1355712,19980425
1,3252168,19980128
2,4420560,19951220
1,560931,19930220
3,1753820,19970215
3,1303680,19970215
1,1208370,19970215
3,1471488,19950428
1,1038780,19920401
3,2193072,19920401
3,3057678,19920618
2,384402,19920619
1,2455334,19960601
3,508496,19971001
3,804772,19971001
2,1213542,19971214
1,2235123,19971214
1,2383682,19940310
3,2877455,19940310
3,115619,19931127
3,2762856,19931124
1,2714624,19931124
1,3977232,19970503
3,404028,19970503
3,2183208,19970503
2,3313030,19960625
1,2303355,19950413
3,1237824,19980505
3,1867870,19920829
2,1921998,19920829
3,2524746,19970223
2,2060740,19920121
1,1931285,19930415
2,3299396,19930415
2,1187010,19971019
1,385388,19940618
2,3671800,19940618
1,1578320,19940520
3,199388,19980707
3,817980,19960720
2,187384,19960720
2,534501,19951116
2,2315832,19980220
2,1828346,19980220
1,1192488,19930827
3,151639,19930111
2,147255,19930111
1,928395,19930111
2,521319,19920108
2,1479880,19920724
3,236232,19920724
1,3421482,19920522
1,2549246,19920522
1,1756890,19980508
2,386368,19920225
2,384372,19960128
2,2623425,19960128
2,1310199,19931106
3,2858920,19930717
3,1259846,19930717
1,1229320,19950725
1,1641700,19940703
1,965573,19930602
2,2351453,19980324
3,3052126,19970409
3,1824860,19970409
3,322122,19960104
2,400017,19960104
2,506488,19960319
2,1163304,19930824
1,4036670,19920502
3,1658600,19941015
2,2287662,19950526
1,142434,19940624
1,2760035,19950603
1,2548560,19971128
1,2925020,19920227
2,1084698,19980404
3,3373792,19980404
3,2868552,19920122
3,821226,19930902
1,1224488,19920527
1,2266686,19931231
2,3833918,19970208
3,1816490,19920815
3,1972724,19921207
3,1137290,19921207
2,213804,19940224
3,381356,19970205
3,1084328,19970228
1,2911920,19970228
2,3205020,19960715
2,1018662,19971107
3,2328672,19971107
2,4105900,19971107
3,1831189,19980720
3,208412,19980720
3,2428205,19931224
2,869540,19931224
2,2639879,19941114
3,4333912,19950911
2,1880976,19941120
1,3019126,19941120
2,2192850,19961122
3,1053792,19931222
2,1303542,19931222
2,2591625,19920921
3,1623144,19980321
2,514508,19960916
2,696486,19970623
2,412008,19971005
1,1666580,19980130
1,2860416,19941210
1,1725270,19971015
3,1178254,19970307
2,308098,19941130
3,2018342,19931213
1,1054044,19931121
1,801968,19930108
2,2631486,19970204
2,3279181,19970125
3,3535620,19951224
1,1012020,19970405
1,838865,19941116
1,2244998,19950213
1,144048,19920918
2,615784,19961018
3,4502040,19950407
3,564282,19960216
2,3124759,19960816
3,2171280,19960325
1,678165,19920525
1,1082862,19920525
2,1639560,19951120
3,1387287,19941204
2,494515,19941204
2,3441474,19920420
2,2494954,19950626
2,2735790,19950626
3,2123190,19960629
3,1150016,19930427
3,3812520,19930427
1,1142876,19971102
3,1896480,19971102
1,400382,19930821
1,2092014,19930715
3,448362,19930715
2,3222843,19950427
1,1892814,19970302
1,1221969,19960319
3,2316240,19930530
3,1160336,19920702
2,1410132,19920702
2,2518363,19920702
1,892682,19971218
1,3469666,19920717
2,1435959,19950214
2,1965302,19921009
1,3111498,19921009
2,2663304,19920519
2,551928,19970227
2,1802221,19931102
2,2880106,19960105
2,1669610,19970315
2,3204816,19960701
2,1530450,19921013
2,2214060,19951226
2,1577774,19920504
2,1374695,19940704
2,3877900,19951017
2,3789840,19950325
2,2578950,19940704
3,936160,19930113
2,3451520,19970122
3,475092,19980609
3,4040760,19980609
1,1971502,19980425
1,3093660,19980504
3,1037040,19960820
3,1043980,19920117
2,1230008,19960827
1,219418,19921126
2,917670,19971216
2,798742,19970412
