"lo_discount","lo_extendedprice","lo_orderdate"
5,5546632,19950814
7,5365504,19951024
6,4413321,19930801
5,2886651,19950825
7,5135398,19960311
5,3936896,19970511
5,5756239,19970511
7,3833440,19921209
5,4583972,19950331
5,4043007,19960323
5,4268088,19961107
5,4420512,19930703
5,4804488,19930111
7,3606624,19930324
5,3886020,19971111
5,5939171,19920722
6,5090696,19920424
7,3714141,19920224
6,2859570,19920224
7,4660410,19940207
6,6047512,19970501
5,5425262,19950223
5,3811552,19980713
6,6156384,19970512
7,4897760,19920816
7,4167702,19920427
7,6068524,19921230
5,5592279,19950627
7,5106166,19970713
6,3754272,19951202
6,3423270,19951202
7,5784073,19950927
7,4675671,19950927
7,5246848,19960628
7,3734484,19921204
5,3707937,19950604
5,4819530,19940712
6,5209446,19960402
7,6099835,19931230
5,5199903,19980611
6,5616275,19980611
5,2918835,19940402
7,3342900,19940828
5,5425349,19920520
5,6303022,19930302
7,2686581,19920103
6,3183731,19980731
7,4024107,19920824
7,3754596,19920824
6,4701336,19960615
6,4675986,19940127
5,3376148,19930516
7,4893532,19940105
6,5442080,19940807
6,3460164,19930509
5,4165502,19961029
7,3151548,19920719
6,3161493,19950219
6,2856000,19950219
6,5344178,19940312
7,3227121,19940312
5,6221524,19970513
7,5065890,19920317
6,5611744,19960425
5,3842776,19970301
7,6838825,19970910
5,6226605,19940412
5,5048379,19921128
5,5154192,19970109
6,6169345,19950321
6,3945699,19920927
7,3876680,19920927
6,4554452,19950630
6,5598250,19960103
5,5109356,19940924
7,6262086,19940208
6,6391704,19971012
5,5867414,19940720
7,5417445,19920504
6,3063000,19960317
7,2851443,19941205
5,3703700,19980516
5,4816530,19920903
7,4897550,19941117
6,4046244,19941117
7,5472334,19930826
5,4445000,19930826
6,3670592,19970816
5,5573600,19940831
6,4401176,19961028
7,4614584,19971212
7,5336384,19971113
6,3693536,19980206
5,3277609,19920510
5,4014850,19940820
5,5288480,19940820
7,3927177,19980323
7,4533776,19970429
7,4567420,19920523
6,3816018,19970323
5,5551697,19940617
7,6308314,19971229
6,5906880,19951016
7,3303300,19970529
5,3526848,19970906
5,5541552,19960610
6,5336288,19940919
7,3719300,19920312
6,6401724,19951206
7,3815070,19970814
6,3500086,19920506
6,3035367,19930425
5,4570228,19920119
7,3400034,19920119
5,5798772,19970728
6,4316025,19951108
7,3056000,19951203
6,4697460,19920811
5,3186567,19930416
7,3883842,19980222
6,4487910,19980222
7,3749526,19960402
7,5447178,19940624
6,4473665,19970804
5,5624370,19930524
5,5439936,19930715
7,5237972,19970322
7,4354209,19950330
5,6061407,19950330
6,6793080,19980402
7,3869760,19920425
5,4424878,19950812
5,6053728,19930130
5,3940999,19930305
5,4386366,19950312
6,3751083,19970515
6,3996799,19930327
6,5634592,19940805
7,4084020,19930406
5,6169344,19940306
5,3575637,19920920
5,4423254,19941020
6,4036725,19980715
7,5507863,19930701
6,6193880,19930701
6,5035122,19930701
6,5367465,19980307
6,5381310,19971119
5,4608153,19971119
6,4379060,19980505
7,5534976,19950103
7,3565280,19951228
6,5802848,19980524
6,3542266,19980524
5,4741800,19941025
6,4099840,19930625
7,5435968,19960524
7,6391704,19980209
7,5440677,19960421
5,3814370,19951020
5,6390208,19950605
5,4651740,19930424
6,3352893,19941225
6,6299436,19971127
5,4704002,19950114
6,4078242,19930808
7,6246283,19980422
6,5816720,19980422
6,5186673,19970616
5,4510917,19940423
5,3673230,19940318
5,5777820,19970120
7,5124114,19941211
5,5962506,19920623
5,4585196,19920104
6,3451340,19980107
7,3856246,19980328
5,5396356,19951122
6,3927306,19970521
6,2696540,19960714
5,3275532,19970507
7,4905630,19930812
7,4343625,19970613
7,4437650,19940408
5,5092432,19940408
6,5243460,19971118
7,5020210,19940305
7,3558600,19950424
7,4786680,19951026
5,3829492,19960903
7,5933371,19960524
5,3626964,19970830
5,5762372,19920902
7,3206496,19950502
6,6058371,19940112
7,4524471,19970106
7,4535840,19931128
6,6268384,19940319
6,3988608,19940319
7,5048030,19970816
7,5518178,19970816
5,3559358,19940726
5,4499756,19921120
6,5367215,19941112
6,3882866,19930322
7,3165075,19941201
5,3618552,19920225
6,6010690,19921124
7,5592090,19970829
7,5984230,19920304
7,4100488,19970110
6,5043141,19980214
7,3345894,19920117
7,3362997,19930226
6,4056393,19970715
7,4692506,19960406
7,5290739,19960406
6,3678012,19920607
7,3801437,19920320
7,4343552,19950109
5,3510690,19920919
5,5437152,19950517
7,3875357,19930904
6,6035139,19930904
5,4489968,19930525
6,4276233,19940928
6,5030153,19930902
7,5585487,19930312
6,4978347,19920118
6,2623684,19980717
5,6408220,19920706
5,6978895,19960516
6,5567652,19960510
6,5381180,19940412
7,3364232,19920901
6,3843600,19920901
6,2875684,19920901
5,6073184,19940831
7,5554487,19950413
7,4170647,19941120
6,3345894,19940831
5,7041685,19960813
5,4178922,19921112
7,5557912,19940524
5,3682562,19931030
6,5349422,19931022
5,4178720,19970727
7,4428340,19970702
5,5216122,19980107
6,4274060,19920528
6,4048785,19960415
7,3808384,19980621
6,5774640,19920807
5,3782784,19961103
5,3047772,19960517
5,6058206,19930402
5,5640640,19920907
6,5823616,19970825
5,4208944,19920227
7,2781216,19920227
6,4916366,19930210
6,5458046,19950626
6,4675428,19940624
5,4069632,19961109
7,6047818,19930920
7,5232438,19971020
6,3227016,19940328
5,6553635,19921228
5,4384826,19930327
6,5303201,19980426
5,5426092,19951027
6,4484620,19940924
6,3626812,19950925
7,6129316,19921023
6,6013566,19960218
7,5979546,19980618
6,5423550,19980618
7,4101942,19930322
7,3848328,19960616
5,6000252,19950916
6,4176723,19920910
5,5215980,19930505
7,4747264,19970223
7,3742761,19930311
5,5371574,19921010
5,3573300,19970706
6,4705540,19920512
5,4155130,19950430
7,6027112,19980727
6,4565960,19921116
7,3715965,19951007
6,4313456,19950622
6,6779226,19920511
7,3867696,19951125
7,3182920,19951125
5,2895180,19950317
7,4723620,19960110
7,3297000,19940618
6,4692060,19920802
6,4451463,19930503
7,3375762,19950412
5,4747210,19950412
7,6194816,19970911
7,6104175,19980220
7,4340358,19961215
7,4583616,19920609
5,4850010,19940426
6,4094280,19940524
7,4166890,19930608
5,3771570,19930608
6,3898615,19931227
5,3672918,19950915
7,3837064,19960108
6,4758908,19950707
6,3010131,19931212
5,5521365,19921210
6,5370008,19931212
7,4597989,19980604
7,4420352,19940519
6,5918550,19960106
7,6034528,19930322
7,4593225,19930519
7,3957800,19930719
6,3425531,19920403
6,3792012,19980314
5,7132930,19980407
6,5616828,19920301
5,5480681,19950318
6,6540800,19950318
7,5378492,19941007
5,4014780,19960424
5,5500810,19930429
7,2830912,19960802
5,2859327,19931108
5,6926220,19970505
5,3959399,19951031
6,4621790,19930513
6,6769366,19940513
7,3770442,19920922
5,5495897,19970106
6,5261490,19950724
7,4307446,19940210
6,3743570,19950509
5,4593632,19950102
7,5596594,19950510
7,5731249,19940407
6,3570996,19920428
6,3075360,19980509
6,4468560,19960402
5,3677809,19930427
7,3618608,19940215
5,4874998,19920402
7,6156544,19980101
7,5253440,19960823
6,4560482,19941023
7,3580404,19970830
6,4817330,19940809
5,5650288,19950312
7,5448870,19920930
5,3692992,19970613
7,4397319,19970613
6,3051459,19971022
7,5357580,19970421
5,3515967,19920217
6,3570896,19940829
7,4032280,19960420
7,3199400,19951203
5,4191726,19941120
7,5064444,19950411
7,3827520,19921127
6,5381044,19971225
7,6040195,19921210
7,3896808,19961229
6,4965662,19980304
7,4127375,19920710
6,5701568,19980114
6,3920952,19970504
7,4232347,19960907
6,4667579,19970711
5,4560250,19970711
5,3570476,19980611
7,5398372,19980616
6,5475855,19940104
5,3094448,19940104
5,5809410,19960721
5,4513698,19971025
6,5391540,19940430
5,4036174,19931223
6,3492208,19961224
6,6271238,19980531
7,5064222,19920417
5,6061572,19931123
6,4633301,19930814
6,3268746,19951014
7,6246590,19970824
7,5361984,19960111
7,3510945,19970106
7,2819824,19941108
5,4240752,19980401
7,3773088,19920323
7,3235520,19971220
5,5956484,19951029
5,3497094,19921012
6,5064538,19980209
5,3882780,19920814
5,4074560,19970217
7,6253485,19980424
6,4048832,19961207
6,4481438,19971023
6,4164832,19960502
5,5622375,19951009
7,4226824,19940416
7,4558554,19940503
7,3899630,19970814
6,3434967,19960426
6,6145265,19930625
5,4264392,19920820
7,4729114,19971116
5,4328192,19941124
6,5768670,19940804
5,5704992,19950421
7,4338202,19940513
7,4632982,19980718
6,3612870,19940118
5,4388947,19940118
5,3709629,19920808
6,5711673,19940926
7,3980853,19940926
6,6472954,19950519
7,4827276,19980131
6,4620875,19940417
7,4946081,19920829
7,5065691,19970626
7,5886869,19940726
5,3552570,19940224
6,6714762,19920403
6,5501068,19920403
7,5150340,19951224
5,3792180,19980515
7,3241035,19980226
7,6275992,19961217
6,5403832,19940204
5,3882996,19920510
5,4427752,19980628
6,4767308,19980628
7,3100390,19960225
5,3864597,19920406
6,4032334,19920406
5,4475628,19960618
7,4927946,19930109
5,5695360,19941214
5,6544825,19920920
5,4535124,19971024
5,5899806,19960312
6,4044460,19921122
6,4879628,19920117
7,5544423,19950301
6,4075434,19970125
5,3045406,19950929
5,3505029,19950929
6,4824330,19950929
7,3167061,19970121
7,5691708,19931024
7,3515641,19980504
5,4081840,19951208
7,3430912,19971204
5,2954140,19950120
5,5087110,19921109
7,4359778,19980227
5,5109356,19920330
6,4924784,19970622
5,5420065,19960810
7,4266840,19960810
6,4962266,19960829
7,4062708,19980511
5,3546240,19950829
6,4182885,19961210
5,5843442,19930417
6,4763743,19950610
5,5102190,19970422
6,6051441,19930909
5,4837698,19930102
5,3472527,19960211
5,4924088,19920130
5,3869499,19940205
5,4244512,19940425
5,2960500,19980209
6,3565536,19960830
5,5210534,19960830
7,5044281,19940920
6,5566120,19940920
6,4949343,19940317
5,4772790,19940912
7,5654530,19950101
6,5157222,19930610
7,3963934,19980108
5,3838513,19920520
7,5082818,19970125
6,4840528,19961010
6,4718376,19971024
7,3156030,19920430
6,4183250,19980107
6,3811673,19980112
6,4682912,19920214
7,4383540,19950212
6,6267983,19921223
6,3040032,19921223
7,4818959,19980623
5,5414602,19940608
7,4336718,19950928
6,4493048,19971106
5,4071230,19971125
7,5604335,19970326
5,4680760,19930527
5,5504700,19970922
5,3596992,19970624
6,5028348,19920830
7,5185494,19970803
7,4801966,19930503
5,3699404,19950304
5,5383665,19921216
6,4797591,19970517
5,4822236,19970517
6,3153330,19940904
5,3861726,19961017
5,5633490,19960215
6,5210806,19920925
5,5430777,19920925
5,3039432,19930616
5,5195100,19980224
6,5638941,19950224
5,3961230,19950224
7,4375488,19950120
6,3910912,19930120
5,5140044,19941208
5,5831820,19941112
7,2505627,19920325
6,4673889,19960705
6,6629558,19941002
7,2894316,19980104
5,5061120,19930414
5,5622243,19940916
5,6080910,19970519
5,4408560,19940224
7,3622658,19920823
7,4416093,19951117
6,5455360,19960620
6,6031022,19931223
6,5027682,19980408
6,4429485,19960729
5,5877920,19931211
7,4246116,19940331
6,4946830,19970312
6,4412540,19960521
7,2840778,19980721
7,3981472,19941203
7,6842150,19930228
6,5083884,19921016
7,4077824,19951108
6,6490362,19940809
5,4597989,19930703
5,3453524,19980715
5,3974102,19980715
6,3640113,19970730
7,3706510,19950127
5,5017485,19931225
5,4871929,19960215
6,4591292,19960215
7,3604328,19960512
6,4602360,19940131
7,3462848,19960403
7,3229100,19931112
6,4088916,19960625
7,6022272,19960625
5,4723851,19940930
6,2995845,19930731
5,5408580,19970829
6,3723751,19970829
7,6554656,19960912
6,4452812,19960703
5,5786987,19960703
6,3924477,19960520
7,3022090,19950618
6,4060245,19940803
5,3311048,19940826
6,4316347,19930601
6,4862620,19920914
6,5022752,19980504
5,6120450,19980504
6,4546828,19960924
7,4183584,19960924
5,5353460,19941216
7,4613328,19931017
5,5410496,19950414
5,5353857,19960912
5,6206838,19980514
5,6024992,19950811
7,3537348,19950815
5,5735850,19980513
5,3444180,19920625
6,5038656,19960710
7,4852540,19920709
7,4963930,19930829
5,4336108,19930829
6,5522176,19950704
5,5409004,19960102
7,4351050,19960213
5,4032930,19920904
6,4252508,19950914
6,5513409,19971121
7,6137152,19960814
6,6207648,19950109
5,2754324,19950109
7,5555032,19961115
6,3399003,19920302
5,4445448,19971014
6,5516400,19960723
7,4075399,19920323
7,3885760,19960516
6,4935191,19960516
7,5847218,19970510
5,3853845,19950205
7,4417680,19960208
6,4373259,19980627
5,4267321,19950801
5,5521281,19960929
7,4711659,19961109
7,4021650,19961109
7,5111262,19980619
7,5918784,19921227
5,3385928,19921019
7,3926972,19951219
6,4169438,19960606
6,3351450,19940111
6,6673870,19920930
5,4681846,19970303
6,5378030,19980528
7,5651679,19940109
7,2997270,19921026
7,4792000,19970720
5,3324132,19920919
5,3024700,19961005
7,5404000,19920924
6,4083507,19931016
6,3094624,19940823
5,3259687,19940823
7,7125930,19921006
7,4905318,19921028
5,2770470,19930422
5,3331406,19970510
6,4680550,19960131
7,3516082,19950307
6,4242160,19961021
5,6593037,19920102
6,4132960,19970220
7,3993720,19920102
5,5440578,19980617
5,3148896,19930806
6,4111484,19931230
5,4999326,19931230
5,3730310,19940730
7,6249408,19961025
5,7265930,19921205
7,5592378,19950809
6,4036128,19921231
6,4513504,19960224
6,4686471,19960224
7,3753770,19980218
7,4379934,19920301
5,3705450,19980112
7,3763520,19940502
6,4663295,19950612
7,4697082,19921118
7,4184726,19920920
6,4293632,19960730
6,4311712,19980524
7,6132580,19950328
7,5888850,19980629
7,4802070,19940626
6,4993952,19930605
7,2883978,19931027
6,6111171,19921117
5,3158668,19951118
6,3672204,19970804
7,4704183,19970926
5,4970052,19950112
7,5019560,19951206
7,4715958,19980622
7,2790086,19930116
6,3729596,19930109
7,2763956,19970213
6,3671675,19920306
6,5863341,19920326
5,5044788,19980801
6,5302836,19940218
7,5353208,19971011
7,4778620,19930220
7,5880576,19971201
6,3148443,19971201
5,4980243,19930911
6,2943587,19970729
7,3088866,19920501
7,3762605,19950911
6,5327883,19970507
6,3731245,19950711
7,5076750,19940103
7,5535868,19960320
7,3564099,19930603
6,4842926,19930126
5,5123184,19980316
5,3883707,19970625
7,4948515,19980710
6,3151494,19960405
7,4614085,19930828
6,5637573,19951228
6,6018870,19960131
5,5400174,19950414
6,3495352,19950414
5,5724397,19930806
7,3526806,19951101
6,5395320,19931209
7,3624012,19961023
5,4105200,19961023
6,4086208,19920425
5,5759488,19970525
6,5575419,19970427
6,3864894,19930104
7,3834432,19980106
6,4446547,19920317
5,5890848,19970705
6,5476801,19970705
7,5593781,19960304
5,3993451,19920106
7,6592362,19970218
7,5113647,19921208
6,3609810,19951030
6,4111020,19930706
5,3162321,19960325
6,3640283,19931111
7,4498235,19970317
7,4090102,19940917
5,5355948,19960417
7,3641944,19960903
7,4274446,19960830
7,3635872,19960830
7,3129303,19951218
5,6022590,19950611
6,4528953,19930529
6,4876900,19960317
6,4689586,19951117
5,5567636,19960730
6,5477152,19960108
7,4078618,19960108
6,6358836,19950909
7,4363140,19970228
5,3270500,19951024
6,5364436,19970622
7,5614226,19980112
6,3614744,19960708
6,5148603,19950829
5,4722795,19930919
5,4963756,19941116
5,3817492,19940609
6,4748598,19941027
7,3308960,19920327
5,4409790,19931210
5,5378464,19931210
5,3267434,19931210
7,3024448,19971223
5,4223830,19931206
7,4850772,19930717
6,4172223,19960926
5,4869956,19970814
7,3329883,19920611
7,5208084,19960515
6,3230890,19970325
6,5625878,19970209
7,5417808,19940406
6,4370328,19920131
6,4741450,19921216
7,3102651,19941113
6,3729888,19930217
6,4205250,19980626
5,2860052,19980626
5,4241221,19961224
6,3688983,19961224
5,5888188,19930707
7,3486330,19970224
5,5451600,19971222
5,4458250,19930921
7,5309246,19941203
7,3105216,19940825
6,4185168,19920205
5,3149748,19931202
7,4475772,19950308
7,4441500,19960606
7,5075865,19951208
7,3940248,19970923
5,3851952,19940122
7,5820271,19980221
7,4900130,19980327
5,4529786,19980327
7,5810496,19940823
7,3613440,19940823
7,6111072,19940319
5,3940695,19980629
7,4806872,19920518
6,4963840,19970425
5,3677065,19930810
7,5557728,19961123
7,6919430,19950101
7,5091714,19970616
6,5342070,19980601
5,4187232,19980601
5,3307642,19940702
7,4158525,19940114
6,3204060,19931103
6,6633264,19960309
6,3666151,19951121
5,4446423,19950708
6,3643432,19921225
5,5370890,19971103
7,5831700,19961009
5,2540382,19960126
7,4157968,19971221
7,5646184,19960131
5,7164465,19970102
5,6503554,19970124
5,5509420,19970111
6,3528448,19951226
6,4491305,19951226
7,4871328,19950129
6,3867291,19961108
5,5765820,19940926
5,4610952,19921104
5,4111382,19951006
6,3907083,19960105
7,6835290,19930406
7,3823199,19920214
6,2657200,19980107
7,4095810,19940412
6,3168000,19930119
6,5048629,19960812
5,3735872,19970307
6,3057600,19931224
5,2853900,19941016
6,4577057,19950603
6,3480480,19971206
5,6326240,19980307
7,3762297,19920120
5,6982325,19961003
7,2918808,19971012
6,3317372,19930211
5,3811354,19930817
7,5152428,19950221
6,4851210,19921104
5,3782499,19921104
7,4253130,19961228
5,4470174,19931004
7,5305768,19930624
6,3999944,19960311
5,5367096,19960311
5,3658080,19950516
6,5792700,19930403
7,5153645,19960629
5,3900482,19960629
7,3917446,19921128
6,5656672,19950129
6,6256206,19970111
7,4943349,19930404
6,4866896,19970817
5,3798750,19960822
6,4834698,19961024
5,3387606,19930721
7,3345705,19940330
7,3960264,19930402
5,3888768,19971211
5,5343439,19940531
5,5728310,19980309
5,5745048,19930730
5,6108069,19970701
5,3389088,19950201
5,3529764,19950201
5,4949662,19920115
5,4882590,19930723
7,4942464,19970712
7,3655476,19941103
6,4750750,19920530
5,4057300,19970720
5,5405310,19920201
7,3088703,19920201
6,3132240,19980324
7,4632194,19920407
7,3326680,19980529
6,4900768,19960116
7,4502487,19930727
7,3867810,19930727
5,4317687,19930507
6,6510830,19930507
5,3881041,19920121
5,5794705,19940422
5,3851334,19960125
5,6332337,19970704
6,6432230,19920509
5,3276793,19950904
6,5266144,19950904
5,5762304,19961230
6,4389282,19980210
7,3086370,19971203
5,4119864,19930711
6,4189320,19951022
5,3931092,19940417
7,5949174,19930510
5,4614402,19930111
7,5402390,19970102
6,6063808,19970102
6,6271020,19970820
6,5093715,19970311
7,4188968,19950421
7,6233536,19950628
6,5399340,19950628
6,3969245,19971214
7,5562678,19980513
6,4291112,19960219
7,5976775,19940927
7,5075595,19951007
5,2902608,19930128
5,4989636,19950503
6,4574757,19961109
6,4039296,19961109
6,2940704,19980512
5,5709890,19940904
6,3696320,19970703
5,4462524,19940715
6,4295025,19940715
7,5807424,19970122
5,6262144,19950723
5,4771690,19960516
7,4890900,19960516
7,3916020,19930607
5,5106322,19941102
7,3238656,19930709
5,4618971,19940810
5,3841582,19921114
6,4093408,19931205
7,4608021,19951106
6,5437516,19931109
7,4600225,19920926
5,3842888,19951013
6,4854114,19951013
7,5031015,19951101
7,6997098,19980517
6,3481702,19950322
7,4961984,19930323
5,5496236,19970211
6,4760019,19970211
7,3645750,19940724
6,3984780,19921015
7,3779334,19951011
7,4032015,19940623
6,3897396,19980212
6,5342816,19980212
6,4576902,19971214
7,3918861,19921130
6,5770611,19921130
7,4549168,19921130
6,3234180,19920502
7,2623634,19930128
5,4186496,19930119
5,4118958,19980319
5,4617054,19940510
6,4567290,19951224
5,3451965,19940812
7,4991118,19940327
7,4110016,19920422
7,6327128,19950918
6,4182255,19971110
6,4321377,19980620
6,3514175,19980126
7,5235681,19971002
5,4320550,19971202
6,6733475,19931221
7,5209953,19920912
7,5208138,19950803
5,3776815,19960221
7,2932982,19921116
5,3396484,19940510
6,3336270,19971231
5,6663300,19961003
5,5328510,19980117
6,3839212,19940107
5,3568472,19970517
5,5432250,19950509
6,3735232,19950509
7,5618700,19960611
6,5858814,19980202
5,4428424,19921023
5,4713363,19941114
5,4992084,19940727
7,3187017,19950225
6,3921192,19920929
5,4536509,19970325
7,4137926,19970325
5,4354735,19930106
7,5472606,19930106
5,5944971,19930106
7,5436920,19970726
6,3498198,19941231
7,6540501,19930715
7,4189371,19960402
6,5966205,19930611
7,3411328,19970708
6,5091998,19951129
5,3478386,19960528
7,4885543,19931204
7,4337550,19980627
6,5166432,19970729
5,5461216,19961022
6,4167072,19960829
6,3549728,19951202
6,3029805,19950503
5,5962342,19970713
7,5368044,19960411
7,3370165,19950402
7,5603400,19940529
5,5358548,19930624
6,6309992,19970111
