"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19970716,194868,4153411,22661
19970618,665504,3210791,29393
19970618,325696,2721976,17494
19970801,389273,3099141,24707
19970801,95489,3887853,35352
19971002,599970,3932905,45661
19971002,474495,3385658,48618
19970520,424848,4210447,58740
19970520,122355,2486116,25449
19970507,271316,3232410,14893
19970507,221553,3583132,35120
19971218,45061,2458810,19721
19971218,537249,2721641,2229
19971009,149562,3484192,30400
19970903,771192,3171794,6150
19970903,561723,4238662,25116
19970904,302090,2486666,2288
19971014,459365,3211524,11337
19971014,678540,2945909,12265
19970902,389283,2371282,1292
19970227,391517,2927470,37610
19970821,270552,2713166,29451
19970309,399460,3335663,26913
19970309,489791,4471513,16213
19970307,465744,4246944,57274
19970307,558071,2544878,23136
19970628,310103,2220614,46228
19970628,693015,2053255,12699
19970628,295695,3550428,2660
19971212,489053,1819384,54845
19971004,666770,3634996,28233
19971004,1010,2011510,24599
19971004,173749,3929827,25454
19970805,165886,4770394,48570
19970718,7083,2574208,48796
19970325,722801,3085818,4228
19970325,297290,3146112,52532
19970325,549582,3266383,59022
19970325,69900,4861740,42694
19970209,300428,2468292,5862
19970404,603922,4290841,22442
19970404,504277,3131375,14472
19970404,169628,3351101,38411
19970802,221729,3565533,13171
19970421,501625,2997823,53888
19970424,321172,2330241,1545
19971117,124103,2256454,32450
19971117,196650,3667965,34263
19970907,17617,3274857,4719
19970127,701465,3736463,7178
19971025,46357,3065479,22431
19971025,708699,3049880,16905
19970218,105838,4609575,36622
19970218,409670,3881200,11257
19970313,177614,4247632,4178
19970313,110891,3651628,22702
19970219,513337,3375775,30155
19970615,147568,2499271,22337
19971012,601165,2275121,56496
19970908,707320,3450954,34644
19970605,565231,2851662,36769
19970318,34059,1830191,7568
19970203,212780,2894636,25791
19971128,394889,4848578,28041
19971214,767889,3698446,46755
19970107,636432,3620786,9581
19970107,508695,3172233,38612
19971107,371528,3448543,3283
19970312,720844,4883937,25503
19970312,10003,2302586,38155
19970312,195138,2075357,17350
19970312,354004,2723266,3113
19970312,626893,3930897,52107
19970814,320335,2961374,11921
19971014,481608,3147368,7231
19970215,151952,3540979,18077
19971129,762629,4293255,19173
19971129,190974,4006041,19090
19971129,94393,2747032,19872
19970914,440773,3907350,3303
19971027,592094,2092227,11791
19971107,196261,3175988,9067
19970221,713973,4283842,36954
19970221,541711,2741207,13103
19970418,205243,2218380,12882
19970619,439675,3006478,14042
19970619,2770,4471314,12809
19970416,568559,2711464,24650
19970416,186760,4247548,14857
19971009,736200,2719574,28012
19970130,390913,3426669,46269
19970130,469416,2284508,36044
19970414,129774,4642903,35346
19970123,785793,2874502,25643
19971105,186000,2120958,6718
19970811,457707,3675613,7331
19970811,667888,4175662,29645
19970404,551477,3304508,34936
19970810,769503,3435846,743
19970810,227943,5000995,59535
19970707,544709,3665191,13779
19970707,519203,2811014,35613
19971009,266223,2986106,31397
19971009,134747,3492210,13015
19970529,107865,3371148,48497
19971110,148445,2837536,53865
19971110,716829,3691580,856
19970104,304992,3674443,6381
19970104,558244,2785448,41133
19970104,1297,2049075,47124
19970522,561116,2102282,41290
19970624,696290,2958398,45744
19970318,19428,2329689,30437
19971002,149,2417218,31416
19970730,414383,2864570,36418
19970730,531334,2386561,53488
19970905,508009,2498719,42976
19970905,365011,2759940,6987
19971225,388688,3830500,51047
19971225,660450,2792631,47370
19971216,397207,2112787,25755
19970612,528486,2762375,42348
19970612,652837,3189423,22131
19970113,722623,2695476,29461
19970113,129086,2731946,55246
19970714,332357,2907888,43733
19970714,181643,4056353,29366
19971109,539051,1962054,33717
19970202,646480,3106808,15468
19970119,685447,2362044,28400
19971029,546375,3695510,8114
19971029,522073,2115636,44716
19970418,44989,3635882,33108
19970418,47320,2798242,6254
19971104,293180,3135883,51941
19971104,401668,3211483,40810
19970809,116330,2481286,56272
19970809,192033,2855326,23139
19970809,292320,3241405,22557
19970121,386690,4130781,41215
19970121,490463,2808046,14354
19970304,374352,3774095,15686
19970414,5172,2504420,34512
19970622,335464,2564059,6014
19970622,529626,2682072,25396
19970622,342824,4121916,6960
19971012,76162,2294530,37040
19970718,410399,3063925,3100
19970718,323504,2502028,5609
19970718,219304,2782984,9989
19970803,391691,4620706,25174
19971009,322747,3865090,30938
19970730,181505,3490300,5923
19971224,594596,2816489,20496
19970804,210795,3104519,12418
19971117,24910,3269809,53606
19970428,259841,4192332,22146
19971213,482574,2868721,29616
19970914,721655,3814310,30826
19970914,43770,3586920,39468
19970418,288050,2517247,13011
19970418,448138,2258022,26994
19970418,216901,3512163,6202
19970520,487043,1816955,52808
19970318,139500,3399216,53285
19970318,573126,2620033,59410
19970216,318852,3786580,18200
19971025,141917,3349736,7439
19971025,383868,3770974,33329
19970526,529290,2303445,9151
19971008,653172,1874483,51222
19971005,731227,2717690,35053
19971007,799009,2293497,45373
19971007,131205,2137389,27216
19971007,356676,3659377,36029
19970214,512567,2587286,10908
19970214,305260,3279528,22327
19970317,428133,2467080,29875
19970105,530317,2875116,24842
19970619,233348,2593411,59224
19970619,270742,4274974,26872
19971020,791434,3569436,43506
19970701,738868,4118752,39417
19970701,766421,3734836,41140
19970208,393703,4356973,4473
19970208,158296,2559608,41588
19971224,111697,3854804,40954
19971224,540074,1780251,17965
19970906,786615,4168871,43703
19971112,144990,3113534,36820
19970909,789613,4249639,14391
19971209,285048,1880114,17644
19970116,307337,2419776,12631
19970116,315451,3202704,39386
19970204,288124,1777151,18140
19970602,585586,2858367,54105
19970602,330537,2736889,40334
19970317,112443,3851094,32670
19970617,529711,2752030,51129
19970617,446612,2805462,2339
19970120,566139,2688600,1108
19970911,101562,2701831,8412
19970929,315912,4198966,11909
19971206,77396,3433475,53843
19970113,376051,2695879,13455
19970113,273804,4464030,41418
19970104,765720,4317798,40388
19970524,674509,3133088,29912
19970121,515827,2819484,56308
19970121,694764,3559669,5092
19971227,393242,2235175,21465
19970327,314515,3976700,21554
19970327,441421,2832429,32588
19970327,556445,2567428,22210
19970327,155873,3664853,10689
19971113,262524,2527067,3067
19970309,521553,3152209,58239
19970306,378084,2905175,29164
19970720,689704,3153613,16544
19970720,651662,3227260,14410
19970623,281537,3093225,14451
19970820,672349,2259440,43318
19970504,795243,2810241,42567
19970602,194448,3769723,34667
19970602,79220,2585518,40148
19970602,706513,3355011,36817
19970813,156725,3527805,9132
19970416,520933,3939082,2219
19970416,111306,2999492,28340
19970111,85085,1951825,50741
19970924,369032,2752550,49754
19970924,750153,2767176,13742
19970507,30953,3600228,13381
19970906,619953,3670923,16458
19971207,586588,3462990,49557
19970928,701580,4099377,31581
19970928,250375,2465169,7859
19970730,116400,3297379,57559
19971102,487239,2317536,12225
19970717,322519,2552724,954
19971020,530337,2338100,56957
19971020,89272,2726865,32637
19971020,195031,2979475,13725
19970121,412169,2140657,7734
19970529,41925,3142026,14332
19970529,632550,3068816,31091
19970529,53343,2743055,56606
19970412,436146,2333050,24612
19970412,230101,1900298,44525
19970225,410457,2390267,14412
19970225,139447,3246384,51806
19970225,483669,2725203,38356
19970725,252847,4319592,51142
19970725,790970,4637115,28544
19970314,10141,2320917,32228
19970906,210144,2479313,42977
19970121,733356,3431620,34589
19970612,627196,2223856,41103
19971120,358635,3810645,42667
19970505,89025,2737854,6186
19970803,463403,3082553,2067
19971010,203763,4410220,56464
19971221,680640,2742072,6104
19971213,525341,3303761,48120
19971115,480316,3302946,59055
19970120,311985,3271036,56865
19971206,262156,2790877,44401
19970311,173085,2310369,59028
19970505,86528,2471696,31245
19970307,561117,3032403,21037
19970929,721720,4138255,57739
19970402,481694,3391556,14102
19971112,281191,2240035,22065
19970716,657362,2374794,22765
19970716,657835,3133814,13184
19970702,398161,3044624,16113
19970702,330659,3928413,10907
19971231,465774,3107193,27281
19970826,707357,2941473,5291
19970318,312334,2242969,31031
19971201,737896,3867720,22694
19971201,215139,1918498,56242
19970516,547139,2016387,30407
19970516,660642,4083450,58146
19970516,207506,3511109,31253
19970424,679559,3230892,57435
19970424,753499,3713484,29722
19971016,16276,2146086,46036
19971016,738086,1796231,22830
19970412,84041,2546199,56014
19970925,288790,3561117,51528
19970208,687945,4267865,16829
19970307,400271,2726670,37280
19970307,147343,3678839,39456
19970620,178065,2194675,31190
19970620,728272,2457453,35784
19970620,55814,3950215,33610
19970915,672498,3602627,35784
19970915,701081,2560130,14972
19970915,665115,2132077,49943
19970809,291678,3673252,18419
19970809,629492,3530906,23728
19971021,121376,2924695,33244
19970218,551757,3508936,44502
19971108,309934,3977260,2761
19971108,599702,4356462,31781
19971208,412584,3079920,19676
19970504,427293,3014066,3671
19970504,700325,3411296,16485
19971107,95974,3191351,54514
19970902,471571,2693292,13471
19970429,319364,3286839,28733
19970429,336415,3338220,24797
19971115,1151,2393641,2278
19971102,164521,3646696,40738
19970301,235569,2979009,59401
19970301,729307,3011952,18120
19970301,221025,1797419,58404
19970525,513123,2137004,43034
19970525,467926,4755582,59393
19971126,81336,2878366,33111
19970904,145933,3296897,20038
19970222,574250,2738507,43926
19970313,183734,3173756,30341
19970829,472833,3412980,51904
19971030,437012,1691100,11277
19971030,53181,2245676,35883
19971030,205086,2051514,20672
19970516,542401,2364256,59572
19970917,779155,1888203,58289
19970917,42093,1927337,28800
19970112,127112,2902452,33263
19970117,323146,1888144,32564
19970205,447867,3506270,23582
19970205,95077,1731393,29828
19970205,340904,3150721,53113
19970506,225377,3125664,34738
19970506,704982,4158686,24763
19970506,389503,4084736,34907
19970524,171932,3693242,57400
19970524,245052,1814612,42035
19970224,732728,3137549,52141
19970516,207478,2448107,32279
19971119,626559,3553363,53908
19971119,192485,3435751,25075
19971119,267759,3108132,36957
19970227,255330,3074485,53843
19970529,424371,2168415,52061
19971021,645326,2656996,31929
19970125,80497,3330262,16429
19970125,218777,3588228,37018
19970805,464822,2824930,41901
19971206,465095,2747701,45353
19970603,777824,4100259,16537
19970518,443882,4557346,31797
19970809,612966,4235108,51295
19970922,703425,2819641,52601
19970623,249877,4475807,38314
19970623,479477,2327407,14591
19970623,508315,2800081,486
19970623,36522,3112481,982
19970813,265425,2627874,59334
19970921,84679,2994606,29416
19970921,87206,2362536,24184
19970418,24065,2326269,33370
19970418,787517,4028849,2948
19970625,694159,2652176,56717
19970505,750926,4412418,26956
19971010,531702,3786357,9217
19971010,304159,2405373,37559
19971010,23717,3215791,46316
19970702,520472,2977437,24717
19970702,95043,2698904,49198
19971122,475919,3189099,47822
19970702,17030,1513353,55452
19970617,491481,3522124,13999
19970617,317574,2570369,18696
19970617,663297,2370549,49894
19970617,206083,1620096,28156
19970818,672250,1890774,10198
19970818,104116,2000516,24391
19970621,201422,2435074,8441
19970924,280115,2493542,40700
19970317,777665,3642096,53435
19970317,484099,1832554,23048
19970827,147245,2139949,41837
19970722,216811,3763148,30463
19970904,660305,2277486,27228
19970823,305929,3026199,40894
19970823,132063,2468265,49195
19970823,53328,3075168,19602
19971130,642286,2874105,16202
19971027,104441,2211523,18509
19971208,216715,2635195,47739
19970526,120509,2954994,22344
19970418,315315,3268547,8890
19971202,507346,2988130,43212
19970118,609670,2843352,57286
19970605,783449,2526944,22676
19970605,93275,2853607,8034
19970604,607702,2694587,48945
19970604,588229,2868861,56134
19970217,467554,2804179,23347
19971211,742450,3492262,19924
19970124,239942,3039316,14506
19970124,699550,3765333,16645
19970710,116163,1964480,49186
19970707,773158,3058102,43046
19970216,577461,3779947,54024
19970216,572052,2974183,57751
19970216,768780,4692127,29020
19971016,366830,4833097,58511
19971016,406505,2766500,14095
19970104,351569,3646237,24078
19971024,50870,2982585,49878
19970701,710997,4819104,1184
19970701,55145,2264088,42768
19970420,311783,3517749,33014
19970203,582985,4125580,57031
19970830,459162,1753462,17590
19970830,322368,2802945,5904
19970617,292269,2065927,36220
19970617,92353,2752586,47920
19970521,258620,2904642,36308
19970521,140212,2141279,32936
19970329,251734,3186010,21947
19970329,595369,2372230,47173
19970913,728226,2110801,52885
19970913,543923,3438141,5760
19971213,225547,2353102,13382
19970317,698120,1996908,16915
19970317,666217,2271705,10343
19970317,304761,4290772,9265
19970317,515769,3855038,7824
19970602,333033,2134172,54587
19970602,480887,3294905,38486
19970419,373531,4171752,16948
19970715,727070,2472728,33360
19970715,650808,4368784,31562
19970613,252617,3393475,15249
19970905,717464,3599874,9858
19970905,16884,4051980,18251
19970726,233850,3389296,6911
19970726,684600,3316505,9794
19970726,642311,2357419,33051
19970426,526055,1945854,27926
19970119,47106,1664951,14418
19970805,332533,2677039,54240
19971226,231465,3083361,17497
19971226,631029,2234856,7472
19971116,397394,3683708,32318
19970711,152754,4390402,25969
19970711,31120,2809643,12929
19970218,666163,2766368,58923
19970218,188268,2685394,14696
19970218,796207,3192766,14556
19971207,32999,4080362,35861
19970227,693764,3132274,32822
19970227,307412,2503821,41115
19970227,233857,3474229,50147
19970304,2523,3771925,4957
19970304,789025,1985130,31918
19970501,313509,2834876,1424
19970501,189035,1922091,22134
19970327,665470,2784753,227
19970327,283391,2532982,12272
19971026,624719,3629245,40606
19970209,251999,3373244,19319
19971114,277576,2740479,5758
19971114,406978,4205323,54664
19971112,487886,4604074,22599
19970504,16350,2045155,45808
19970504,390149,3245281,23096
19970504,424240,2905893,24650
19970504,591368,3178442,36365
19970203,159776,3524678,515
19971129,178784,3040056,48874
19970708,601078,1729963,2406
19971109,251404,2548133,31573
19970301,509908,5074710,6002
19970301,335217,2355388,17575
19970301,255200,2522934,54708
19970124,700864,4382350,7509
19971009,468607,4254066,8222
19970228,239565,3310010,45415
19970105,281805,3489600,41087
19970105,445257,3181100,38532
19970704,602083,2015412,56030
19971122,258332,2402575,14754
19971122,181267,3330202,39520
19970224,563048,2426467,8252
19971213,274399,2249596,24276
19971213,614204,1933315,50387
19971212,75876,4216707,34347
19970131,65037,1893836,29651
19970131,465675,3780057,55436
19970131,676260,3204308,56810
19970502,442486,2891203,7380
19970306,556348,2906942,50784
19971028,106138,2038839,20286
19970319,292256,3083152,14990
19970319,735912,5048904,55702
19970313,95706,3097094,58154
19970714,432682,3603921,24504
19970714,528958,4828239,3348
19970104,301126,2410888,11083
19970104,348309,2931746,28630
19971030,622103,2357661,19595
19971129,707882,3651190,2391
19970411,209092,1892041,3212
19970411,288343,2529527,12008
19971219,283562,3377026,49238
19970114,766619,3101467,28831
19970727,667871,3802721,38034
19970910,290397,3596088,16529
19970608,697631,3895611,11743
19971211,67434,3594667,9063
19970830,250467,2531565,28505
19970709,66750,3131352,654
19970317,138930,4607296,14365
19970929,269292,1994083,31540
19970929,382562,2999659,46767
19970929,118854,3202573,1616
19970628,339389,2771037,52766
19970130,366731,3638585,15013
19971106,342265,3262896,7529
19971106,584129,2668820,12625
19970726,63363,3024100,10563
19971214,350456,2982751,26171
19971214,503153,1976982,49945
19971007,584608,3376697,28299
19971007,694818,3806838,56877
19971007,213544,3562203,38513
19970318,354947,4119971,568
19970318,211276,2763941,41004
19970429,257590,2989924,46548
19970429,525798,4825695,25113
19970612,213345,2264994,59685
19970612,75720,3311741,39496
19970204,498819,4395416,12909
19970204,435646,3479564,50088
19971231,796107,2217258,51352
19971231,241278,1927650,4675
19971206,502775,2911954,7547
19970517,440135,2128717,46343
19970124,747410,2999288,59636
19970121,273635,2927688,34069
19970121,635156,2199697,40023
19971019,3975,4565897,46809
19971019,515321,3370148,12215
19970628,386687,4549463,19046
19970312,323507,2617137,19294
19970724,69100,2828838,52823
19970726,650003,1972647,34706
19970826,182533,4200378,28995
19970826,28688,3485562,31054
19970405,598515,2904282,36727
19971114,208359,3009932,22274
19970802,293717,2733698,29395
19970802,483915,4542144,11522
19970203,185554,3374193,17347
19970719,386008,1729598,27078
19970903,600297,2475933,58970
19970903,684573,2383036,30496
19970903,3464,2208447,19776
19970706,777323,2660551,28485
19970720,408563,2656129,3440
19970720,651107,2695962,52439
19970219,384751,2933512,53714
19970219,99872,3788664,9523
19970219,135923,3349753,28471
19970921,61220,2480562,31381
19971029,363599,3790682,8101
19970421,780983,5182578,2130
19971226,274172,1773109,51271
19971226,6750,3934781,37422
19970112,516039,1793517,47001
19970320,197273,2713134,18761
19970805,644516,3020272,9399
19970805,261119,2177481,49021
19971105,222542,3303979,40638
19970706,560405,3030405,48727
19970719,72139,2200037,44093
19970513,53084,2385284,2343
19970208,282956,4281179,12085
19970708,515986,5004900,51225
19970730,122228,3000528,38123
19970730,684638,3100788,37026
19970610,295446,3387360,46851
19970610,746265,2804720,32957
19970610,75826,4234277,40117
19970305,234545,2558107,34896
19970705,297922,3213929,17912
19970705,758171,2861437,33578
19970705,174606,3633457,35006
19970705,189299,2526687,44911
19970606,144176,3063846,34114
19970606,357146,2800886,5514
19970603,494461,3347512,42411
19971212,89749,3105389,50780
19970321,626968,3456352,52718
19970401,223981,5091984,20962
19971216,740401,3215696,25869
19970915,186829,3563425,11873
19970915,254736,4015460,4402
19970910,282690,2587635,52263
19970828,419745,2906601,22249
19970330,785509,4046764,30307
19971206,210351,2569349,49026
19970703,340360,2852512,20771
19971016,316281,2988910,37908
19970726,109631,3135243,28954
19970726,190219,3322774,13197
19970806,175503,2549277,40592
19970125,259688,3913216,33928
19970125,727838,3056180,2770
19970609,628749,4152332,51293
19970609,83109,2270475,42683
19970326,22734,2927441,12158
19970815,300918,3281319,146
19970815,726353,2822088,43794
19970815,601073,2410749,22717
19970703,446141,2847167,42985
19970703,684962,4006781,40419
19970502,625176,1803667,23573
19970205,216435,2735274,54632
19971024,334694,3775437,29222
19970522,134913,4285402,59873
19971125,7401,2616800,38440
19970424,32213,2858444,48794
19971210,580155,2057726,16089
19971210,544183,2454320,8968
19970515,324088,1881622,41803
19970619,767258,2316484,34953
19970603,576145,2552140,47936
19970421,591272,3331783,57360
19970421,459571,3780458,37590
19970405,190881,4685186,47006
19970706,279262,3103125,29452
19970821,250755,4179063,22162
19970821,347075,1817737,33972
19970821,474258,2772517,2892
19971006,307457,3267165,22228
19971006,482890,3067761,18683
19970210,730340,3562806,19910
19971224,722917,4510221,3399
19971224,461251,2426884,51524
19970328,600030,2208750,41082
19971217,239943,3976748,28430
19971213,159375,2966277,46949
19971213,651160,3000051,20293
19970110,334463,2964951,50597
19970110,628697,4015380,52546
19971001,459053,1865171,46998
19971001,275035,2454348,12301
19970903,567912,4735896,11337
19971230,493365,2200510,46608
19970606,23106,1914126,17888
19970606,335909,4764980,28566
19970201,678562,3774298,32127
19970108,175415,2548601,45111
19970311,755051,2212040,30861
19971124,691813,3891105,32222
19971124,100269,2680677,52173
19971124,414182,2394013,15588
19970222,557008,2002162,8662
19970222,30551,3169035,6160
19970329,657968,4429639,51828
19970329,328167,2810992,36780
19970329,794701,3831959,25827
19970801,697131,2233638,24530
19970801,445417,2643036,45200
19970809,397317,2316623,37419
19971212,235482,2361505,20888
19971212,131372,3508425,54308
19971212,309844,4093256,42600
19970428,7998,3078173,35089
19970428,628723,3191065,9880
19971023,481267,3018244,20661
19971110,112387,2791763,12947
19971110,71581,3012005,38803
19971110,645194,2296546,48767
19971003,500630,3412866,51827
19970328,584585,3673032,38952
19970114,620805,3454991,8137
19970114,721824,3056628,36660
19971014,583622,2916576,52422
19971011,358989,5363633,4340
19970407,771619,3693917,208
19970927,585681,4388383,52671
19970927,338030,2358188,58133
19970212,365167,2692247,19909
19970704,42430,2898572,15032
19970406,799551,3720272,40519
19970406,451924,5014280,47192
19970406,332928,3568856,42000
19971022,587763,3270257,55583
19971022,122614,3682372,28699
19970804,678471,2952509,21068
19970914,531250,2075592,56467
19970914,16895,4663804,11756
19971103,276577,3691258,6669
19971103,426861,3854583,53288
19970917,321007,2319145,59989
19970917,752880,4905573,46680
19970917,449425,3573440,52040
19970101,327945,4975729,55997
19970101,219347,2256600,56196
19970101,151954,4413090,24158
19970622,413450,2155582,1074
19970415,227787,3348945,9556
19970415,414188,1742514,35469
19970508,486695,2601543,41824
19970508,748212,2226738,39680
19970508,783688,4145661,56477
19971212,49085,2585200,25801
19971212,505003,2594540,55008
19970115,773807,4022967,45142
19970115,560168,2100119,54147
19970327,83691,2895539,16894
19970327,191523,2852856,5602
19970528,178651,4249750,12362
19970726,343962,4198453,57233
19970418,444363,3039565,30946
19970129,504911,3312573,9929
19970109,168954,4786299,51462
19971009,28699,3556502,48268
19970630,716044,2597024,46928
19970630,260469,3550753,41923
19970603,21693,3713787,56215
19970311,111646,3978336,48090
19970529,26160,2498168,26016
19971216,370276,2544431,11501
19971216,701564,3804237,12558
19971216,781267,3494612,26944
19971216,346173,2316404,11023
19970213,10090,1729155,41307
19970213,126995,4203717,8047
19971105,518673,3572764,54224
19971105,215130,2163398,52688
19970918,475477,3882398,51397
19970526,714265,2974209,22306
19970423,776722,4583062,31589
19970318,149584,4083950,41119
19970325,18501,2589168,1264
19970809,538277,2651544,33127
19970724,528106,2399713,15438
19970724,233015,1939608,40534
19971218,422383,2732118,13984
19970506,543897,4464001,48163
19970926,648267,2045232,40228
19971128,473391,3315419,33041
19970227,797172,2049661,3538
19970913,624673,4112325,20091
19970816,515799,4128601,16476
19971211,439951,3573857,32241
19970202,156539,3317106,12106
19970202,543227,2598829,2563
19970202,404776,2964843,46567
19970201,516049,2658289,57006
19970201,433786,3669967,7337
19971215,478516,2839531,42667
19970318,481490,2913510,47717
19971204,442016,2266604,47985
19970916,723472,2415135,46898
19971010,37701,2646500,40591
19971010,26512,2487183,6773
19971010,703717,3269292,1885
19970302,591151,2235834,27404
19970302,75359,3170415,28481
19970507,554407,2854075,46644
19971128,390708,3561406,27176
19970714,128364,2971296,55609
19970714,605843,3056919,52533
19970111,231898,4254471,11224
19970111,338439,3160201,6216
19971230,745959,3929643,50660
19971230,165722,3657675,40142
19970522,325703,2988905,11040
19970706,525726,4493110,32813
19970306,652227,2122542,50904
19970224,433671,2801718,23810
19970524,56539,2557356,156
19971214,765589,3080772,42841
19970404,279441,2812451,35202
19970404,192203,3232819,52328
19970404,753171,2060227,45479
19970926,91855,4417665,37104
19971011,602865,4073080,14007
19971011,343522,3522397,36112
19971011,59162,2610060,11891
19971011,722627,3490532,46009
19970103,68381,2356017,880
19970103,757385,2653924,12647
19970128,571173,2351443,55882
19970128,696488,3491426,19331
19970128,291598,3071068,46299
19970128,84540,3225926,3965
19970911,625608,3036468,52423
