"d_yearmonthnum","lo_partkey","lo_revenue"
199309,4609,4045852
199306,105929,8070551
199307,584086,5674791
199301,130796,4521305
199312,519226,3416828
199308,718517,4319305
199312,526455,6466441
199304,737620,8040969
199302,165691,1874388
199302,231762,8048700
199306,623402,262423
199311,193061,4589696
199304,261716,657658
199304,450113,1368196
199306,505130,444963
199305,468411,4683029
199304,539431,4849412
199309,429840,4509501
199309,319637,1285537
199305,647050,879371
199311,569706,2636884
199304,13647,5562120
199312,687778,2768680
199301,654780,4420143
199306,791244,1942730
199309,374340,3500466
199309,228573,4120280
199305,357790,3584693
199303,231620,7602889
199304,663082,2838355
199302,170002,3743424
199310,50934,738892
199304,325799,5780903
199305,398000,3408160
199302,402231,2638112
199311,323057,4400082
199309,174363,996090
199303,637455,4912457
199311,117250,4916930
199309,670898,732593
199301,310562,308219
199310,793624,5101242
199312,478957,5749712
199305,347170,5903226
199301,483126,4347672
199307,450973,6976242
199308,256664,1257624
199305,564852,8552895
199307,726280,5431387
199311,144768,3692592
199302,397364,2721033
199305,53153,5042937
199312,316666,3498229
199305,454045,489519
199307,2087,2326316
199304,647896,1430835
199310,206542,4826501
199312,17734,6867893
199309,500989,1773054
199309,285205,2886210
199302,401838,344482
199308,118464,1761162
199309,175954,2559766
199308,639425,2836566
199301,471514,1746936
199301,26129,1023466
199302,324522,3637391
199302,635049,4435917
199305,78536,1038967
199306,89666,7703785
199301,223931,8998216
199305,213996,4349024
199305,379857,4026690
199304,574802,3901825
199301,544463,6864881
199308,236435,266055
199301,310021,2755889
199305,625606,1061378
199302,730119,3716124
199301,446066,1190159
199308,357976,9061291
199310,134746,8636589
199306,784083,1155379
199306,124477,6262631
199301,189182,3699133
199302,102681,6930026
199305,260800,3137727
199311,44395,2231423
199311,585442,2222396
199304,640416,2685632
199309,505972,2494194
199302,742480,3617341
199305,497844,3930443
199301,516117,329729
199305,503505,739155
199305,4440,2608213
199305,787643,2204797
199305,40242,5792976
199312,367600,4575866
199309,795072,4002947
199303,229746,7061526
199301,233167,4908869
199304,645976,2796422
199310,765769,6175701
199309,264895,2706125
199306,355475,909093
199303,633470,136133
199309,492553,3148244
199312,214476,2562617
199301,536024,5194000
199301,685075,3012633
199303,686987,9573657
199301,650881,7107578
199303,276590,2735248
199311,480372,6626515
199310,667682,5011636
199302,394155,4162134
199304,632047,2564027
199301,73310,5533632
199303,399791,1123123
199307,88898,3660566
199302,579470,4058009
199302,312554,4558631
199305,100395,2624728
199306,444224,1717254
199304,296418,3292723
199311,685680,3591141
199305,640009,3129703
199311,340277,2710921
199305,460174,5001601
199302,508032,3706595
199302,294684,164509
199303,445058,2978999
199303,52838,3126789
199305,109872,3167187
199305,411721,2262922
199301,362494,2113699
199308,746570,4547327
199308,391666,3828161
199302,358229,1401771
199309,398108,3582087
199309,314501,7201608
199302,517750,6063313
199302,216450,5005269
199308,607148,4810246
199301,183949,7887807
199305,583957,5455405
199307,281616,2035342
199310,4452,2551482
199305,454350,3579081
199310,173533,3584168
199305,127062,4859385
199301,240729,5563473
199310,646477,5799094
199304,214260,3303165
199311,293918,741817
199309,421846,2078956
199302,533579,3910433
199303,398709,2834457
199302,107860,7790844
199306,491805,3137177
199306,159543,4868516
199308,663461,1410185
199304,319706,4904410
199302,695950,7818706
199302,302075,4585044
199308,418400,2557657
199302,104525,3179872
199302,606623,149899
199306,533178,4154244
199310,702660,977626
199309,179006,2736370
199305,309632,1751608
199308,344421,5117211
199301,575806,7192163
199301,305796,3495453
199301,747220,2950018
199305,136684,3338119
199309,533527,6270089
199310,576439,4752325
199310,290454,3222545
199303,25675,1098059
199302,443963,2242561
199302,495800,7743403
199310,671610,4853869
199310,415368,5533762
199312,633570,5209766
199307,129368,3735143
199310,445809,3234059
199309,315628,1913162
199306,225584,585713
199306,183979,7003783
199307,465303,5841697
199302,190278,3052610
199311,260667,6123219
199309,401542,1980509
199303,89411,4618552
199303,199007,3175326
199311,342979,7529779
199310,577477,2308358
199307,293531,1660202
199312,692109,2481811
199305,750922,4060207
199303,700326,2626054
199310,521091,4686262
199304,623388,6168590
199305,50389,1169278
199307,219292,2848930
199310,253959,7236652
199309,320225,2440611
199311,658434,1102780
199311,733071,3855307
199306,696812,1418083
199312,150975,7941802
199311,695001,1952101
199312,160135,1275203
199302,317195,3120151
199301,323176,1527729
199302,514933,3278332
199301,462794,172163
199310,387485,6071306
199311,398401,4217784
199309,751706,3409879
199308,246038,4725264
199310,643817,1035338
199310,579154,5981913
199311,631086,98653
199308,238300,4444222
199306,155631,165289
199305,669715,5882902
199306,629766,5816353
199309,427061,383359
199306,486653,5725587
199301,680469,4017819
199311,339438,2436265
199310,359769,4526156
199311,739455,295895
199308,80062,2246681
199302,406287,2362654
199310,73453,6088088
199304,786692,1552770
199306,437657,1875284
199306,7030,1377434
199311,712017,2241118
199311,758821,184219
199307,290468,6507603
199312,370185,492026
199309,605947,7154085
199301,597265,3101820
199309,426699,1126589
199309,328110,4238284
199310,397188,3241198
199303,332886,759872
199308,324237,3620962
199311,764140,596034
199303,659192,2051367
199304,30418,3171460
199312,87924,187368
199306,296387,4562354
199306,221943,361796
199307,175650,2367591
199310,712317,2500375
199309,351361,2237162
199309,138629,1961121
199304,301521,1939677
199310,143646,6954558
199312,494769,2074158
199304,780434,2968224
199312,773068,4472837
199311,744395,3134926
199309,573052,1746046
199312,798697,2786864
199302,260105,4029235
199310,630507,6480114
199310,388205,250878
199310,402250,1005896
199304,630528,7003668
199302,528546,4988079
199302,63540,3094285
199305,376918,2737002
199302,697750,1712765
199302,142011,1736413
199307,373427,5821590
199303,203696,7838432
199306,325002,1423408
199312,223794,1851766
199310,192742,6940821
199310,139169,5143137
199310,552677,6610722
199302,696054,4158079
199308,737797,3416323
199302,795347,2518273
199304,660100,3673142
199302,732698,2853858
199304,799899,6786129
199305,555041,1410577
199309,353675,1185860
199303,553814,2403845
199302,87703,2951962
199307,657314,4235904
199310,633172,643191
199307,5222,3203559
199309,323863,3143492
199303,319157,2189972
199305,206239,3928104
199305,257042,4014102
199304,287946,8232740
199304,307303,5577904
199306,114715,3596067
199312,155823,2418041
199312,501763,873546
199301,278944,4334284
199306,721564,6613245
199308,734902,5124958
199312,495116,2309956
199306,435574,5081145
199306,681446,138458
199305,191500,6862548
199308,486476,3726322
199312,250758,4972433
199312,596671,8749867
199304,420141,4117145
199304,435053,880334
199304,486244,487167
199303,28770,4036277
199310,78531,6657027
199305,446279,1940796
199305,587163,6063179
199308,794353,5444817
199306,268930,1105171
199311,753806,7917040
199311,400661,1817748
199307,612083,3378194
199307,63621,6275095
199306,281208,3496218
199310,309721,6547275
199302,412997,4159914
199310,573117,5310181
199306,424574,5433742
199306,154982,3024915
199302,1488,3714080
199305,713848,5779058
199304,760211,4278791
199309,68269,5144527
199309,184039,5337761
199311,55176,3990767
199312,266961,1145202
199306,456228,918939
199310,616374,1752281
199302,159711,8072666
199307,749646,4364500
199305,402918,1942889
199312,538771,7980997
199310,535637,3893836
199307,607359,1489192
199307,53202,4370121
199305,768340,3688363
199302,125979,6028944
199311,55284,2524413
199311,165293,672353
199305,698509,2387832
199301,318963,392426
199308,744080,5177374
199301,371766,6843781
199311,86725,2348479
199307,268241,4429409
199307,247452,1508596
199304,123828,181478
199305,431234,4225051
199312,112273,4030606
199302,586757,3613710
199308,425283,5328426
199308,82160,5653692
199302,404912,3057825
199309,136161,3081489
199307,213998,4451089
199302,586590,7557977
199309,31700,474824
199302,155643,7399275
199311,251077,2216497
199307,537587,6209068
199301,293261,6145825
199308,518967,2752512
199311,677518,3517368
199310,573041,882303
199312,623036,2563407
199312,574046,997937
199309,727378,2341296
199312,657300,1742576
199304,343750,8351653
199311,54265,5069683
199307,668043,3202879
199308,397155,4493930
199304,655974,2674896
199305,115419,4118191
199308,291016,4539556
199301,368166,1436550
199312,2639,7177829
199304,477425,5692341
199302,259174,444198
199306,211453,3838169
199304,651293,1847726
199304,671805,1895813
199304,306620,2391116
199303,579659,2555786
199301,361974,10078002
199301,711960,7536716
199305,398175,2268771
199312,147054,1294834
199311,120220,1596163
199311,526546,1401115
199310,4687,3119692
199308,639322,5743914
199305,335000,202858
199301,442448,3679051
199301,764373,3842009
199301,768031,1279236
199303,253271,2545236
199308,602191,2164456
199303,149216,4884975
199306,463680,1771865
199303,3526,3882576
199310,773761,8173722
199308,97675,4471046
199305,51345,4235142
199303,557880,1315806
199301,136134,454010
199312,608349,3658772
199307,562047,5160270
199303,430918,2690134
199307,5458,674907
199303,604516,6187610
199305,592886,3102852
199309,63588,6994522
199310,511770,2444561
199310,597925,3568395
199312,171441,2640720
199312,746453,146943
199307,132504,304227
199301,426007,3076968
199304,784973,9581768
199304,663847,6498997
199302,638112,1222293
199302,101753,2042529
199308,307577,2639876
199302,269380,793429
199301,123488,3591276
199301,67489,4097078
199309,629177,3969936
199306,612754,8083592
199309,27036,2288159
199304,82982,3112528
199304,399280,3344729
199304,296517,5042982
199304,402449,3670456
199304,134539,311558
199304,393956,3013411
199307,598591,8113315
199306,34961,4692501
199302,680641,2674034
199302,156284,2919129
199306,64643,1091587
199307,512867,186104
199301,797628,3382156
199311,570159,3576768
199309,779254,1698522
199310,322011,3037020
199305,387100,1381772
199302,631978,1134504
199308,490556,5850522
199304,365261,5328872
199302,409690,4546262
199309,603428,521904
199309,70,2208849
199302,691640,5381049
199308,188971,7593049
199308,552790,7686193
199308,302776,352194
199304,749222,4562300
199301,711038,1953238
199311,344852,2441233
199306,353203,2924410
199311,369198,5777073
199311,134565,6361450
199311,25564,4479106
199307,266665,1582700
199310,339789,896097
199302,170546,6081423
199306,136115,1240896
199305,4365,2955070
199301,43250,1987954
199304,191020,653279
199304,5989,183813
199303,39459,2170394
199304,720912,3749787
199308,599623,5798271
199310,252216,2976573
199310,783522,2989422
199310,638501,3526701
199309,229203,2017562
199306,721565,5694056
199310,537950,9351222
199312,795010,2057472
199307,71670,2252371
199311,114974,8576438
199309,525996,2745835
199310,360746,178866
199311,526273,2646572
199310,123728,7110231
199305,375097,1136917
199301,198247,5219531
199301,538053,1728191
199301,639983,4103575
199301,237808,169341
199311,585304,3438468
199305,792089,5092687
199304,162909,4973131
199305,24010,4161014
199306,670344,5667304
199311,519513,7208832
199311,193315,4879794
199304,215447,2403326
199310,601368,5654865
199309,509083,3783987
199304,467428,3145231
199302,214584,741792
199303,634245,2801802
199302,113601,6891112
199309,579120,4230424
199302,57940,4463954
199310,795710,5779981
199303,100554,6925520
199305,563321,3798519
199304,498258,621833
199306,635359,376647
199306,24485,683597
199312,227432,2637274
199310,298173,4174014
199306,711135,3176989
199311,294246,4497073
199309,113656,4696725
199309,105604,5205446
199312,89565,5126938
199312,502964,1363089
199310,739386,2234948
199307,168509,2628115
199304,21998,5832929
199302,94471,2585089
199305,782381,6309965
199307,576788,2375704
199309,418351,615625
199301,644349,5121507
199310,244982,2861550
199310,394631,1841236
199306,593646,7424698
199308,553729,6398110
199304,159956,5279773
199310,347777,894132
199306,100568,3261036
199305,124585,5520859
199305,127562,5550743
199302,518110,2321609
199308,482565,4853085
199301,448313,3460979
199310,288434,3802128
199310,378055,3365128
199311,639897,3563508
199304,604139,3717608
199312,120992,8877285
199308,550342,1773815
199305,37698,2244166
199303,679742,3674129
199309,605963,8058826
199303,128173,582567
199311,108252,2933862
199306,500270,5784718
199306,667756,337849
199305,136787,7253173
199305,713683,7899602
199307,148561,3747055
199308,361150,4076697
199305,138312,1323303
199311,513258,1258517
199304,344846,3743843
199301,159981,2200176
199302,109778,6371612
199302,575421,6599124
199302,749316,135162
199306,239909,4529780
199307,756909,8008954
199312,642122,1668493
199307,601313,3415769
199305,117887,5468910
199305,2558,1860740
199305,582345,6574235
199307,799489,5392787
199302,664516,586270
199302,551913,7780964
199310,410797,5355566
199306,322245,4548088
199306,237319,4874444
199311,387554,7165322
199310,404182,2844653
199309,125747,1911013
199311,643445,5656382
199310,706327,791974
199305,53716,7854315
199309,651850,6117178
199311,183562,7493880
199311,325726,867096
199303,148805,550578
199306,65325,510966
199309,269866,9087457
199311,246777,682608
199309,516967,1964100
199312,545866,8243854
199302,785862,6942066
199305,109785,3375981
199305,346764,4302342
199306,223859,4542676
199309,458741,5048168
199311,663869,7983807
199304,30032,2922647
199312,95941,7891093
199304,428455,3287029
199304,285494,1757622
199304,690093,4670154
199304,656316,629778
199312,218736,2108113
199301,362915,7440859
199312,322658,3494050
199307,562342,1100986
199312,666948,4316207
199304,135733,5318571
199308,363171,5131637
199310,92782,7652851
199308,590847,7406348
199307,732303,4318263
199302,84562,3000326
199302,636504,3670317
199307,430435,2568336
199311,463789,2920098
199306,570659,1864541
199311,437889,3938710
199312,126417,6144596
199309,171199,3646715
199305,59766,507373
199308,243846,173613
199306,673237,1185996
199306,683340,3890531
199312,404406,3502645
199309,741842,9324859
199305,422557,5509769
199301,353818,6970583
199309,164662,5640998
199309,301290,3381862
199301,780244,3801806
199302,434571,147543
199309,682522,2043097
199307,600969,7255328
199307,721578,465466
199303,517569,3109618
199301,136331,3113410
199311,338955,7501202
199309,591767,7031613
199310,261236,464521
199301,171169,3849456
199311,542228,123209
199303,776902,3684655
199303,581400,6746204
199303,374740,3054190
199309,464968,7766552
199304,95327,3628446
199306,314126,1658860
199303,132408,5868189
199303,326901,6545186
199307,425137,824197
199311,645732,4439194
199308,481751,857701
199308,355330,4208602
199303,463778,689733
199312,282822,6789695
199312,789124,118882
199307,19151,4509612
199311,592107,2730305
199311,216269,5403554
199304,392336,3779334
199305,517357,2857232
199306,717860,6557382
199308,677632,796752
199304,267440,6006911
199303,727323,132328
199306,232013,2474955
199312,3122,5023088
199307,509284,5196318
199301,457481,3524227
199304,151979,7683159
199312,483795,4226357
199307,799506,6852145
199308,650691,3861184
199302,238366,4003050
199308,4418,392755
199312,421693,6329506
199308,319320,1312523
199305,504836,3571171
199304,457850,357950
199309,346474,2507238
199312,454584,1044682
199312,21725,4841356
199304,672827,2645691
199311,246934,1658971
199311,446024,3553110
199304,716848,5482541
199311,434230,3765055
199311,681516,593002
199306,352139,4319001
199306,449799,8137026
199306,472466,3209159
199303,182021,3712765
199303,291876,5547544
199304,581559,7146148
199310,487976,8083618
199310,611110,1100724
199312,545277,4232522
199312,453987,6401286
199306,386865,6437201
199311,260120,2887134
199307,485019,4771964
199310,542364,1949187
199309,285335,3105392
199309,121237,976386
199304,76976,2462695
199305,120413,141907
199303,630380,4540362
199303,249853,6295517
199303,742770,6460605
199310,167038,2923909
199304,56047,2780426
199305,440830,3435371
199310,656539,2961090
199309,404217,1631331
199301,433372,1421526
199301,12771,4409793
199301,556843,6888747
199301,228566,3403090
199301,628764,1806142
199304,480482,2695313
199309,652735,1488551
199307,696916,2811933
199301,691484,5404573
199301,409132,1817778
199308,328772,6812275
199310,351621,496765
199307,311545,5133435
199301,27837,2271336
199311,309325,6472737
199301,736515,5990264
199305,177713,1240962
199308,773680,3231976
199308,310219,834626
199309,259199,1261258
199307,454169,4953047
199301,641974,7991385
199309,576151,1336344
199311,355921,7168275
199301,239163,1309354
199307,170482,1977859
199304,203163,2171747
199302,700058,1539419
199302,262994,5369953
199302,127681,1491677
199302,330188,835664
199305,736543,1720086
199307,327946,5471733
199305,265468,3058982
199303,594702,1742779
199306,714993,590340
199302,378514,3783780
199302,340946,8762361
199312,361706,2598504
199312,784167,1839161
199306,679455,3061052
199310,676613,4050249
199306,281961,8949227
199310,604244,5346065
199301,461383,130402
199301,439341,376414
199308,284597,6136530
199312,458301,1465801
199309,52,3452133
199303,79697,3153853
199303,61828,3157242
199312,532792,1806522
199307,512751,3284065
199301,42181,326845
199305,421300,3949619
199312,584666,4289068
199308,475650,4184371
199307,94957,3786783
199308,251145,4340674
199312,5232,334345
199312,583578,2631895
199306,621934,8281025
199311,593768,8210273
199305,49134,3002436
199307,639370,5833109
199311,397971,6349638
199307,622052,1157135
199302,147002,1028020
199307,785593,5921959
199301,568392,6440231
199301,653601,5941566
199301,502183,1393748
199305,367135,1904158
199305,98393,2479456
199305,72384,1841964
199306,600418,2740912
199302,386810,8262460
199303,210402,5846697
199301,501292,5576580
199301,573530,4044052
199309,566254,2091244
199307,251924,2911412
199303,524589,7827379
199306,327936,5196532
199305,213524,281751
199301,8318,3763545
199311,349002,2059940
199306,257306,866616
199308,87522,6735478
199307,181824,5361071
199305,797848,8475948
199305,487772,174215
199304,556185,5838416
199304,13897,2868449
199312,679874,4855206
199312,21655,6555710
199305,760771,4619648
199309,377301,3138366
199308,99626,6276518
199302,265897,7950771
199307,646521,2732466
199304,538758,177876
199301,540928,4010649
199302,790595,3003667
199310,62717,4444512
199310,471566,3877675
199307,534911,5971936
199307,570005,4529965
199305,192511,5443916
199305,324667,984540
199310,45251,4737150
199308,85711,5653437
199303,456420,2670216
199303,468423,4048974
199311,15610,1963460
199303,269201,3178236
199304,23456,4233532
199304,713901,3791442
199312,388037,3118555
199312,511070,2033455
199312,748317,6489175
199302,477666,2928966
199309,255639,2841612
199306,701773,5622376
199312,768099,114371
199308,640194,2445248
199307,601088,3974002
199304,165361,978482
199304,254598,2861404
199304,108188,812206
199304,177455,151712
199306,267457,2397332
199303,20448,1609285
199301,10130,2219637
199312,485234,4420855
199312,525320,5537254
199312,428136,1445061
199304,365050,5135874
199304,551018,529150
199312,172726,8725590
199310,281066,406255
199304,503256,4195754
199312,715024,4938319
199309,232646,2143779
199307,326707,849508
199307,553262,2994801
199306,199308,417968
199306,365462,449070
199305,690282,4786204
199311,78491,7127026
199306,86804,3723073
199307,114534,901244
199307,245997,6155360
199310,614923,2521585
199304,173472,605824
199304,327425,2113256
199304,422360,4824163
199304,798266,2514275
199303,552407,6501537
199308,706504,3809405
199303,116427,3220270
199310,416348,2106357
199310,736066,5345947
199301,25778,1487391
199304,301678,166286
199307,244078,4507284
199310,392372,4494120
199310,179889,2864720
199311,211977,6479132
199306,732053,4511513
199312,240405,4528582
199304,168585,1964453
199303,473852,8323958
199303,393157,4287980
199306,738674,8138465
199304,631879,709849
199309,790362,6613910
199312,4080,4390964
199309,412199,770040
199303,93251,5487142
199308,548625,1325491
199307,423450,6729807
199301,439499,5441732
199302,250726,3779304
199304,101484,1019039
199304,389448,3164030
199312,68096,4541536
199305,106197,117912
199309,316558,4937757
199308,6545,2442941
199302,762658,5507704
199309,696276,3400697
199301,711075,1264150
199301,686690,3983744
199309,104066,2224654
199308,575088,4331235
199308,794471,7057003
199307,346725,3437117
199310,372402,3612255
199301,322858,1277090
199303,446735,6198783
199301,620890,3688721
199311,721310,2195280
199304,322874,3943571
199301,691501,5023654
199301,122760,4367762
199305,3294,355595
199312,407882,6024668
199311,656945,2951764
199311,459616,5927369
199304,248133,2307110
199312,570700,6135406
199312,541879,6776758
199310,475224,4536573
199301,196530,4669767
199304,458471,3254857
199304,642258,4822483
199303,669426,5143407
199306,725973,6398606
199305,776251,2365106
199307,598681,6905080
199311,350246,4446068
199309,131848,4421383
199311,443347,5184505
199304,662738,4666720
199304,385604,6063938
199301,249505,3103881
199304,797223,3751979
199311,51115,5067220
199311,706341,3601359
199309,81762,7442367
199310,4129,3006379
199301,3223,3714273
199308,432968,2258316
199307,276428,1946512
199307,323149,4434167
199309,40398,1038590
199309,757036,5085729
199309,290499,4045427
199306,435245,4464772
199309,478523,1912911
199305,489996,6742368
199301,224697,5244513
199307,516247,4502116
199303,475027,3887760
199308,433382,637949
199301,133008,1958121
199310,717674,3481395
199310,80323,5236739
199310,755695,6622746
199304,48906,7197012
199302,312241,4740969
199304,153714,173235
199304,293696,6392059
199303,793093,5114290
199312,241881,3359549
199312,480544,2366055
199308,59977,6519841
199308,351979,1592272
199310,629088,4128205
199301,452595,1971604
199301,294756,686290
199312,334858,187391
199305,198917,5866298
199305,796368,4735643
199305,206925,1450872
199310,122814,5940243
199310,563683,342345
199310,718073,2116617
199301,534677,5422507
199303,323291,5594889
199312,361458,4913868
199312,318814,2694216
199307,765746,887737
199307,284739,1504807
199304,385239,5266422
199304,341520,2574929
199308,576923,3919804
199305,641666,2678311
199305,474607,156576
199305,194146,4330568
199306,541925,2505830
199312,47170,2654395
199307,211677,616400
199312,587251,393439
199310,37521,1715219
199310,203674,6339037
199306,559995,2989981
199307,272721,7721623
199312,350827,2974451
199308,324220,4267640
199311,366510,6116820
199309,38140,739604
199309,206553,2406781
199311,238999,7707346
199308,599765,2769138
199302,25295,4544359
199305,521564,627873
199311,153996,5073725
199305,634151,1933683
199307,531245,5685560
199307,208151,4567011
199312,262121,2787925
199310,60970,4120689
199310,560166,2378711
199308,15686,3767151
199301,542148,117821
199305,523909,9281689
199309,56080,3416991
199301,408539,141855
199304,585234,1939238
199312,771449,745000
199302,445888,4901907
199307,342545,7701108
199304,782739,4594327
199308,208117,198869
199308,722017,4011501
199303,361791,4769055
199303,433087,399863
199307,22940,1095408
199306,568214,746234
199310,411996,555219
199302,680852,1814491
199310,464744,6629833
199310,551212,6252790
199301,102566,3726898
199306,306077,2759636
199310,752994,5215654
199302,590394,2303742
199306,775537,6100087
199307,688817,6370791
199312,237371,5710991
199310,262920,8036259
199301,75378,3483574
199301,467760,3386370
199301,651034,4490615
199301,321409,6372387
199307,173648,2530810
199305,481000,576816
199309,213124,2514991
199310,369227,1016228
199309,241945,8136442
199303,260409,2033544
199301,400361,249745
199307,33071,99402
199307,619720,5784826
199306,437656,5410373
199308,722156,699803
199305,325107,4437792
199303,500094,955123
199302,76922,930470
199305,513491,5160332
199312,477079,3380416
199301,337655,8293936
199312,149377,5257599
199304,450754,2025219
199303,486081,2957890
199303,658921,6513818
199311,301657,1950560
199312,362689,867076
199303,223584,4971965
199312,547138,1724335
199309,530016,1449742
199308,742196,121339
199305,97367,1588115
199302,302272,4120956
199304,540044,2018445
199305,791834,1143925
199301,395065,229689
199302,668497,5803221
199307,176316,6549426
199304,430168,3228531
199310,161005,1344226
199311,83476,2548234
199303,66684,6794198
199309,377501,1718975
199311,354490,5543138
199309,252516,1453815
199302,321969,9656107
199308,429315,975523
199305,343289,395684
199310,638063,1863917
199311,389524,4382293
199310,208139,1658638
199304,664060,709652
199302,265169,2556374
199301,159271,658483
199303,482687,323914
199304,328859,370016
199305,419852,2806578
199303,319767,7606194
199302,320201,3264240
199308,246305,4211842
199308,444970,8257264
199307,444433,272727
199310,768627,4196585
199308,724440,2296194
199312,366752,3881191
199302,523710,6626163
199308,543781,7510712
199303,659141,426842
199303,171440,4887996
199303,444057,1962018
199304,32480,1118684
199304,752152,476831
199312,674262,4119118
199312,535403,2092842
199306,522227,4241034
199308,445139,2103173
199301,43393,2249144
199309,508897,8031336
199309,558522,469408
199311,5933,5046023
199306,349528,3246515
199311,717289,2974331
199305,414163,106636
199305,343429,5427303
199311,378963,7922766
199305,300712,3052031
199307,553327,5355564
199306,173003,949032
199305,353365,694991
199304,742860,5780797
199304,688337,1180842
199301,436899,7556440
199311,527012,3767377
199301,788556,7163529
199308,194477,6930182
199305,793273,4903435
199308,38789,5195434
199301,113097,109898
199301,788508,316101
199307,128844,8158091
199308,83007,2425500
199310,607325,2656817
199309,721997,1199262
199309,663924,8597451
199304,250714,3262812
199312,728494,2260853
199303,11287,5049551
199306,198741,2163534
199304,98839,3962361
199310,170244,2704705
199310,26221,4315841
199309,778504,7367980
199301,254103,517974
199309,748173,2369011
199305,335668,6240469
199303,693115,1206699
199311,708032,2649920
199311,692247,1821638
199312,766074,2257279
199305,470721,3117803
199301,628880,8058426
199310,264370,1307672
199307,656505,1302169
199303,127416,5658167
199303,432800,4075498
199302,792082,3681820
199302,506906,6249378
199308,7075,2887285
199303,83590,2025210
199311,578158,1938251
199305,639435,5865939
199301,494698,4524506
199312,127496,3398906
199312,54307,3058652
199308,123907,8704497
199304,308320,789016
199307,504674,5264246
199301,746341,4486560
199301,543558,784749
199311,793927,6002043
199305,711250,2996658
199310,242524,2177767
199308,703773,4825625
199302,74705,6680166
199311,237888,2147223
199301,173335,3551808
199311,68873,1786613
199306,669014,3527915
199311,440153,4453411
199308,688168,3738924
199312,215694,4996446
199307,113254,1614476
199307,447349,6160112
199306,75605,1251835
199307,150008,4251044
199312,460135,5098832
199305,659517,6077191
199310,168173,2675962
199312,340952,9865053
199301,670148,3099400
199303,507680,8186838
199311,65408,1865077
199306,206624,1969895
199310,739791,3374090
199302,466151,3792656
199311,429728,7235860
199311,31648,7819218
199302,136430,1161412
199303,509327,4407117
199305,437683,1283562
199310,369731,1411764
199302,83007,1728540
199309,275565,3925321
199301,782341,5160922
199303,401383,1144364
199308,400533,4355003
199312,200483,1491380
199310,471286,1232114
199306,15471,6176723
199306,376992,6893841
199301,620519,1425085
199307,730278,2331283
199309,672246,2170850
199312,121231,3067963
199309,675637,1877066
199309,226526,4170156
199307,543307,2940909
199312,291257,2813532
199302,265630,2658302
199308,218513,6248497
199308,301672,2319692
199301,168275,2260723
199310,171689,7937145
199302,222349,5731155
199312,525648,7787353
199310,421629,1688603
199305,632727,328618
199305,191637,3251553
