"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19930620,402154,1331779,5659
19930303,85945,2996818,48089
19930206,369670,3616753,39615
19930206,276265,491535,23517
19930206,772925,7635935,28674
19930206,146347,1502020,53796
19930726,112577,2989981,33928
19930425,593716,7703850,50606
19930817,129807,1818432,58439
19930817,60463,1831993,33536
19930513,245283,2310375,12685
19930215,241563,2383207,53486
19930215,587286,3942629,41381
19930215,366967,4783850,52518
19930818,555629,5555810,4914
19930818,304745,8573677,36746
19930818,242003,4630451,59013
19931023,71534,3688548,1254
19931023,656154,861453,9150
19930723,7606,6892934,16954
19930406,32635,5684226,3599
19930406,535588,5250593,41625
19931005,525115,2370247,20053
19931128,460500,3258330,52510
19931028,540245,4612654,36348
19931028,696265,1248617,40186
19931102,769886,6708565,12510
19930502,563566,2742515,38336
19930502,642153,1168493,22359
19930502,654095,2364581,55141
19930502,571453,5027570,44397
19931219,671390,2001199,3839
19931207,24342,5088154,36138
19930926,171885,3835484,11942
19930521,715609,1432870,18811
19931001,112402,1371968,13224
19930715,399772,1650892,35550
19930522,147368,2774105,19133
19930522,628683,3474717,8472
19930921,639097,4410507,58833
19930921,337181,2506993,50282
19931104,282694,2464719,32610
19931104,250170,2607732,11660
19931119,56180,5061681,51931
19931119,463746,5077868,29462
19931119,740128,115640,11249
19931230,529082,1524374,19256
19931212,383790,6243434,16606
19930812,720808,8423314,32176
19931128,261450,6501092,3490
19930420,725784,1418844,38021
19930420,167435,3092000,39570
19930305,249840,8068553,19139
19930305,648903,5133383,56127
19930101,431925,4683101,6736
19930305,90842,6286641,12424
19931117,61376,5163585,54738
19931117,339355,683226,56723
19931117,330599,948415,49778
19931117,787714,3032227,8687
19930119,42850,1242445,19756
19930119,270444,3018393,59806
19930913,652740,3815368,37860
19930704,507994,4904826,23072
19930307,19831,8407485,56331
19930307,632176,752427,55687
19930728,662808,1374117,54293
19930728,604900,3183790,12467
19931019,9022,3686839,24373
19930801,257858,2696522,45797
19930409,448496,1557138,12934
19930319,248512,2146935,52586
19930219,616484,4346996,26260
19930219,736677,2160900,57791
19931223,168561,3951683,41030
19930525,224079,4170723,18688
19930525,479492,2476484,39696
19931204,344435,5419115,45069
19930325,618220,2453937,2765
19930325,18004,894340,15309
19930325,778330,1951903,51265
19930325,199303,1360231,36677
19930623,14836,519996,49213
19930317,176268,4391697,55602
19931217,694768,1396082,17880
19931217,156202,2807044,27964
19931007,491225,1191876,53723
19930526,167447,593660,16888
19931123,775343,833966,51081
19930226,712170,1853595,8379
19930102,399744,5722937,34404
19930317,335920,3225295,28597
19930430,758032,4440660,46813
19930116,777493,4042364,26205
19930710,165808,5141707,53556
19930710,578892,5352882,46685
19930929,515704,2527929,19630
19930313,315282,889927,17455
19931212,721271,5245202,24951
19931116,706623,1613294,4595
19931116,196092,1397193,54846
19931115,361518,3250611,3256
19931115,32342,4415588,48917
19930822,366579,3225297,57909
19930326,231609,3507923,53900
19931005,311333,5190419,40879
19931005,564529,618278,39087
19931005,282583,2454813,1797
19930803,177406,1615422,10498
19930402,106570,7647941,4393
19930402,719991,7412398,23858
19930927,160645,6247759,30646
19930424,424894,1800681,40281
19930424,377218,3333844,22494
19931024,678239,3817139,34173
19931024,657457,3292769,19216
19930321,145472,7286890,16301
19931219,566016,535585,53610
19930619,446995,7158101,40589
19930619,673341,4636885,52177
19930526,498222,236718,5166
19930106,414118,613061,59150
19930106,150552,1256399,45333
19930119,597123,4227646,25658
19930712,59954,189481,12124
19930712,431080,3726767,56589
19930712,670283,4175829,29195
19931103,204648,7078440,45948
19930314,12820,5210589,21404
19930722,429872,5173111,27109
19930722,46358,2024351,25278
19930614,363512,155974,424
19930614,737448,2941111,30237
19930924,59176,5619091,56220
19930504,190711,3178216,58650
19930504,474892,7786714,47454
19930723,178393,3139946,3031
19931129,295934,5484832,47809
19930213,431964,7883318,5536
19930213,62345,647133,2442
19931017,95220,4243548,39363
19931017,233857,4212055,21566
19930130,237852,3721077,15316
19930928,798221,904964,12658
19930928,296040,2538273,22566
19930928,336532,6609743,51528
19930809,180613,8383369,47152
19931224,678797,4002563,50087
19930512,77766,1184013,49047
19930209,723196,2483428,3731
19930112,681135,1436420,55038
19930922,560172,5796033,47835
19930922,367101,228945,55808
19931124,495332,1158741,56141
19930413,36905,2858628,6742
19930413,377514,7018515,12931
19931230,299502,4514980,2462
19930302,358766,177000,50937
19930302,636247,1171377,55002
19930314,242094,4975256,28406
19930314,67920,8971395,57629
19931001,607287,4633690,49421
19931001,505880,1108885,24586
19930705,365603,3468998,34506
19930705,676644,7940989,29924
19930905,396983,1008785,23362
19930909,436156,3351746,59758
19930405,585681,5771678,37266
19930331,198472,5540618,4143
19930331,506589,473881,25740
19930220,36052,191681,42237
19930220,319193,600029,6934
19930919,471633,6354255,48261
19931106,251322,2840754,17805
19931211,999,9030652,21145
19931016,12633,4497783,26361
19930109,738870,4535403,3281
19930109,584034,2435025,57905
19930726,306065,1679406,10287
19930830,468480,5479524,6724
19930725,268908,4645302,17296
19930413,617748,5386906,19677
19930413,348495,7336160,49949
19930824,195981,9252945,28888
19930824,132124,5211788,5872
19930512,472464,5573387,7364
19930326,83337,3364200,46292
19930830,668495,4636241,53861
19930830,186363,2152299,12491
19930830,444027,576774,28855
19930403,473129,3709668,54463
19930403,671415,1647019,51227
19930403,458575,3718858,26518
19930403,578149,971879,38715
19931121,674991,4281860,59888
19930317,404140,1721753,33021
19930317,380847,2267128,42912
19930102,317717,4465117,54918
19930102,161616,7141585,45031
19930425,706011,1096304,41145
19930103,240702,8049181,46230
19931030,289697,6281196,49838
19930424,718186,715265,50733
19930505,606647,4719867,16069
19930505,707783,3300352,229
19930505,256500,2595465,56784
19930505,313871,4387954,38722
19931013,437570,443219,19150
19931013,627475,2473904,12460
19930131,656466,140820,21178
19931128,139151,3232447,10701
19931022,314898,4453184,33239
19931220,575115,1632803,7368
19930423,721714,4762705,54474
19930423,238414,6296774,47853
19931112,9873,3843867,49751
19930216,409270,686323,36195
19930216,197545,2113948,47297
19930527,315844,6379216,45407
19930527,394201,4774070,49390
19930501,519193,120004,2171
19930804,456856,4571957,37509
19930804,22303,4278747,23426
19930804,441727,3304026,49613
19931112,612243,571828,39544
19931231,334634,3106970,54095
19931231,192071,1595732,38388
19931231,122875,1656840,7038
19930309,78624,5025816,37326
19930701,111849,2026454,53680
19930701,644196,1990719,25796
19930701,594419,449476,44634
19930302,252244,351691,10474
19930617,3884,2774789,42342
19930617,469153,1777453,28516
19930617,405065,2186470,36742
19930617,721555,7179472,57541
19930301,567282,4140878,20290
19930426,287487,6293037,59007
19930426,249983,6251224,8372
19931117,698723,167003,30343
19930718,275658,1940764,2865
19930718,722911,6753108,27783
19930718,325762,2627992,14354
19930325,515754,3328862,48208
19930325,777041,3763221,17833
19930907,17478,6017266,29212
19930907,524704,2395950,1395
19931010,458615,4934778,40944
19931030,623782,4632817,11072
19930803,530090,554434,33313
19930803,432677,7256302,45161
19930803,791048,4640326,11453
19930309,722290,4546980,34010
19931102,752549,4280836,45708
19931102,378802,6266792,48231
19931102,115055,3919593,11522
19930625,618362,4436343,17369
19930116,364060,1199361,36839
19930116,69906,1637660,9389
19930331,609706,959707,39174
19930113,168716,3981688,5893
19931007,351743,3908921,20152
19930621,11619,2121425,1912
19930527,626150,5272988,34114
19931203,566103,3855625,14858
19930329,663551,440725,17190
19930323,670405,3676364,4401
19930621,183946,6166957,8402
19930319,734902,1503011,3140
19930405,642717,8215416,39004
19930724,656030,2995468,5709
19930724,286686,1784738,9129
19930724,201387,5934232,12159
19930511,558329,672840,55591
19930129,349138,3839146,38187
19930129,135294,394799,29721
19931201,420863,3979747,41288
19930331,500050,2263864,6843
19931103,149917,6553744,56146
19930705,454736,5799135,45641
19930705,346878,1333927,37409
19930705,368838,1664653,48302
19931204,56742,494333,16213
19930325,641745,6512387,51348
19930325,199035,2970024,13119
19931001,797736,359405,11592
19931001,331598,474207,16740
19930122,72198,3555037,32240
19930902,269779,2035556,27808
19930215,30966,7436083,47555
19930215,312906,5453485,3071
19930208,361434,1318960,51587
19930220,590759,3588476,59476
19930725,342098,5197624,25839
19930725,191045,4898604,44365
19930102,52231,1971261,8154
19930102,242793,170106,58793
19930608,255845,1782821,9189
19930608,566925,966071,52544
19930314,172262,2200194,9721
19930314,134,1216136,56115
19931002,715104,1302597,40206
19931002,757620,3288076,38055
19930204,393310,550093,59998
19930204,547985,1195380,29822
19930407,608467,272335,3749
19930512,573461,2406001,38023
19930512,495957,8803808,22930
19930512,500346,3998570,57593
19930102,106789,177782,34815
19931105,78174,3500292,43215
19930910,199901,2941323,59611
19930910,394245,1039242,46295
19930505,614930,3042240,12416
19930203,512160,5169137,9226
19930203,671012,2043615,13969
19930910,123187,5811284,55226
19930915,657250,709845,18861
19931006,707306,1273871,29158
19931006,479824,5074089,29007
19931016,511358,268388,865
19930827,465334,514526,40673
19930827,593242,3794695,23196
19930827,641107,4416566,16999
19930925,498349,5941681,56262
19930523,109189,5753660,2180
19930523,723658,7325136,29942
19930523,118565,3840133,7293
19930523,708856,4061577,37316
19930908,336156,233659,52227
19930502,4979,3472156,43346
19931120,724619,5154266,11544
19931120,268691,4668679,23691
19930303,729407,1706407,10085
19930511,489693,7329710,10496
19930511,666307,1372585,57875
19930123,575724,890851,53868
19930425,580564,2392805,39003
19930425,642143,3473437,44687
19930410,488586,3429391,18727
19930318,387195,2638726,43462
19931111,327627,3891642,1466
19931111,569505,6567156,35863
19931111,454094,4778151,47996
19931213,682490,2713743,19743
19930822,126823,2930114,27115
19931018,692245,3960309,40730
19931018,773120,5729218,32685
19931018,225390,5285196,24292
19930309,32294,5233805,46885
19930625,51985,5125249,59109
19930625,96670,6105012,12862
19930107,17727,7414397,4122
19931228,713939,3480067,46128
19931002,779649,7872089,16404
19931227,250735,4295214,55865
19931227,354397,4693762,39501
19930827,359515,7252147,59646
19931008,594780,1818517,54917
19930616,518650,4855713,5601
19930616,440756,822914,48518
19930616,584415,3859429,32106
19930616,657443,135839,13005
19930130,618253,1159507,35264
19931204,691123,764265,28793
19931209,531041,831887,33037
19931209,774607,3460671,46229
19931209,40431,2308116,52313
19931209,317098,3496890,39814
19930902,662938,372576,29547
19931217,651374,3542633,56510
19930401,747367,6580877,42527
19930515,770790,9024686,53852
19930822,70982,1160070,37842
19930822,145962,4919502,2685
19931009,384150,1814185,49067
19930722,707321,2104011,50271
19930722,212478,2292868,23974
19930817,710173,2087058,42154
19930817,786327,3701406,14545
19930806,239244,4986131,15506
19931213,307695,7927678,14751
19930829,141925,9541528,24241
19930829,518601,160338,16630
19930916,50704,2432409,42529
19930407,416460,4005440,13342
19931102,175046,5328303,49725
19931228,408075,2530370,31762
19931228,250119,1152489,53639
19931017,629235,1728837,37735
19931017,450876,2835271,11311
19931017,263059,1487068,8082
19931128,697802,8642495,38653
19931128,910,2283557,23829
19931128,23167,1602535,21554
19930917,460997,3038769,23158
19930917,613306,2365383,32927
19930927,2909,7354502,13177
19930927,81919,2765824,51506
19930911,640524,2899690,51149
19930711,247801,7963989,18499
19930711,97397,3246139,11297
19931129,587334,6617619,42960
19931129,110483,3992072,41256
19931129,84947,9466506,19571
19931129,56808,1556553,52665
19930626,749755,2275751,11244
19930509,225508,2412563,58865
19930611,301307,1942810,37703
19930715,681907,4257512,47844
19930715,640556,4106450,6211
19930715,183247,3028956,3049
19930106,798778,2574887,55490
19930106,248449,3697599,34592
19930710,325149,5114510,38815
19930710,249535,2792382,19733
19930110,668473,1695133,48615
19930116,242005,2112734,26062
19930116,169796,3656948,14143
19930606,356651,4472309,17682
19930606,640979,752616,40511
19930627,633058,882998,21644
19931216,3863,8046280,55011
19931216,121242,1000486,15692
19930112,477239,2889714,2197
19930824,699658,2625670,13924
19930824,779032,979902,8854
19930306,321430,3378905,9379
19930306,512414,6087832,27438
19930306,132307,2728154,35100
19930307,578184,3428026,59282
19930114,395061,1030040,22181
19931031,553853,3586747,45699
19931129,661711,7617384,22840
19930620,55502,4040190,27334
19930620,292933,3431989,28956
19930702,73005,2845980,3914
19931011,393579,7539900,46071
19930317,504742,7189499,50360
19931005,613398,1653624,14245
19930507,530156,5401636,55141
19930507,101617,2724120,22276
19930726,457815,687842,10873
19930726,95326,6474468,42338
19930323,764685,7467506,20871
19930922,448480,3219748,9440
19930130,507627,3684388,49362
19930130,481939,3764983,1241
19930130,233042,4539739,55078
19930130,27375,4770581,16563
19930309,174887,1712721,8947
19930920,391476,3840277,42744
19930920,335528,1061623,15062
19930530,422953,6732712,43268
19930409,235211,4891981,9642
19930228,692514,3507085,45467
19930228,668467,1847398,54385
19930119,61347,5385127,49765
19930830,491470,3544016,27193
19930830,125277,4512365,7443
19931002,754004,3142170,21345
19931008,499462,5063889,36854
19931008,49560,5124956,23026
19931008,660796,5217577,38827
19931008,701972,3446499,41092
19930410,648783,8398987,43279
19930601,242418,5732725,50069
19930705,780109,1980990,44376
19930705,77973,1513952,26516
19930705,226056,680553,1466
19930113,647882,4082395,55708
19930813,255398,4069613,4141
19931231,32945,4647901,18030
19931231,101908,2058872,23718
19930417,151994,3373837,47381
19930214,52804,7327612,3722
19930214,722706,1540244,16812
19930530,430916,5195301,48318
19930922,654724,5699152,21920
19930922,737609,815052,4276
19930519,491628,4285461,8803
19931207,414720,7135465,12331
19930520,29008,1090668,34802
19930204,183256,1574958,25974
19930601,411042,3549046,53749
19930320,742415,4328418,34184
19930216,691003,192830,55422
19930527,618046,1309125,52109
19930527,292069,3046274,19726
19930527,789267,5773471,23231
19930223,546893,3456848,46066
19930223,421675,4694151,36053
19930208,740828,6105336,8175
19930208,679654,4962937,52850
19930208,542679,1363546,53296
19931213,614933,4390610,13362
19930310,129680,8462916,23612
19930711,657489,2268033,50876
19930711,352487,746642,38383
19930329,150321,3059414,45172
19931113,201270,1159547,46449
19930628,390564,5999398,51118
19930628,274768,1521420,48274
19930628,493400,4138338,39458
19930918,532341,2960877,4476
19930918,134695,684957,15024
19930918,602923,4294493,26661
19930403,649303,121470,4393
19930420,571160,487531,58945
19930420,766647,2035768,23979
19930604,183430,5993182,59648
19930604,83882,4433330,50078
19930915,124099,222371,17605
19930915,174910,3144097,2565
19930915,742964,1180074,41837
19930201,346099,3554328,34648
19930425,22389,4024625,58746
19930426,518495,1348501,18008
19931206,372361,1390349,26887
19931206,19485,3578615,53444
19931206,272464,5261716,17287
19930818,653865,5882096,43525
19930724,524711,4467666,25653
19930724,416971,2803605,46489
19930402,542878,4706082,10901
19930402,306650,5463598,56940
19930507,616951,2536635,56148
19931201,344073,1437656,882
19931201,427792,5224661,54917
19931201,292641,4120014,852
19930415,438384,2851008,53242
19930312,489321,5837386,13844
19930312,514776,6948110,33940
19930524,651584,3344427,45705
19930108,704019,1102772,57053
19930119,118145,2072715,37790
19930902,572369,5085047,43025
19930902,598430,1361813,53482
19931019,10090,1980178,30773
19931019,768784,1258017,57830
19930519,426793,2835900,34859
19931219,597237,130752,13432
19931219,156715,171855,16055
19931029,751541,2780522,14846
19930805,443458,6798336,9726
19930805,389265,6703537,13080
19931112,82602,922237,50336
19930210,347490,2410768,3212
19930210,466520,2018667,57165
19930516,733524,2719377,35906
19930920,454145,2132292,20599
19930920,4609,4045852,57886
19930104,712295,5306168,36984
19931101,526952,4701937,42145
19931101,358010,3767904,21961
19930620,421368,5252771,4281
19931201,380344,3039520,2587
19931201,430631,3555785,38556
19930220,338990,994200,1484
19930430,671901,1998352,57518
19930606,178409,294505,23297
19930606,105929,8070551,38332
19930714,584086,5674791,8692
19930714,719942,7802516,31546
19930714,620993,9190835,41553
19930611,175210,3562602,29408
19930324,349336,940632,10243
19930103,130796,4521305,23691
19930103,326697,6484484,55442
19930103,379685,4669316,2757
19931221,519226,3416828,5127
19930104,165772,6843855,35047
19930107,37492,280180,46294
19930113,254161,4002273,39422
19930113,468056,4616327,12403
19930806,718517,4319305,48125
19930924,745483,2372154,23950
19930924,528683,3984744,39421
19930707,463218,2199375,27276
19930707,501170,1739157,26351
19930718,418979,5021975,58105
19931221,660750,7790618,8148
19930716,347250,5284955,53590
19931204,526455,6466441,12196
19930706,261715,6307745,52140
19930706,517350,5359933,9253
19930508,446048,1279303,29219
19930209,190176,3350285,48476
19930403,480749,4068301,52388
19930403,737620,8040969,29513
19930217,165691,1874388,51414
19930217,192616,7200082,13956
19930623,5102,4591368,27638
19930623,133906,2496651,36393
19930623,367875,4522978,4561
19930928,35971,2643060,36706
19930220,231762,8048700,21307
19930220,660758,3743372,6377
19930612,373768,8204996,23288
19930612,793707,3030527,50519
19930612,623402,262423,3896
19930612,470121,4445141,38771
19931106,547490,6561921,2688
19931114,193061,4589696,1962
19931211,198530,4675509,1177
19930406,261716,657658,32126
19930425,397541,160575,12194
19930425,450113,1368196,21063
19930922,406579,3170163,41385
19930502,457184,5309817,52530
19930502,56191,337273,49444
19930303,496699,6211239,17271
19930519,191306,4703311,7850
19930109,466218,3597569,17064
19930720,537714,1387338,25131
19930108,665159,2093111,57390
19930108,367038,3429982,8082
19930621,505130,444963,43775
19930306,733759,6676089,55355
19930211,60081,2164405,20880
19930617,208275,5738811,34099
19930117,278560,1507779,4357
19930121,785656,7264297,27505
19930507,87607,7261808,23505
19930507,468411,4683029,54023
19930507,634879,7821278,18573
19930424,539431,4849412,33009
19930609,583806,6173911,10968
19930609,15455,4884283,10867
19930602,318564,6736915,12611
19930216,139178,1669957,47143
19930323,237175,653950,17777
19930323,596641,1204170,25727
19930927,429840,4509501,51399
19930927,319637,1285537,41320
19930927,168187,369022,54303
19930115,461980,4948114,20580
19930115,370685,4129335,12598
19930902,278684,7077986,52129
19930902,395191,4366581,15136
19930428,373933,6034808,41838
19930428,12820,1512751,12335
19930428,251187,5183226,5413
19931111,700633,6403712,49787
19930902,59364,3337513,36137
19930316,115883,2977443,24948
19931206,274898,6721766,58857
19931222,394662,3304258,10088
19930820,792655,173014,16004
19930826,278400,2701644,27612
19930514,647050,879371,16295
19930514,75565,452924,45467
19930228,596518,5221260,22484
19931105,429838,4458416,34299
19931105,285677,7658211,39239
19931105,569706,2636884,17242
19931105,645573,4359728,43435
19930411,13647,5562120,56654
19930411,407280,2703391,21293
19930312,374592,2101557,3666
19931012,221502,3804988,16498
19931012,724599,944911,45765
19930503,627216,5377518,6264
19930613,463222,3484488,17820
19930613,556249,4221081,37159
19931210,754057,3017530,5551
19930402,529986,4741537,53174
19931226,687778,2768680,14615
19931226,72,762102,5319
19931202,561384,4766797,56240
19931106,697257,4136417,566
19931106,343537,6040747,31089
19931106,213136,1424704,28166
19930122,654780,4420143,11088
19930122,75815,8509929,43715
19930730,752200,1487577,16463
19930512,572142,1766544,14744
19930512,774347,4549613,53834
19930623,49605,1357165,4616
19930627,628643,1400304,9649
19930627,791244,1942730,34276
19930627,366041,5098980,27961
19930627,36255,117933,4104
19930314,406490,1935507,37469
19930314,673269,2828557,30071
19930409,574959,8680813,5892
19930409,126198,5211376,23500
19931111,342152,2127957,34009
19931020,623175,4892213,20802
19930430,280790,5152969,24184
19930626,340276,1934902,14961
19930205,403483,4303571,25299
19931218,494395,2475857,4791
19931218,328440,6541855,38751
19930302,212648,5752482,46300
19931105,731939,1365833,15369
19930606,36256,5319819,35704
19930606,548914,1332802,12681
19930703,511156,4918285,30563
19930703,583040,2668295,59612
19931219,127369,2302597,7587
19931219,676309,5360861,8593
19931219,505203,2841639,50896
19930418,160214,1135321,25011
19931211,470865,5520370,53430
19930902,374340,3500466,18017
19930902,328902,5109134,47022
19930129,204284,582252,45969
19930907,568791,4556436,3472
19930905,304213,3012570,32406
19930219,418277,1419957,26246
19931020,583151,1588325,7911
19930611,136822,5282766,32838
19930909,682102,849910,8832
19930303,713967,3882622,42592
19931006,134504,6483239,16855
19930421,744841,8587978,39011
19930421,636933,3298503,10594
19930831,30817,4282134,46984
19930602,117679,1645769,45394
19930605,771975,1418529,28941
19930911,228573,4120280,19402
19930308,322277,2394536,507
19930308,726210,5088116,58018
19930811,465105,3495951,50379
19930421,577466,3208811,55175
19930421,235328,2751489,28415
19930530,357790,3584693,46189
19930530,573954,590127,16317
19930329,231620,7602889,2333
19930428,1621,6180314,22414
19930820,197450,1685173,37778
19931227,126109,786624,53727
19931112,491659,2561777,37665
19930521,209055,3054078,45584
19930521,524960,3733672,42763
19930205,135337,3061668,31539
19930408,663082,2838355,3317
19930408,405510,2334143,53328
19930307,569341,3830429,30768
19930201,671896,7609661,50870
19930201,552055,3221457,25492
19930201,785769,2937892,28849
19930201,617468,5159341,25690
19930201,170002,3743424,59537
