"lo_discount","lo_extendedprice","lo_orderdate"
6,6278910,19930121
5,3385856,19950821
5,4425652,19930313
5,4743360,19921128
6,4378428,19921028
6,4337830,19940906
5,4592278,19961017
6,3119480,19940822
6,3988032,19931120
5,5192010,19931118
4,3164560,19980605
4,3414656,19961201
5,4267095,19980201
6,5346738,19930719
4,5237312,19950919
6,4952610,19941108
5,5424246,19961218
4,4615947,19931206
6,4080960,19950712
4,5835968,19951130
4,4118961,19930203
4,5707944,19930629
4,3613194,19961015
5,5440776,19950407
5,4523532,19930530
4,5236192,19971011
6,5744244,19940102
6,3609728,19940312
6,6374272,19930522
4,3666630,19970712
4,3950757,19960304
5,5036633,19971015
5,3532545,19930811
5,3279224,19930803
5,4529312,19951113
5,4368954,19970830
4,6047488,19941207
4,5414925,19941207
5,3433416,19941207
4,3943008,19960526
5,6424902,19960510
5,5479932,19940407
5,5043951,19960125
5,5007343,19980323
6,4192170,19980323
5,4085095,19921009
5,4164224,19920710
4,4343559,19971119
6,4648888,19951130
5,6383475,19920701
5,4336979,19930510
6,6874460,19950112
6,6302660,19941008
4,4931326,19980502
4,4898421,19961003
6,4064823,19921231
5,3315520,19980603
4,5104330,19930630
5,2726087,19931108
5,3687660,19971111
6,5282340,19960407
6,4189920,19960709
6,5989792,19950719
4,3935048,19980701
4,5109412,19951210
5,4198628,19980111
6,4477888,19970327
4,4105296,19941119
5,4924815,19971203
5,3034434,19920311
4,3943789,19921211
5,3848012,19960103
5,2824745,19920512
5,3172680,19920126
5,5312017,19920126
6,3812926,19950111
6,4209632,19960320
4,6194090,19940318
4,6386800,19971224
5,4168440,19940527
4,3552600,19950524
5,3658372,19980629
4,2841748,19980427
6,4460190,19941021
6,5566816,19951012
5,3835161,19940107
5,3608741,19940107
4,5752740,19930202
4,3571944,19980508
5,4666788,19951008
5,4332312,19950204
6,4700462,19931225
4,6053850,19950505
6,3455496,19950606
5,3815040,19961114
5,4122393,19941122
4,5643925,19921121
5,5032368,19930730
5,3033090,19930730
5,4213416,19930513
5,3994344,19950906
4,4653402,19961010
6,3430560,19931026
5,3773041,19970220
6,5493635,19921115
5,4744964,19940910
4,5868064,19971128
6,3549780,19970715
4,3504720,19960513
5,6306762,19920722
6,4186464,19951007
5,4777530,19940912
6,5178914,19940808
5,5955740,19971119
5,4672860,19970721
4,4024260,19950423
6,4434348,19930423
6,5284992,19980202
6,5170920,19950317
5,5796349,19940115
5,5240953,19940120
5,6279273,19930207
5,3842300,19930207
6,4075650,19931126
6,5553100,19930323
4,4978314,19971030
5,5255108,19921206
6,3843000,19961018
4,5690172,19961018
5,4144805,19970427
5,3666412,19951125
6,3597075,19930205
4,5057760,19920616
5,4915050,19930319
6,4743472,19960606
4,5570204,19970809
4,3706230,19940308
5,3064662,19951030
6,5143390,19980123
4,3579035,19920927
5,4514716,19920903
5,5507320,19920714
4,6124074,19940113
4,5404991,19970506
5,5853606,19970922
6,4180050,19940706
6,3951745,19940813
5,6211625,19960403
4,6222475,19960811
5,2908903,19920906
5,3951900,19980328
4,5431720,19950219
6,3451034,19960709
4,4708592,19980527
4,5823026,19950331
6,4787981,19930602
4,2462278,19940218
5,6639724,19941003
5,3338104,19960527
4,4992696,19921001
4,3873600,19950213
4,3097374,19960419
5,5384478,19920901
5,3305406,19951219
5,5791240,19930610
4,5651868,19970920
5,3281850,19940210
4,5197203,19970609
6,3137886,19931013
4,4311328,19940623
6,4399410,19960407
6,3546927,19940513
6,5654670,19940513
5,4201015,19940602
4,3808170,19960915
5,3416140,19971018
5,4089150,19971229
6,3878420,19951118
6,5689775,19961201
5,5754078,19980502
5,4113200,19980502
5,4240931,19960827
6,5672820,19960827
5,4237812,19960827
6,6201125,19960131
6,2626104,19980413
4,3475255,19941208
5,5076036,19930918
5,3256624,19931112
5,5377576,19941018
4,6849045,19940411
6,4862704,19920901
5,4046361,19980320
5,6249950,19980206
4,3464940,19940618
4,5116881,19941108
4,3082816,19971024
4,5738418,19940812
5,4019344,19960411
5,4778480,19920707
4,4793984,19950209
6,5067414,19940412
5,3885595,19961001
4,6781335,19940419
6,3348180,19960703
6,5060010,19960812
6,6136422,19970903
5,4427082,19920924
4,3992196,19961229
5,4276064,19960123
6,3007340,19960111
4,4985930,19950615
5,3494772,19940316
6,4218258,19950413
5,4613328,19930811
6,5460497,19970509
4,3708153,19951116
5,3235180,19971227
6,4516953,19930518
5,6679101,19940503
6,2937030,19980313
6,3161970,19980313
5,5047914,19930414
5,5666025,19930430
5,5218080,19960502
5,3937788,19930720
4,3821598,19960521
4,5907068,19960521
6,2722460,19930505
5,3978208,19930903
5,5270292,19930903
4,5227636,19970418
5,3715944,19920711
6,6694870,19940703
4,3898888,19980408
6,3959200,19920628
5,4369950,19920313
6,4480785,19930305
5,3825540,19960521
5,4072992,19950323
4,4732181,19980425
5,4531540,19920717
6,3773857,19960521
4,3481827,19950113
4,4641980,19920622
6,6002976,19930815
4,4009354,19951211
4,3626799,19980203
6,4515735,19980226
6,5904313,19970530
6,5903200,19980721
5,5282104,19921022
6,3831268,19980121
5,3629772,19930909
5,3711720,19930909
5,5004417,19930909
6,3910025,19961020
6,6343652,19930717
6,4789044,19930717
5,3965250,19960205
5,5105824,19960205
5,4586016,19950523
4,3197768,19930312
6,4927756,19940121
5,4117428,19940121
4,3456480,19940121
6,3765996,19960318
5,6239555,19971223
5,5384645,19941223
4,7087325,19940721
4,4190410,19930308
4,3594535,19940117
4,3532194,19940919
6,3043824,19940327
5,5708430,19941208
6,3944254,19930310
4,4941524,19940128
5,4768920,19950723
6,5311572,19950216
5,5416011,19961108
5,4696352,19951031
6,4551932,19970218
5,3465761,19930507
5,3332421,19970726
4,5021959,19920219
6,5645277,19920219
4,5591390,19960505
6,3363388,19920510
5,3312000,19980710
5,5362065,19951218
5,5914335,19920803
4,4705740,19920724
4,4356416,19940613
6,4205864,19920829
6,5136615,19940224
6,6547168,19930513
6,3504180,19930513
4,3552192,19930513
5,5386836,19920621
6,6510320,19970628
5,6214016,19950707
6,4820830,19970807
4,4332212,19980312
4,3459240,19980604
5,5193330,19920720
5,3745105,19941112
5,5243520,19921028
4,5364449,19921028
5,5486318,19971006
4,4950374,19950828
4,4323020,19970331
5,5179581,19950528
5,4800006,19930417
5,3833952,19960913
5,4420986,19951110
5,2902716,19940611
4,5257924,19920114
6,4549020,19960719
5,4644814,19940219
6,3308404,19920712
5,5601670,19951231
6,4015596,19931228
5,4032450,19970928
6,4261318,19970525
5,5285070,19951017
4,6821185,19950220
4,3985260,19950220
6,3675510,19951207
5,4729585,19961118
4,4579320,19960729
4,3078297,19950916
6,5681670,19950916
4,6771975,19970507
6,5262213,19921003
4,5403904,19931009
5,4993650,19980315
5,4462656,19960518
4,5280494,19960518
5,3764718,19960216
6,3578406,19940430
6,3372746,19960904
4,4885650,19960904
4,6234784,19950730
4,5272544,19920415
6,4707567,19950201
6,5030538,19960712
6,5968142,19940408
5,3716000,19970628
5,3893714,19970628
5,6322503,19960426
6,2981200,19930924
6,3811696,19920518
4,6158810,19930916
6,4832817,19920317
4,3273732,19950916
6,3043305,19961102
5,6041820,19941225
6,5546100,19970306
6,6184438,19980205
5,4094748,19930110
5,5145984,19961002
4,3015628,19950405
5,4515498,19950405
4,4252705,19921009
5,5212890,19920605
5,4159485,19960117
4,6278370,19960901
4,6912465,19940104
6,6041056,19950307
5,5086020,19920826
6,4092039,19941102
5,5017532,19941102
5,5237904,19930809
5,3283210,19930410
4,3914361,19920810
4,5781916,19950707
4,3155200,19950129
4,5401011,19980507
6,3397329,19941011
4,4899519,19950306
6,3074029,19931009
4,7192360,19931009
4,5351280,19970113
5,5506048,19920315
5,5143236,19951102
4,4667760,19941025
4,5781440,19920320
5,3428040,19930401
5,4402992,19950731
5,5060781,19950512
6,3645378,19960120
6,4223879,19930303
4,5180868,19920609
5,3794715,19950722
6,4208050,19930928
4,4063408,19951007
4,3382379,19940922
4,3472124,19940224
4,5405020,19940224
6,4877062,19940503
4,4309440,19940503
5,2423148,19931029
6,6337695,19970425
4,3401932,19940321
4,3816782,19960417
6,4717650,19931201
5,4912620,19951007
5,4683532,19931108
5,3348062,19920606
5,4098947,19970719
4,3070440,19950804
6,4955432,19941227
6,4012944,19940116
5,5700712,19970301
5,4232223,19921103
6,6067809,19940531
5,3032370,19931001
6,4998498,19941128
5,4357056,19941008
6,4109084,19941008
5,4885650,19980213
4,3674272,19950714
5,5615338,19960827
4,4036130,19930510
6,3774374,19950811
6,4817904,19950523
6,3011232,19950523
6,3073167,19950523
4,5250016,19951005
4,4068099,19960116
6,2891382,19960724
6,6098790,19970322
6,3856788,19950305
6,4363557,19950305
4,5287670,19940513
6,5799797,19960219
4,3679896,19960219
5,3815106,19921129
6,3751596,19971006
5,3798762,19940701
6,3645972,19941203
5,5171110,19920821
5,4657290,19940606
6,4229361,19940817
6,4029894,19940817
4,4045664,19970319
5,6022804,19960314
5,3157102,19960224
5,3556616,19930105
4,3484648,19980330
5,4813149,19980330
5,5930820,19921020
5,4056657,19971230
4,4680588,19971230
6,5840426,19970531
6,6078914,19931231
4,4078539,19950915
6,5331194,19961208
6,6004297,19980122
5,3745350,19970928
4,4145120,19970928
6,5228708,19960226
4,4244526,19930304
5,4872906,19930304
4,6444669,19930118
6,4560164,19940130
4,7006930,19950917
5,4888240,19980111
4,3290035,19980131
5,4593576,19980131
4,5921055,19950103
6,5463546,19961122
4,3853640,19950713
6,4390020,19920911
5,3786636,19920124
6,3750500,19950422
6,2979180,19960919
6,2675634,19960508
4,4928040,19970408
4,5242479,19980326
5,5039649,19941228
5,4583493,19921223
5,4883760,19921223
4,3698341,19940404
5,4669410,19920409
6,3651399,19920409
5,4398304,19960523
4,3739036,19941026
4,4714740,19970509
4,5260136,19931218
5,4696410,19961030
4,5181165,19980112
6,5343470,19930411
4,4835052,19960220
5,4583776,19951016
6,5875555,19930623
4,5616865,19950124
4,4916992,19980329
4,3805956,19960111
6,5724460,19970303
6,3770936,19951012
4,6593370,19941112
5,6381837,19950724
4,5017716,19971115
6,5381544,19950201
4,4526054,19980106
4,2897289,19980106
4,5720890,19960124
6,5354283,19960501
4,4894432,19960501
6,6249936,19970724
6,3103968,19970106
5,4019174,19961005
4,5965126,19921017
4,6262240,19930506
4,3202902,19960810
4,5883926,19960528
5,3041192,19960627
5,5535264,19930305
6,3841551,19961110
6,2807142,19930912
6,4689828,19931111
6,5199844,19940317
5,3057796,19980719
4,3387090,19971216
6,6091438,19920121
6,5159296,19970724
4,4229273,19960909
4,5353374,19971010
6,3029589,19941103
6,4125192,19970710
6,5746997,19970101
5,5780915,19980121
6,5897730,19951013
5,2925312,19920525
6,3622944,19980503
6,3762540,19940907
4,5540674,19930112
4,4117092,19920325
6,5110695,19920417
4,5002371,19960221
5,4842882,19961012
4,2464800,19950806
6,5882700,19940108
4,3903770,19971022
6,5498377,19920610
5,5616310,19950526
4,3859380,19920207
4,4333856,19920207
4,4594830,19951117
5,2997486,19950702
4,4745384,19930108
5,3103261,19980530
4,6572580,19931128
5,3008356,19970120
5,4865949,19940223
6,4754241,19920623
6,3651928,19970813
6,3047564,19960701
6,4522405,19931229
6,5454540,19920731
5,3312032,19970227
4,4459125,19950514
6,4818888,19950419
5,2873016,19961016
5,4397260,19931213
6,4979232,19950131
4,5278153,19920812
4,5378268,19920812
4,3379266,19940529
5,5520206,19980126
6,4536480,19980512
4,6860601,19960330
4,3793809,19960823
6,5471296,19950318
4,3861060,19950318
5,2667860,19950814
6,4918784,19950321
5,3415731,19960216
4,4246256,19970821
6,5744668,19970821
4,5889444,19940714
4,6721324,19940704
4,3747360,19950322
5,5880171,19920324
4,2865200,19940712
4,3047958,19920130
4,6214248,19971205
4,5785248,19930429
6,4151088,19960909
5,4819254,19980326
4,4013469,19960405
6,4077568,19960405
6,5294220,19960405
5,4664898,19941110
5,4005560,19941110
5,4282185,19930518
4,3871455,19980613
6,3716496,19961016
4,5169917,19961016
4,3824145,19971223
4,3006198,19970430
6,3924947,19970430
5,5687911,19950118
6,3939099,19940818
6,6345080,19960913
6,3836315,19920727
4,5017948,19940607
5,5863946,19970310
6,6127840,19950609
4,4037960,19930619
5,5124768,19961230
6,5582449,19980223
5,4756388,19921017
5,4321688,19960313
5,5737578,19971115
5,4653427,19980316
6,3944850,19920503
6,3743944,19961204
6,4621560,19950905
6,3629880,19930610
5,6022928,19920501
6,3230200,19931102
5,2732912,19980305
4,4560420,19950619
4,5260950,19940621
4,3119480,19960601
6,2498600,19940208
5,5364984,19930617
4,4900480,19970808
4,4674908,19930308
4,4694760,19950123
5,4766436,19950123
6,6159020,19940616
6,3650465,19940616
5,3417360,19940702
4,6041805,19940212
4,2978532,19951227
4,3469050,19980418
4,4328246,19920920
4,4409192,19980722
5,6442730,19930407
5,4649568,19940626
4,5297068,19950410
6,3132992,19950107
5,3467232,19940527
6,4377800,19970623
4,2615800,19930708
5,4924556,19920505
6,3651426,19960703
5,3587528,19980530
5,4201275,19930107
5,4508888,19930321
4,6566868,19950308
6,4703132,19950308
4,3311079,19940715
6,2668400,19980104
4,3503867,19971018
4,4829122,19921127
5,5361552,19941107
6,5900448,19950322
5,4383456,19971012
5,4336921,19930419
4,4125264,19950629
5,3815245,19980517
6,4420748,19920911
4,5604242,19970920
4,4918950,19980517
4,5577432,19950120
4,4666864,19970907
6,4495015,19930201
5,4433253,19980525
6,3717480,19971105
4,3782589,19930622
6,3248206,19961121
6,5080355,19970906
6,3231452,19930226
4,3270105,19950430
5,4516254,19930730
4,5470787,19980403
4,6272970,19980403
6,5770974,19961121
5,5517960,19980701
6,4734364,19980712
4,4558587,19970205
6,6188768,19960709
4,4571937,19960818
6,3056751,19950706
4,6418269,19950706
5,5842849,19941108
4,4004350,19980201
4,4645250,19941117
5,4984353,19941117
6,4862660,19921125
5,6581992,19941019
4,3851562,19980711
6,3999861,19961126
4,5255075,19980418
6,4328064,19980707
6,3610683,19971105
4,3433888,19960829
5,3231180,19930218
4,6299304,19950609
5,4635063,19980401
5,5970784,19930101
5,4696560,19970225
5,2987582,19931223
5,3786848,19940612
4,3216694,19960109
5,2976124,19960328
6,4718112,19980228
5,4533356,19941209
4,3799588,19930118
4,4313652,19930221
5,5523487,19970517
4,4719932,19980315
6,2571426,19920426
5,4890288,19940214
4,5446018,19940214
5,4762179,19931015
5,3245120,19980801
6,3445884,19931213
6,3929580,19931213
5,4201430,19961205
5,6474195,19941203
6,5105376,19930204
6,3250650,19980509
5,5718108,19980509
6,3492554,19950128
5,4033770,19971108
5,5244908,19930710
4,5249013,19930710
5,5050332,19970820
4,4375770,19970820
4,5471004,19930827
6,4024720,19960402
6,4882592,19970106
4,5654090,19970808
4,4713488,19971029
4,5845792,19971029
5,4390556,19960903
4,5582577,19960121
5,3472821,19940726
6,3632664,19970302
5,4715655,19950607
4,3825500,19950607
4,5852670,19931019
6,7006720,19941224
4,5535390,19940405
4,4221720,19970217
5,5500923,19930812
6,3612027,19970710
6,4345795,19930827
4,4879980,19940125
5,6132954,19970704
6,3648988,19950205
5,2769312,19920513
6,4781386,19950606
6,5639370,19971124
5,3519270,19960604
6,3312680,19940623
4,3443206,19940804
4,5190270,19940804
6,6157173,19930917
4,5538148,19931104
5,3414784,19980610
5,4415221,19950411
6,6869975,19920715
5,5545435,19920715
4,4823936,19941124
6,3348240,19930701
6,5625694,19960401
5,5417808,19970213
6,3124831,19940330
4,5367681,19951014
6,3171610,19940114
4,3394737,19950123
4,4184488,19940123
5,3645216,19920101
4,4904795,19980520
4,2871060,19930410
6,4654433,19940127
6,3907036,19970907
4,4338944,19930731
5,4189378,19930214
4,6357184,19930214
5,2862030,19930214
6,4846800,19970622
6,3692884,19951207
5,5176544,19951207
5,4185990,19950429
6,4781056,19960527
4,4989262,19920917
5,4320004,19941119
4,6058222,19930217
5,6436220,19970720
6,5117112,19930401
4,5101329,19930115
5,4444956,19980704
5,5633950,19950209
5,4943052,19920212
4,3960208,19980606
6,6404370,19960501
5,3180268,19950819
4,5091500,19960509
4,3295006,19920611
5,5296846,19950620
6,6936580,19950330
4,5802474,19950330
6,3047987,19921012
4,5003250,19930710
5,4948768,19960504
5,3194970,19980710
5,4879728,19930930
4,5908445,19920203
6,4562325,19940201
4,3342390,19960515
4,5086880,19941003
5,3213229,19920817
5,3891540,19951028
4,4895358,19930815
6,6315837,19940526
4,5741307,19930812
6,4360140,19960523
6,4494080,19931215
4,4533724,19960307
5,3344222,19960220
5,5544684,19970927
5,4294539,19970927
6,4806854,19941123
5,4490220,19941123
4,4787272,19941201
6,4782112,19941201
4,4240377,19980622
6,3933344,19971204
5,3720558,19940726
5,4116202,19980529
4,3497632,19930418
4,4252792,19931123
5,4334854,19930915
4,5060418,19960113
4,3811441,19920526
5,5507565,19941214
6,3773510,19941214
5,3901472,19930329
4,4918865,19970728
6,4569994,19971228
5,4294554,19980203
5,4978584,19960901
6,4260846,19980225
5,6259572,19950518
5,5218528,19950518
6,6260730,19970711
5,3470121,19921106
4,3456050,19920422
6,3005505,19920219
6,5122285,19951027
4,5057760,19950623
5,4939890,19941112
6,5640384,19960410
6,6700992,19960402
6,6218310,19930926
4,5623100,19970121
6,5207440,19970121
6,2998774,19950502
6,4891995,19921201
6,4013412,19931003
5,3864315,19931004
6,2615228,19951001
6,4299777,19970611
4,2891486,19970727
5,3454605,19951129
5,4599392,19980627
4,4673152,19931121
4,5153040,19961026
5,6413838,19950731
6,4887119,19950818
5,5194484,19960810
5,3483918,19940610
4,6247080,19950326
5,4792984,19961031
5,5614944,19930816
6,3651630,19930530
5,4407726,19930424
5,3663066,19930320
6,4629501,19930425
4,3329834,19940402
4,6041086,19960323
6,5152720,19930824
5,4480974,19940805
6,4551782,19930801
4,3464634,19930801
4,5114904,19960907
6,4827888,19951108
6,5013711,19930314
4,3765828,19960515
5,5235846,19920909
5,4506656,19940509
6,3492360,19931112
5,3292386,19960406
5,5480681,19960220
6,3050034,19930921
6,5796082,19920907
5,4300940,19940224
5,4893700,19960821
5,3342336,19941214
6,5445956,19970105
4,4505424,19960903
6,6380080,19960903
4,5322632,19930405
4,3161728,19951103
4,3112746,19920714
5,3228820,19920606
4,3977028,19920610
4,5117952,19960705
4,5411340,19920102
5,6089230,19920102
4,4936000,19921223
4,5146540,19970911
6,3921588,19961026
6,4087350,19970516
5,4887367,19930606
4,3840512,19961219
4,3261386,19950812
5,3963993,19960907
4,5066160,19980419
4,4823808,19920102
4,3657856,19960803
4,5316892,19921217
5,6982395,19980628
5,4952752,19930530
4,4945792,19960805
4,3505410,19950909
5,4525410,19971026
4,5766565,19921118
6,5283355,19931014
5,3842440,19941001
5,3607072,19960928
6,2909894,19971118
4,4146900,19980411
4,4185715,19961013
6,2977234,19941111
4,4426140,19931129
4,4688459,19920418
6,4273976,19920418
5,3849431,19921110
5,4198128,19960821
6,5552148,19970521
5,5653312,19931113
4,4806515,19950809
4,5978760,19921203
5,6376020,19970712
4,3714600,19920811
6,3156920,19941004
4,3789492,19970315
6,3043232,19930714
4,3666366,19960627
4,3988230,19980506
6,5210296,19960921
4,2850512,19971119
6,4470704,19960605
5,5234240,19980415
5,6586895,19931123
4,3689280,19961205
6,4670225,19930803
5,6358902,19930616
5,3007452,19971014
5,5090575,19940204
4,5146950,19921020
5,4990592,19980302
4,5472565,19920504
5,3735780,19980714
4,6320683,19940225
5,4699232,19960625
4,5365440,19940703
4,3992118,19980216
6,4390685,19940720
6,4682002,19920630
6,4679662,19920630
5,3506941,19940707
4,5556226,19960214
6,4538816,19960214
4,4683560,19920306
6,4982632,19930905
6,2878356,19930905
5,4771445,19970505
4,6215910,19930601
4,6230080,19950330
6,3500448,19961110
4,3183768,19960229
5,5272015,19960313
4,6428334,19930904
4,3209632,19921225
4,5554036,19940206
5,6221483,19930825
4,4862343,19930825
4,4804590,19970401
5,4767504,19970401
5,4815964,19921219
6,5280574,19960324
5,3413620,19980704
6,2456946,19971005
6,4940244,19960504
6,5119146,19950807
6,4585945,19951113
4,2946132,19921003
6,5551214,19921003
5,5352704,19920515
6,5528160,19931221
5,3898112,19931221
4,4828500,19970608
4,3094496,19930405
6,5462576,19930405
5,6550137,19950406
5,4873295,19960727
5,4467740,19960727
4,5749911,19940514
6,4049282,19961212
5,5375962,19960929
6,4118080,19960929
5,4300380,19980319
4,4361945,19961204
4,4028941,19930621
6,4533288,19950110
5,3799845,19920229
5,3420434,19920229
4,5300925,19960103
6,3738304,19970220
4,2899442,19950603
4,3816937,19950707
6,4495623,19960708
5,3219392,19980608
4,5252190,19960404
4,4081020,19950211
4,6275822,19970808
4,5197708,19930907
4,4663740,19930907
6,4281060,19970529
4,2855164,19950818
4,5645580,19950818
6,4878468,19950818
6,6105482,19940924
4,3709622,19951119
5,4075708,19960605
4,2852304,19961114
5,3285729,19960831
5,3818336,19941229
4,4231470,19980520
5,4723836,19931018
4,2587104,19940425
6,4788458,19921018
4,3371732,19960828
4,5035392,19940101
6,3762099,19951205
5,5827535,19951211
6,3755994,19940905
4,4657781,19940905
4,3579180,19921211
6,3559356,19951102
6,4435480,19960401
4,3573630,19941231
6,3996894,19980502
6,6088880,19980502
5,6168969,19951006
5,4042989,19950315
5,4066140,19950315
5,5666118,19930102
5,4258621,19920815
4,4574953,19921205
4,4610520,19961225
6,4351620,19971229
4,6159090,19971121
5,4097184,19980709
4,2848581,19930831
4,4270337,19960813
5,4276440,19941106
5,4878272,19930419
5,5289136,19930107
5,4765740,19970911
6,3859324,19971017
4,3529575,19930427
6,5680976,19930427
6,3516102,19941011
4,4300824,19920716
4,5669772,19931226
6,5248104,19980523
6,5455810,19970108
5,5858640,19960517
4,2694708,19930817
4,4340032,19961009
4,3475472,19920918
6,2969973,19960616
6,4408350,19930114
6,5401077,19940419
6,4012050,19930621
4,3510752,19980610
6,6422056,19930629
5,5528310,19940604
4,3566745,19940604
5,3747344,19930304
4,6017910,19971006
4,3716280,19930702
6,4219020,19920418
4,4684770,19920418
4,6153376,19941127
5,4778280,19980115
6,7034650,19961026
4,7101220,19930410
6,3477593,19930410
6,4177394,19980524
6,4116128,19950709
4,3458004,19921016
5,4517847,19921016
5,4416423,19980212
5,4094469,19961114
4,2391974,19970208
6,4713436,19970302
5,4630343,19970302
6,3318250,19940516
4,4202928,19980714
6,3512574,19920118
6,3693870,19960512
5,3105592,19970515
4,6064641,19960211
6,3172905,19980321
4,6314514,19930205
5,4645420,19980511
6,3705660,19980213
4,4338796,19951104
6,6548196,19920227
6,4333200,19950327
5,3725056,19950104
5,3570210,19950104
5,5227648,19941106
4,2992912,19951022
4,5378520,19920130
4,3728352,19970127
5,4912050,19970127
6,5651781,19960801
5,3856834,19920830
4,4089928,19920920
5,4963959,19980115
6,3034356,19980322
5,6507158,19960206
6,3165270,19920107
6,4982250,19920226
4,4558550,19920206
4,5144430,19940115
6,3696784,19970417
4,3282993,19951011
6,3201276,19971007
4,3024090,19940524
4,3270210,19940524
4,4016358,19950412
5,4882472,19960308
6,3054912,19950102
4,5846643,19940619
4,5924310,19980506
6,3993363,19930910
6,4211658,19980427
4,4582550,19921205
4,5013252,19960613
5,6290752,19930502
6,4934640,19970524
5,3846720,19970330
5,6092790,19970505
6,4918815,19970822
5,3480319,19920124
6,5245375,19940712
6,4893784,19921213
6,5254133,19960205
4,4059423,19950714
6,4011657,19950714
5,4999029,19960401
6,3368988,19961005
5,3622624,19950430
4,5271530,19961220
4,3503388,19941215
6,3568813,19961004
5,3383562,19930405
5,3790465,19930711
6,4357290,19931023
5,5705760,19950919
5,5806248,19921017
6,3276532,19980514
4,6669069,19950405
6,3286720,19960406
4,5290801,19970829
6,4940352,19940425
4,5000238,19970411
5,5053884,19950307
6,5373381,19950307
5,3287732,19940807
5,4408110,19980516
6,4112823,19960523
6,5073696,19961009
5,2850120,19960707
5,5110347,19940518
4,6201020,19971018
6,6057369,19951104
5,5362368,19951104
6,7136395,19921002
6,5588847,19930721
6,3882996,19941013
5,5787880,19930106
6,5210398,19931129
6,3054240,19980126
4,2858996,19940225
6,6067908,19940912
6,5612278,19980206
6,2957493,19930614
4,4152900,19940418
4,6454076,19970830
6,4444986,19920706
5,4657843,19970702
5,5860682,19931120
5,4702455,19940502
5,5801024,19950102
6,4671084,19940713
6,4182178,19940713
6,5209470,19930107
5,4636740,19940914
4,6271648,19950917
4,6645800,19951112
6,2551527,19951112
5,3840264,19950613
5,3306090,19950613
4,4478905,19970815
6,5118575,19940607
6,3491829,19971126
6,4837590,19960917
4,4316508,19930303
6,3792208,19930321
5,3396277,19960221
5,3232502,19940815
4,2711442,19950722
4,4833140,19941011
4,6362037,19961229
6,4657152,19920205
5,4897700,19920205
4,4211095,19921023
4,2784652,19951125
6,3465396,19921013
4,2848900,19920928
6,6153490,19980212
4,3622560,19930505
5,4609320,19980621
5,3825030,19940201
5,4336380,19951127
5,4136444,19951127
6,4136328,19961223
6,4515088,19940522
5,3621807,19920106
4,3579780,19940828
6,4782015,19980115
5,4721598,19940519
5,5170860,19980423
5,5335096,19980423
6,5857005,19920329
5,4186178,19970120
5,4837426,19940910
5,3729930,19950420
5,5641680,19940808
4,4083352,19970806
6,6411856,19980522
6,5314470,19980522
4,4972092,19940312
4,5846544,19920403
4,6000490,19970114
4,6077808,19950705
6,5048992,19960418
5,5340330,19970619
5,5523606,19950504
5,5064036,19920907
